symbol,date,open,high,low,close,volume,adjclose,dividends,splits,weekday,yearday
ITSA4.SA,2018-06-27,7.714284896850586,7.904760837554932,7.6883111000061035,7.826838970184326,22273020.0,5.957554340362549,0.0,0.0,0.3333333333333333,0.48760330578512395
ITSA4.SA,2018-06-28,7.922077178955078,8.051947593688965,7.8961029052734375,7.9480509757995605,23187433.0,6.049817085266113,0.0,0.0,0.5,0.4903581267217631
ITSA4.SA,2018-07-01,7.930735111236572,8.043290138244629,7.904760837554932,8.034631729125977,22649203.0,6.115719795227051,0.0,0.0,1.0,0.4986225895316804
ITSA4.SA,2018-07-02,8.147186279296875,8.372294425964355,8.095237731933594,8.303030014038086,21592494.0,6.3200154304504395,0.0,0.0,0.0,0.5013774104683195
ITSA4.SA,2018-07-03,8.380951881408691,8.458873748779297,8.22510814666748,8.380951881408691,10818885.0,6.379328727722168,0.0,0.0,0.16666666666666666,0.5041322314049587
ITSA4.SA,2018-07-04,8.450216293334961,8.46753215789795,8.251082420349121,8.39826774597168,18718276.0,6.392508029937744,0.0,0.0,0.3333333333333333,0.5068870523415978
ITSA4.SA,2018-07-05,8.39826774597168,8.502163887023926,8.329004287719727,8.415583610534668,12241845.0,6.405688762664795,0.0,0.0,0.5,0.509641873278237
ITSA4.SA,2018-07-09,8.49350643157959,8.562769889831543,8.277055740356445,8.432900428771973,16464640.0,6.418869972229004,0.0,0.0,0.0,0.5206611570247934
ITSA4.SA,2018-07-10,8.372294425964355,8.49350643157959,8.329004287719727,8.458873748779297,18654289.0,6.438640594482422,0.0,0.0,0.16666666666666666,0.5234159779614325
ITSA4.SA,2018-07-11,8.484848022460938,8.632034301757812,8.484848022460938,8.580085754394531,14200840.0,6.530902862548828,0.0,0.0,0.3333333333333333,0.5261707988980716
ITSA4.SA,2018-07-12,8.606060028076172,8.779219627380371,8.536795616149902,8.770562171936035,14164573.0,6.675887107849121,0.0,0.0,0.5,0.5289256198347108
ITSA4.SA,2018-07-15,8.753246307373047,8.865799903869629,8.683981895446777,8.822509765625,20872698.0,6.71543025970459,0.0,0.0,1.0,0.5371900826446281
ITSA4.SA,2018-07-16,8.813852310180664,9.082250595092773,8.69264030456543,8.995670318603516,27431365.0,6.847233772277832,0.0,0.0,0.0,0.5399449035812672
ITSA4.SA,2018-07-17,9.004328727722168,9.082250595092773,8.935064315795898,8.987011909484863,30341388.0,6.840642929077148,0.0,0.0,0.16666666666666666,0.5426997245179064
ITSA4.SA,2018-07-18,8.91774845123291,9.116883277893066,8.753246307373047,9.116883277893066,21469255.0,6.939498424530029,0.0,0.0,0.3333333333333333,0.5454545454545454
ITSA4.SA,2018-07-19,9.402597427368164,9.471860885620117,9.298701286315918,9.4112548828125,21634074.0,7.163564205169678,0.0,0.0,0.5,0.5482093663911846
ITSA4.SA,2018-07-22,9.359307289123535,9.38528060913086,9.125540733337402,9.177489280700684,22714692.0,6.985628604888916,0.0,0.0,1.0,0.5564738292011019
ITSA4.SA,2018-07-23,9.307358741760254,9.333333015441895,9.168830871582031,9.194805145263672,19187553.0,6.998808860778809,0.0,0.0,0.0,0.559228650137741
ITSA4.SA,2018-07-24,9.246752738952637,9.567098617553711,9.246752738952637,9.489176750183105,13995250.0,7.222876071929932,0.0,0.0,0.16666666666666666,0.5619834710743802
ITSA4.SA,2018-07-25,9.567098617553711,9.567098617553711,9.298701286315918,9.324674606323242,14743344.0,7.09766149520874,0.0,0.0,0.3333333333333333,0.5647382920110193
ITSA4.SA,2018-07-26,9.359307289123535,9.454545021057129,9.246752738952637,9.298701286315918,14162032.0,7.077889442443848,0.0,0.0,0.5,0.5674931129476584
ITSA4.SA,2018-07-29,9.359307289123535,9.463203430175781,9.307358741760254,9.393939018249512,17535672.0,7.150382995605469,0.0,0.0,1.0,0.5757575757575758
ITSA4.SA,2018-07-30,9.229436874389648,9.246752738952637,8.978354454040527,9.021644592285156,27822333.0,6.86700439453125,0.0,0.0,0.0,0.5785123966942148
ITSA4.SA,2018-07-31,9.047618865966797,9.2380952835083,9.01298713684082,9.220779418945312,15801901.0,7.01857852935791,0.0,0.0,0.16666666666666666,0.581267217630854
ITSA4.SA,2018-08-01,9.151515007019043,9.324674606323242,9.090909004211426,9.272727012634277,12069403.0,7.058121204376221,0.0,0.0,0.3333333333333333,0.5840220385674931
ITSA4.SA,2018-08-02,9.333333015441895,9.558441162109375,9.324674606323242,9.549782752990723,19674732.0,7.269006252288818,0.0,0.0,0.5,0.5867768595041323
ITSA4.SA,2018-08-05,9.567098617553711,9.567098617553711,9.38528060913086,9.4112548828125,14158452.0,7.163564205169678,0.0,0.0,1.0,0.5950413223140496
ITSA4.SA,2018-08-06,9.445886611938477,9.489176750183105,9.194805145263672,9.393939018249512,21996282.0,7.150382995605469,0.0,0.0,0.0,0.5977961432506887
ITSA4.SA,2018-08-07,9.43722915649414,9.523809432983398,9.177489280700684,9.194805145263672,23414044.0,6.998808860778809,0.0,0.0,0.16666666666666666,0.6005509641873278
ITSA4.SA,2018-08-08,9.203462600708008,9.290042877197266,9.01298713684082,9.01298713684082,17569513.0,6.860413551330566,0.0,0.0,0.3333333333333333,0.6033057851239669
ITSA4.SA,2018-08-09,8.935064315795898,8.935064315795898,8.536795616149902,8.666666030883789,35402598.0,6.596806049346924,0.0,0.0,0.5,0.6060606060606061
ITSA4.SA,2018-08-12,8.571428298950195,8.735930442810059,8.432900428771973,8.62337589263916,73040352.0,6.563855171203613,0.0,0.0,1.0,0.6143250688705234
ITSA4.SA,2018-08-13,8.744587898254395,8.865799903869629,8.666666030883789,8.831168174743652,22852830.0,6.722018241882324,0.0,0.0,0.0,0.6170798898071626
ITSA4.SA,2018-08-14,8.709956169128418,8.822509765625,8.666666030883789,8.813852310180664,28948804.0,6.708839416503906,0.0,0.0,0.16666666666666666,0.6198347107438017
ITSA4.SA,2018-08-15,8.84848403930664,8.865799903869629,8.69264030456543,8.727272033691406,16737220.0,6.642938137054443,0.0,0.0,0.3333333333333333,0.6225895316804407
ITSA4.SA,2018-08-16,8.675324440002441,8.727272033691406,8.580085754394531,8.614718437194824,22194595.0,6.5572638511657715,0.0,0.0,0.5,0.6253443526170799
ITSA4.SA,2018-08-19,8.484848022460938,8.536795616149902,8.380951881408691,8.415583610534668,26373154.0,6.542993068695068,0.180779,0.0,1.0,0.6336088154269972
ITSA4.SA,2018-08-20,8.39826774597168,8.415583610534668,8.129870414733887,8.22510814666748,27500088.0,6.394901752471924,0.0,0.0,0.0,0.6363636363636364
ITSA4.SA,2018-08-21,8.164502143859863,8.432900428771973,8.112553596496582,8.406926155090332,17345559.0,6.536262035369873,0.0,0.0,0.16666666666666666,0.6391184573002755
ITSA4.SA,2018-08-22,8.415583610534668,8.450216293334961,8.086580276489258,8.181818008422852,27665599.0,6.361242771148682,0.0,0.0,0.3333333333333333,0.6418732782369146
ITSA4.SA,2018-08-23,8.277055740356445,8.329004287719727,8.147186279296875,8.216449737548828,16225786.0,6.3881707191467285,0.0,0.0,0.5,0.6446280991735537
ITSA4.SA,2018-08-26,8.251082420349121,8.458873748779297,8.251082420349121,8.450216293334961,17811717.0,6.569918632507324,0.0,0.0,1.0,0.6528925619834711
ITSA4.SA,2018-08-27,8.476189613342285,8.49350643157959,8.251082420349121,8.311688423156738,20130148.0,6.462215423583984,0.0,0.0,0.0,0.6556473829201102
ITSA4.SA,2018-08-28,8.320345878601074,8.545454025268555,8.311688423156738,8.545454025268555,14845908.0,6.643963813781738,0.0,0.0,0.16666666666666666,0.6584022038567493
ITSA4.SA,2018-08-29,8.450216293334961,8.476189613342285,8.155843734741211,8.164502143859863,26392096.0,6.347780227661133,0.0,0.0,0.3333333333333333,0.6611570247933884
ITSA4.SA,2018-08-30,8.216449737548828,8.311688423156738,8.129870414733887,8.303030014038086,31672410.0,6.455483436584473,0.0,0.0,0.5,0.6639118457300276
ITSA4.SA,2018-09-02,8.216449737548828,8.22510814666748,8.19913387298584,8.19913387298584,9578415.0,6.384693145751953,0.012987,0.0,1.0,0.6721763085399449
ITSA4.SA,2018-09-03,8.22510814666748,8.259739875793457,8.051947593688965,8.103896141052246,14672889.0,6.310532093048096,0.0,0.0,0.0,0.6749311294765841
ITSA4.SA,2018-09-04,8.051947593688965,8.181818008422852,7.9913411140441895,8.103896141052246,18925945.0,6.310532093048096,0.0,0.0,0.16666666666666666,0.6776859504132231
ITSA4.SA,2018-09-05,8.1731595993042,8.432900428771973,8.051947593688965,8.39826774597168,22787457.0,6.539759635925293,0.0,0.0,0.3333333333333333,0.6804407713498623
ITSA4.SA,2018-09-09,8.441557884216309,8.502163887023926,8.303030014038086,8.389610290527344,16326156.0,6.533018589019775,0.0,0.0,1.0,0.6914600550964187
ITSA4.SA,2018-09-10,8.242424011230469,8.242424011230469,8.043290138244629,8.043290138244629,16724169.0,6.263335704803467,0.0,0.0,0.0,0.6942148760330579
ITSA4.SA,2018-09-11,8.138527870178223,8.207792282104492,8.077921867370605,8.095237731933594,22576669.0,6.3037896156311035,0.0,0.0,0.16666666666666666,0.696969696969697
ITSA4.SA,2018-09-12,8.155843734741211,8.181818008422852,8.034631729125977,8.147186279296875,16077022.0,6.344241142272949,0.0,0.0,0.3333333333333333,0.699724517906336
ITSA4.SA,2018-09-13,8.147186279296875,8.346320152282715,8.112553596496582,8.337661743164062,15643320.0,6.492564678192139,0.0,0.0,0.5,0.7024793388429752
ITSA4.SA,2018-09-16,8.26839828491211,8.476189613342285,8.251082420349121,8.46753215789795,16252236.0,6.593695163726807,0.0,0.0,1.0,0.7107438016528925
ITSA4.SA,2018-09-17,8.458873748779297,8.6493501663208,8.432900428771973,8.580085754394531,30494079.0,6.68134069442749,0.0,0.0,0.0,0.7134986225895317
ITSA4.SA,2018-09-18,8.510822296142578,8.709956169128418,8.46753215789795,8.571428298950195,34306734.0,6.674600601196289,0.0,0.0,0.16666666666666666,0.7162534435261708
ITSA4.SA,2018-09-19,8.658007621765137,8.69264030456543,8.432900428771973,8.450216293334961,23101039.0,6.5802106857299805,0.0,0.0,0.3333333333333333,0.71900826446281
ITSA4.SA,2018-09-20,8.528138160705566,8.683981895446777,8.476189613342285,8.545454025268555,42858931.0,6.6543731689453125,0.0,0.0,0.5,0.721763085399449
ITSA4.SA,2018-09-23,8.510822296142578,8.571428298950195,8.285714149475098,8.303030014038086,16413705.0,6.465596675872803,0.0,0.0,1.0,0.7300275482093664
ITSA4.SA,2018-09-24,8.19913387298584,8.39826774597168,8.1731595993042,8.372294425964355,27054604.0,6.51953649520874,0.0,0.0,0.0,0.7327823691460055
ITSA4.SA,2018-09-25,8.415583610534668,8.571428298950195,8.389610290527344,8.450216293334961,23156248.0,6.5802106857299805,0.0,0.0,0.16666666666666666,0.7355371900826446
ITSA4.SA,2018-09-26,8.484848022460938,8.735930442810059,8.484848022460938,8.701297760009766,49448784.0,6.775731086730957,0.0,0.0,0.3333333333333333,0.7382920110192838
ITSA4.SA,2018-09-27,8.606060028076172,8.744587898254395,8.545454025268555,8.744587898254395,40549971.0,6.8094401359558105,0.0,0.0,0.5,0.7410468319559229
