,symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,splits
0,AESB3.SA,2022-06-20,10.729999542236328,10.859999656677246,10.600000381469727,10.6899995803833,1030300,10.578154563903809,0.0,0,0
1,AESB3.SA,2022-06-21,10.729999542236328,10.760000228881836,10.539999961853027,10.609999656677246,1236100,10.498991966247559,0.0,1,0
2,AESB3.SA,2022-06-22,10.529999732971191,10.699999809265137,10.510000228881836,10.630000114440918,667500,10.518782615661621,0.0,2,0
3,AESB3.SA,2022-06-23,10.649999618530273,10.800000190734863,10.600000381469727,10.600000381469727,1314200,10.489096641540527,0.0,3,0
4,AESB3.SA,2022-06-24,10.680000305175781,10.6899995803833,10.510000228881836,10.600000381469727,711200,10.489096641540527,0.0,4,0
5,AESB3.SA,2022-06-27,10.609999656677246,10.670000076293945,10.529999732971191,10.649999618530273,657900,10.538573265075684,0.0,0,0
6,AESB3.SA,2022-06-28,10.729999542236328,10.789999961853027,10.520000457763672,10.630000114440918,1010500,10.518782615661621,0.0,1,0
7,AESB3.SA,2022-06-29,10.699999809265137,10.75,10.5,10.75,1168400,10.637527465820312,0.0,2,0
8,AESB3.SA,2022-06-30,10.699999809265137,10.75,10.600000381469727,10.65999984741211,1248900,10.548468589782715,0.0,3,0
9,AESB3.SA,2022-07-01,10.699999809265137,10.779999732971191,10.569999694824219,10.699999809265137,1187500,10.58804988861084,0.0,4,0
10,AESB3.SA,2022-07-04,10.6899995803833,10.729999542236328,10.5,10.5,769500,10.390142440795898,0.0,0,0
11,AESB3.SA,2022-07-05,10.5,10.619999885559082,10.390000343322754,10.619999885559082,1270600,10.50888729095459,0.0,1,0
12,AESB3.SA,2022-07-06,10.619999885559082,10.729999542236328,10.510000228881836,10.710000038146973,1362700,10.597946166992188,0.0,2,0
13,AESB3.SA,2022-07-07,10.789999961853027,10.970000267028809,10.75,10.819999694824219,1502200,10.706794738769531,0.0,3,0
14,AESB3.SA,2022-07-08,10.819999694824219,10.960000038146973,10.6899995803833,10.710000038146973,685700,10.597946166992188,0.0,4,0
15,AESB3.SA,2022-07-11,10.680000305175781,10.760000228881836,10.550000190734863,10.619999885559082,873600,10.50888729095459,0.0,0,0
16,AESB3.SA,2022-07-12,10.630000114440918,10.699999809265137,10.510000228881836,10.619999885559082,1367800,10.50888729095459,0.0,1,0
17,AESB3.SA,2022-07-13,10.5600004196167,10.760000228881836,10.539999961853027,10.59000015258789,911200,10.479201316833496,0.0,2,0
18,AESB3.SA,2022-07-14,10.529999732971191,10.59000015258789,10.4399995803833,10.479999542236328,975700,10.370351791381836,0.0,3,0
19,AESB3.SA,2022-07-15,10.510000228881836,10.550000190734863,10.329999923706055,10.510000228881836,1109200,10.400038719177246,0.0,4,0
20,AESB3.SA,2022-07-18,10.489999771118164,10.529999732971191,10.319999694824219,10.369999885559082,1147300,10.261503219604492,0.0,0,0
21,AESB3.SA,2022-07-19,10.399999618530273,10.510000228881836,10.279999732971191,10.489999771118164,1122400,10.380247116088867,0.0,1,0
22,AESB3.SA,2022-07-20,10.470000267028809,10.470000267028809,10.260000228881836,10.350000381469727,1397900,10.24171257019043,0.0,2,0
23,AESB3.SA,2022-07-21,10.34000015258789,10.350000381469727,10.25,10.289999961853027,917200,10.182339668273926,0.0,3,0
24,AESB3.SA,2022-07-22,10.3100004196167,10.329999923706055,10.15999984741211,10.289999961853027,1194700,10.182339668273926,0.0,4,0
25,AESB3.SA,2022-07-25,10.300000190734863,10.5,10.300000190734863,10.4399995803833,897400,10.330770492553711,0.0,0,0
26,AESB3.SA,2022-07-26,10.449999809265137,10.600000381469727,10.3100004196167,10.390000343322754,819800,10.281293869018555,0.0,1,0
27,AESB3.SA,2022-07-27,10.460000038146973,10.539999961853027,10.369999885559082,10.449999809265137,622600,10.340665817260742,0.0,2,0
28,AESB3.SA,2022-07-28,10.479999542236328,10.779999732971191,10.470000267028809,10.75,1002200,10.637527465820312,0.0,3,0
29,AESB3.SA,2022-07-29,10.75,10.819999694824219,10.569999694824219,10.75,1528000,10.637527465820312,0.0,4,0
30,AESB3.SA,2022-08-01,10.75,10.779999732971191,10.539999961853027,10.579999923706055,1303100,10.469305992126465,0.0,0,0
31,AESB3.SA,2022-08-02,10.600000381469727,10.65999984741211,10.470000267028809,10.539999961853027,1039700,10.42972469329834,0.0,1,0
32,AESB3.SA,2022-08-03,10.475024223327637,10.673979759216309,10.425285339355469,10.62424087524414,896983,10.513083457946777,0.0,2,0
33,AESB3.SA,2022-08-04,10.62424087524414,11.002257347106934,10.594396591186523,10.942569732666016,1162770,10.828082084655762,0.0,3,0
34,AESB3.SA,2022-08-05,10.803300857543945,10.84309196472168,10.524763107299805,10.664031982421875,2462154,10.552458763122559,0.0,4,0
35,AESB3.SA,2022-08-08,10.723718643188477,10.763509750366211,10.554606437683105,10.62424087524414,1359598,10.513083457946777,0.0,0,0
36,AESB3.SA,2022-08-09,10.604345321655273,10.614293098449707,10.077112197875977,10.216381072998047,3789082,10.109491348266602,0.0,1,0
37,AESB3.SA,2022-08-10,10.146746635437012,10.186537742614746,9.987582206726074,10.06716537475586,2474116,10.06716537475586,0.10689,2,0
38,AESB3.SA,2022-08-11,10.097007751464844,10.146746635437012,9.758783340454102,9.828417778015137,3698408,9.828417778015137,0.0,3,0
39,AESB3.SA,2022-08-12,9.890000343322754,9.890000343322754,9.680000305175781,9.75,3461600,9.75,0.0,4,0
40,AESB3.SA,2022-08-15,9.770000457763672,10.010000228881836,9.680000305175781,9.989999771118164,2790300,9.989999771118164,0.0,0,0
41,AESB3.SA,2022-08-16,9.989999771118164,10.239999771118164,9.920000076293945,10.199999809265137,2285600,10.199999809265137,0.0,1,0
42,AESB3.SA,2022-08-17,10.079999923706055,10.25,10.079999923706055,10.170000076293945,1922500,10.170000076293945,0.0,2,0
43,AESB3.SA,2022-08-18,10.170000076293945,10.170000076293945,10.010000228881836,10.079999923706055,1368400,10.079999923706055,0.0,3,0
44,AESB3.SA,2022-08-19,10.010000228881836,10.020000457763672,9.869999885559082,9.989999771118164,1240700,9.989999771118164,0.0,4,0
45,AESB3.SA,2022-08-22,9.960000038146973,9.970000267028809,9.829999923706055,9.84000015258789,2713000,9.84000015258789,0.0,0,0
46,AESB3.SA,2022-08-23,9.930000305175781,9.930000305175781,9.8100004196167,9.819999694824219,1695600,9.819999694824219,0.0,1,0
47,AESB3.SA,2022-08-24,9.819999694824219,9.850000381469727,9.75,9.779999732971191,1760900,9.779999732971191,0.0,2,0
48,AESB3.SA,2022-08-25,9.800000190734863,9.899999618530273,9.710000038146973,9.710000038146973,2116200,9.710000038146973,0.0,3,0
49,AESB3.SA,2022-08-26,9.760000228881836,9.8100004196167,9.630000114440918,9.649999618530273,2246900,9.649999618530273,0.0,4,0
50,AESB3.SA,2022-08-29,9.649999618530273,9.699999809265137,9.609999656677246,9.630000114440918,2279800,9.630000114440918,0.0,0,0
51,AESB3.SA,2022-08-30,9.649999618530273,9.729999542236328,9.630000114440918,9.649999618530273,2127000,9.649999618530273,0.0,1,0
52,AESB3.SA,2022-08-31,9.680000305175781,9.770000457763672,9.630000114440918,9.699999809265137,2607700,9.699999809265137,0.0,2,0
53,AESB3.SA,2022-09-01,9.699999809265137,9.850000381469727,9.630000114440918,9.720000267028809,2837700,9.720000267028809,0.0,3,0
54,AESB3.SA,2022-09-02,9.729999542236328,9.920000076293945,9.670000076293945,9.819999694824219,3992300,9.819999694824219,0.0,4,0
