date,symbol,open,high,low,close,volume,adjclose,dividends
2022-06-17,JSLG3.SA,5.429999828338623,5.519999980926514,5.320000171661377,5.5,207900,5.273369312286377,0.0
2022-06-20,JSLG3.SA,5.519999980926514,5.550000190734863,5.369999885559082,5.5,347600,5.273369312286377,0.0
2022-06-21,JSLG3.SA,5.510000228881836,5.570000171661377,5.28000020980835,5.389999866485596,332100,5.167901992797852,0.0
2022-06-22,JSLG3.SA,5.320000171661377,5.420000076293945,5.179999828338623,5.179999828338623,410800,4.966555118560791,0.0
2022-06-23,JSLG3.SA,5.21999979019165,5.360000133514404,5.130000114440918,5.239999771118164,888800,5.024082660675049,0.0
2022-06-24,JSLG3.SA,5.340000152587891,5.360000133514404,5.139999866485596,5.239999771118164,395700,5.024082660675049,0.0
2022-06-27,JSLG3.SA,5.260000228881836,5.340000152587891,5.210000038146973,5.28000020980835,413100,5.062434673309326,0.0
2022-06-28,JSLG3.SA,5.289999961853027,5.309999942779541,5.0,5.110000133514404,460400,4.899439811706543,0.0
2022-06-29,JSLG3.SA,5.110000133514404,5.159999847412109,4.949999809265137,5.159999847412109,569800,4.947379112243652,0.0
2022-06-30,JSLG3.SA,5.050000190734863,5.150000095367432,4.96999979019165,5.119999885559082,415400,4.909027099609375,0.0
2022-07-01,JSLG3.SA,5.090000152587891,5.090000152587891,4.929999828338623,4.96999979019165,385800,4.7652082443237305,0.0
2022-07-04,JSLG3.SA,4.980000019073486,5.099999904632568,4.949999809265137,4.989999771118164,309500,4.784383773803711,0.0
2022-07-05,JSLG3.SA,4.989999771118164,4.989999771118164,4.78000020980835,4.860000133514404,474500,4.659740924835205,0.0
2022-07-06,JSLG3.SA,4.909999847412109,5.019999980926514,4.809999942779541,4.920000076293945,672800,4.717268466949463,0.0
2022-07-07,JSLG3.SA,5.0,5.079999923706055,4.869999885559082,4.880000114440918,696900,4.678916931152344,0.0
2022-07-08,JSLG3.SA,4.949999809265137,4.989999771118164,4.800000190734863,4.880000114440918,590900,4.678916931152344,0.0
2022-07-11,JSLG3.SA,4.849999904632568,4.869999885559082,4.599999904632568,4.599999904632568,604800,4.410454273223877,0.0
2022-07-12,JSLG3.SA,4.599999904632568,4.599999904632568,4.429999828338623,4.53000020980835,1059800,4.343338966369629,0.0
2022-07-13,JSLG3.SA,4.409999847412109,4.570000171661377,4.380000114440918,4.5,853600,4.314574718475342,0.0
2022-07-14,JSLG3.SA,4.489999771118164,4.590000152587891,4.400000095367432,4.590000152587891,880100,4.400866508483887,0.0
2022-07-15,JSLG3.SA,4.590000152587891,4.650000095367432,4.480000019073486,4.599999904632568,254400,4.410454273223877,0.0
2022-07-18,JSLG3.SA,4.690000057220459,4.710000038146973,4.5,4.570000171661377,430900,4.381690502166748,0.0
2022-07-19,JSLG3.SA,4.650000095367432,4.690000057220459,4.570000171661377,4.679999828338623,312200,4.487157821655273,0.0
2022-07-20,JSLG3.SA,4.670000076293945,4.849999904632568,4.579999923706055,4.849999904632568,370100,4.650152683258057,0.0
2022-07-21,JSLG3.SA,4.889999866485596,4.96999979019165,4.739999771118164,4.949999809265137,1137600,4.746032238006592,0.0
2022-07-22,JSLG3.SA,4.96999979019165,5.03000020980835,4.78000020980835,5.0,526600,4.793972015380859,0.0
2022-07-25,JSLG3.SA,5.039999961853027,5.039999961853027,4.869999885559082,4.920000076293945,342300,4.717268466949463,0.0
2022-07-26,JSLG3.SA,4.980000019073486,5.03000020980835,4.639999866485596,4.639999866485596,389400,4.448805809020996,0.0
2022-07-27,JSLG3.SA,4.739999771118164,4.960000038146973,4.670000076293945,4.949999809265137,457500,4.746032238006592,0.0
2022-07-28,JSLG3.SA,4.949999809265137,5.090000152587891,4.900000095367432,5.039999961853027,317600,4.832324028015137,0.0
2022-07-29,JSLG3.SA,5.0,5.090000152587891,4.989999771118164,5.090000152587891,160600,4.880263805389404,0.0
2022-08-01,JSLG3.SA,5.059999942779541,5.210000038146973,5.010000228881836,5.019999980926514,299000,4.813148021697998,0.0
2022-08-02,JSLG3.SA,5.010000228881836,5.150000095367432,4.860000133514404,5.070000171661377,224700,4.861087799072266,0.0
2022-08-03,JSLG3.SA,5.150000095367432,5.480000019073486,5.139999866485596,5.480000019073486,733100,5.254193305969238,0.0
2022-08-04,JSLG3.SA,5.510000228881836,6.059999942779541,5.480000019073486,6.019999980926514,1720800,5.771942138671875,0.0
2022-08-05,JSLG3.SA,5.980000019073486,6.130000114440918,5.860000133514404,6.019999980926514,588800,5.771942138671875,0.0
2022-08-08,JSLG3.SA,6.03000020980835,6.099999904632568,5.900000095367432,6.03000020980835,530100,5.781530380249023,0.0
2022-08-09,JSLG3.SA,5.960000038146973,6.119999885559082,5.800000190734863,5.949999809265137,362000,5.704826354980469,0.0
2022-08-10,JSLG3.SA,6.070000171661377,6.489999771118164,6.010000228881836,6.46999979019165,699500,6.203399658203125,0.0
2022-08-11,JSLG3.SA,6.489999771118164,6.539999961853027,6.329999923706055,6.389999866485596,578700,6.1266961097717285,0.0
2022-08-12,JSLG3.SA,6.429999828338623,6.619999885559082,6.349999904632568,6.619999885559082,391200,6.347218990325928,0.0
2022-08-15,JSLG3.SA,6.5,6.590000152587891,6.460000038146973,6.5,424900,6.232163906097412,0.0
2022-08-16,JSLG3.SA,6.5,6.5,6.059999942779541,6.139999866485596,546600,5.886997699737549,0.0
2022-08-17,JSLG3.SA,6.179999828338623,6.380000114440918,6.03000020980835,6.369999885559082,671800,6.10752010345459,0.0
2022-08-18,JSLG3.SA,6.389999866485596,6.449999809265137,6.210000038146973,6.409999847412109,591400,6.145872116088867,0.0
2022-08-19,JSLG3.SA,6.449999809265137,6.449999809265137,6.130000114440918,6.389999866485596,499700,6.1266961097717285,0.0
2022-08-22,JSLG3.SA,6.389999866485596,6.389999866485596,6.110000133514404,6.260000228881836,323100,6.002053260803223,0.0
2022-08-23,JSLG3.SA,6.300000190734863,6.360000133514404,6.179999828338623,6.230000019073486,285400,5.9732890129089355,0.0
2022-08-24,JSLG3.SA,6.269999980926514,6.389999866485596,6.190000057220459,6.340000152587891,302800,6.078756809234619,0.0
2022-08-25,JSLG3.SA,6.380000114440918,6.46999979019165,6.309999942779541,6.400000095367432,397600,6.136284351348877,0.0
2022-08-26,JSLG3.SA,6.449999809265137,6.460000038146973,6.21999979019165,6.380000114440918,198300,6.117108345031738,0.0
2022-08-29,JSLG3.SA,6.389999866485596,6.489999771118164,6.230000019073486,6.460000038146973,228500,6.193811893463135,0.0
2022-08-30,JSLG3.SA,6.460000038146973,6.539999961853027,6.230000019073486,6.420000076293945,289000,6.155460357666016,0.0
2022-08-31,JSLG3.SA,6.460000038146973,6.489999771118164,6.239999771118164,6.400000095367432,586500,6.136284351348877,0.0
2022-09-01,JSLG3.SA,6.489999771118164,6.489999771118164,6.039999961853027,6.079999923706055,1330000,5.829470157623291,0.0
2022-09-02,JSLG3.SA,6.199999809265137,6.199999809265137,5.900000095367432,6.010000228881836,311800,5.762354850769043,0.0
2022-09-05,JSLG3.SA,6.03000020980835,6.099999904632568,5.909999847412109,6.099999904632568,461600,5.8486456871032715,0.0
2022-09-06,JSLG3.SA,6.150000095367432,6.210000038146973,5.929999828338623,6.019999980926514,485800,5.771942138671875,0.0
2022-09-08,JSLG3.SA,6.090000152587891,6.110000133514404,5.960000038146973,6.039999961853027,604300,5.791118144989014,0.0
2022-09-09,JSLG3.SA,6.070000171661377,6.25,6.010000228881836,6.130000114440918,409300,5.877409934997559,0.0
2022-09-12,JSLG3.SA,6.130000114440918,6.269999980926514,6.099999904632568,6.239999771118164,303200,5.982876777648926,0.0
2022-09-13,JSLG3.SA,6.090000152587891,6.199999809265137,5.940000057220459,5.940000057220459,294900,5.695239067077637,0.0
2022-09-14,JSLG3.SA,6.0,6.0,5.75,5.900000095367432,572300,5.656887054443359,0.0
2022-09-15,JSLG3.SA,5.869999885559082,5.909999847412109,5.739999771118164,5.800000190734863,366500,5.561007976531982,0.0
2022-09-16,JSLG3.SA,5.71999979019165,5.78000020980835,5.619999885559082,5.679999828338623,276900,5.44595193862915,0.0
