date,symbol,open,high,low,close,volume,adjclose,dividends,weekday
2022-06-17,CMIN3.SA,4.599999904632568,4.639999866485596,4.46999979019165,4.519999980926514,10302300,3.63812518119812,0.0,4
2022-06-20,CMIN3.SA,4.369999885559082,4.440000057220459,4.320000171661377,4.340000152587891,8062800,3.493244171142578,0.0,0
2022-06-21,CMIN3.SA,4.420000076293945,4.460000038146973,4.289999961853027,4.300000190734863,6499600,3.4610486030578613,0.0,1
2022-06-22,CMIN3.SA,4.190000057220459,4.28000020980835,4.139999866485596,4.230000019073486,7512900,3.4047060012817383,0.0,2
2022-06-23,CMIN3.SA,4.300000190734863,4.349999904632568,4.090000152587891,4.110000133514404,10209200,3.3081185817718506,0.0,3
2022-06-24,CMIN3.SA,4.159999847412109,4.190000057220459,4.070000171661377,4.139999866485596,8465400,3.3322651386260986,0.0,4
2022-06-27,CMIN3.SA,4.260000228881836,4.309999942779541,4.21999979019165,4.230000019073486,5054400,3.4047060012817383,0.0,0
2022-06-28,CMIN3.SA,4.300000190734863,4.320000171661377,4.159999847412109,4.190000057220459,6903100,3.3725099563598633,0.0,1
2022-06-29,CMIN3.SA,4.210000038146973,4.21999979019165,4.099999904632568,4.119999885559082,7000300,3.316167116165161,0.0,2
2022-06-30,CMIN3.SA,4.070000171661377,4.079999923706055,3.859999895095825,3.859999895095825,16174500,3.1068944931030273,0.0,3
2022-07-01,CMIN3.SA,3.8399999141693115,3.859999895095825,3.6700000762939453,3.809999942779541,9434300,3.066649913787842,0.0,4
2022-07-04,CMIN3.SA,3.7300000190734863,3.799999952316284,3.640000104904175,3.7100000381469727,9487000,2.9861605167388916,0.0,0
2022-07-05,CMIN3.SA,3.6700000762939453,3.690000057220459,3.5199999809265137,3.630000114440918,11904100,2.9217689037323,0.0,1
2022-07-06,CMIN3.SA,3.609999895095825,3.700000047683716,3.569999933242798,3.640000104904175,9962600,2.9298176765441895,0.0,2
2022-07-07,CMIN3.SA,3.7699999809265137,3.809999942779541,3.7100000381469727,3.7100000381469727,5855000,2.9861605167388916,0.0,3
2022-07-08,CMIN3.SA,3.7200000286102295,3.7799999713897705,3.6600000858306885,3.690000057220459,6943700,2.970062494277954,0.0,4
2022-07-11,CMIN3.SA,3.5799999237060547,3.630000114440918,3.509999990463257,3.5199999809265137,5531600,2.8332302570343018,0.0,0
2022-07-12,CMIN3.SA,3.509999990463257,3.559999942779541,3.450000047683716,3.509999990463257,6257100,2.825181245803833,0.0,1
2022-07-13,CMIN3.SA,3.4800000190734863,3.549999952316284,3.450000047683716,3.490000009536743,8191600,2.8090834617614746,0.0,2
2022-07-14,CMIN3.SA,3.430000066757202,3.440000057220459,3.3299999237060547,3.3299999237060547,8387800,2.680300235748291,0.0,3
2022-07-15,CMIN3.SA,3.309999942779541,3.390000104904175,3.2799999713897705,3.3399999141693115,6239700,2.6883492469787598,0.0,4
2022-07-18,CMIN3.SA,3.430000066757202,3.490000009536743,3.319999933242798,3.3299999237060547,9220000,2.680300235748291,0.0,0
2022-07-19,CMIN3.SA,3.3399999141693115,3.450000047683716,3.3299999237060547,3.440000057220459,5055200,2.768838882446289,0.0,1
2022-07-20,CMIN3.SA,3.440000057220459,3.490000009536743,3.4000000953674316,3.490000009536743,5226300,2.8090834617614746,0.0,2
2022-07-21,CMIN3.SA,3.4700000286102295,3.5199999809265137,3.440000057220459,3.490000009536743,5380100,2.8090834617614746,0.0,3
2022-07-22,CMIN3.SA,3.5399999618530273,3.680000066757202,3.369999885559082,3.4000000953674316,15583800,2.736643075942993,0.0,4
2022-07-25,CMIN3.SA,3.509999990463257,3.5199999809265137,3.369999885559082,3.369999885559082,10578400,2.712496042251587,0.0,0
2022-07-26,CMIN3.SA,3.4200000762939453,3.430000066757202,3.2699999809265137,3.2799999713897705,10646400,2.6400556564331055,0.0,1
2022-07-27,CMIN3.SA,3.299999952316284,3.440000057220459,3.2899999618530273,3.440000057220459,7940200,2.768838882446289,0.0,2
2022-07-28,CMIN3.SA,3.509999990463257,3.569999933242798,3.450000047683716,3.5399999618530273,8491700,2.8493282794952393,0.0,3
2022-07-29,CMIN3.SA,3.5399999618530273,3.549999952316284,3.440000057220459,3.5,8184300,2.8171322345733643,0.0,4
2022-08-01,CMIN3.SA,3.5,3.5199999809265137,3.440000057220459,3.4800000190734863,6983300,2.801034688949585,0.0,0
2022-08-02,CMIN3.SA,3.5,3.569999933242798,3.430000066757202,3.549999952316284,8329600,2.857377290725708,0.0,1
2022-08-03,CMIN3.SA,3.559999942779541,3.5799999237060547,3.4700000286102295,3.509999990463257,6072600,2.825181245803833,0.0,2
2022-08-04,CMIN3.SA,3.5199999809265137,3.7100000381469727,3.490000009536743,3.6600000858306885,13517500,2.945915937423706,0.0,3
2022-08-05,CMIN3.SA,3.700000047683716,3.740000009536743,3.640000104904175,3.700000047683716,5664300,2.9781112670898438,0.0,4
