symbol,open,high,low,close,volume,adjclose,dividends
CPLE5.SA,20.0,20.0,20.0,20.0,0.0,19.677284240722656,0.0
CPLE5.SA,20.0,20.0,20.0,20.0,0.0,19.677284240722656,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,300.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,100.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,0.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,0.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,0.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,0.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,100.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,0.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,0.0,21.64501190185547,0.0
CPLE5.SA,22.0,22.0,22.0,22.0,0.0,21.64501190185547,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,300.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,200.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.0,23.0,23.0,23.0,0.0,22.628877639770508,0.0
CPLE5.SA,23.010000228881836,23.010000228881836,22.5,22.5,200.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,200.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,100.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,22.5,22.5,22.5,22.5,0.0,22.136943817138672,0.0
CPLE5.SA,23.239999771118164,23.239999771118164,23.239999771118164,23.239999771118164,100.0,22.86500358581543,0.0
CPLE5.SA,23.239999771118164,23.239999771118164,23.239999771118164,23.239999771118164,0.0,22.86500358581543,0.0
CPLE5.SA,23.239999771118164,23.239999771118164,23.239999771118164,23.239999771118164,0.0,22.86500358581543,0.0
CPLE5.SA,23.239999771118164,23.239999771118164,23.239999771118164,23.239999771118164,0.0,22.86500358581543,0.0
CPLE5.SA,23.6200008392334,23.6200008392334,23.6200008392334,23.6200008392334,500.0,23.238872528076172,0.0
CPLE5.SA,23.610000610351562,23.68000030517578,23.610000610351562,23.68000030517578,900.0,23.297903060913086,0.0
CPLE5.SA,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,0.0,23.297903060913086,0.0
CPLE5.SA,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,0.0,23.297903060913086,0.0
CPLE5.SA,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,0.0,23.297903060913086,0.0
CPLE5.SA,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,0.0,23.297903060913086,0.0
CPLE5.SA,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,0.0,23.297903060913086,0.0
CPLE5.SA,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,0.0,23.297903060913086,0.0
CPLE5.SA,30.0,30.0,30.0,30.0,800.0,29.515926361083984,0.0
CPLE5.SA,30.0,30.0,29.989999771118164,29.989999771118164,200.0,29.506086349487305,0.0
CPLE5.SA,29.989999771118164,32.900001525878906,29.989999771118164,32.900001525878906,600.0,32.36913299560547,0.0
CPLE5.SA,32.900001525878906,32.900001525878906,32.900001525878906,32.900001525878906,0.0,32.36913299560547,0.0
CPLE5.SA,32.900001525878906,32.900001525878906,32.900001525878906,32.900001525878906,0.0,32.36913299560547,0.0
CPLE5.SA,32.900001525878906,32.900001525878906,32.900001525878906,32.900001525878906,0.0,32.36913299560547,0.0
