date,symbol,open,high,low,close,volume,adjclose,weekday
2022-06-17,BRIT3.SA,1.8200000524520874,1.8799999952316284,1.7599999904632568,1.850000023841858,431300,1.8225504159927368,4
2022-06-20,BRIT3.SA,1.8899999856948853,1.899999976158142,1.7999999523162842,1.7999999523162842,323500,1.7732921838760376,0
2022-06-21,BRIT3.SA,1.840000033378601,1.8600000143051147,1.7599999904632568,1.7599999904632568,354400,1.7338857650756836,1
2022-06-22,BRIT3.SA,1.7799999713897705,1.8600000143051147,1.7699999809265137,1.809999942779541,495600,1.7831438779830933,2
2022-06-23,BRIT3.SA,1.809999942779541,1.9700000286102295,1.809999942779541,1.9700000286102295,561800,1.940769910812378,3
2022-06-24,BRIT3.SA,1.9600000381469727,2.069999933242798,1.9299999475479126,2.0,651800,1.9703247547149658,4
2022-06-27,BRIT3.SA,1.9800000190734863,2.069999933242798,1.9700000286102295,2.009999990463257,480400,1.980176329612732,0
2022-06-28,BRIT3.SA,2.0,2.059999942779541,1.8899999856948853,1.8899999856948853,416400,1.8619568347930908,1
2022-06-29,BRIT3.SA,1.8799999952316284,1.8899999856948853,1.7999999523162842,1.7999999523162842,475900,1.7732921838760376,2
2022-06-30,BRIT3.SA,1.7999999523162842,1.840000033378601,1.7599999904632568,1.7599999904632568,689000,1.7338857650756836,3
2022-07-01,BRIT3.SA,1.7699999809265137,1.840000033378601,1.7400000095367432,1.7999999523162842,403400,1.7732921838760376,4
2022-07-04,BRIT3.SA,1.8300000429153442,1.9299999475479126,1.8300000429153442,1.8300000429153442,399900,1.802847146987915,0
2022-07-05,BRIT3.SA,1.840000033378601,1.9600000381469727,1.7999999523162842,1.940000057220459,713500,1.91121506690979,1
2022-07-06,BRIT3.SA,1.940000057220459,2.069999933242798,1.9299999475479126,2.0399999618530273,667300,2.0097312927246094,2
2022-07-07,BRIT3.SA,2.069999933242798,2.1500000953674316,2.0399999618530273,2.140000104904175,585700,2.1082475185394287,3
2022-07-08,BRIT3.SA,2.119999885559082,2.2200000286102295,2.069999933242798,2.1600000858306885,282800,2.12795090675354,4
2022-07-11,BRIT3.SA,2.140000104904175,2.140000104904175,1.9900000095367432,2.0999999046325684,926100,2.068840980529785,0
2022-07-12,BRIT3.SA,2.119999885559082,2.119999885559082,2.0,2.0,485200,1.9703247547149658,1
2022-07-13,BRIT3.SA,2.0799999237060547,2.0799999237060547,1.9800000190734863,2.0,476200,1.9703247547149658,2
2022-07-14,BRIT3.SA,1.9600000381469727,2.0999999046325684,1.9600000381469727,2.0399999618530273,375800,2.0097312927246094,3
2022-07-15,BRIT3.SA,2.0399999618530273,2.0799999237060547,1.9800000190734863,2.0199999809265137,570400,1.9900280237197876,4
2022-07-18,BRIT3.SA,2.140000104904175,2.140000104904175,1.9700000286102295,1.9800000190734863,771100,1.950621485710144,0
2022-07-19,BRIT3.SA,1.9900000095367432,2.130000114440918,1.9700000286102295,2.130000114440918,446200,2.098396062850952,1
2022-07-20,BRIT3.SA,2.069999933242798,2.3399999141693115,2.069999933242798,2.3299999237060547,600800,2.2954282760620117,2
2022-07-21,BRIT3.SA,2.259999990463257,2.430000066757202,2.259999990463257,2.430000066757202,595800,2.39394474029541,3
2022-07-22,BRIT3.SA,2.450000047683716,2.450000047683716,2.2899999618530273,2.319999933242798,413700,2.285576581954956,4
2022-07-25,BRIT3.SA,2.299999952316284,2.369999885559082,2.25,2.25,290400,2.2166154384613037,0
2022-07-26,BRIT3.SA,2.2200000286102295,2.3399999141693115,2.2100000381469727,2.3399999141693115,366600,2.3052799701690674,1
2022-07-27,BRIT3.SA,2.3299999237060547,2.5199999809265137,2.319999933242798,2.4800000190734863,659900,2.4432027339935303,2
2022-07-28,BRIT3.SA,2.490000009536743,2.609999895095825,2.4600000381469727,2.5999999046325684,438200,2.561422109603882,3
2022-07-29,BRIT3.SA,2.549999952316284,2.680000066757202,2.5,2.5,421600,2.4629058837890625,4
2022-08-01,BRIT3.SA,2.4700000286102295,2.630000114440918,2.450000047683716,2.569999933242798,388000,2.531867265701294,0
2022-08-02,BRIT3.SA,2.5999999046325684,2.619999885559082,2.509999990463257,2.509999990463257,217700,2.472757577896118,1
2022-08-03,BRIT3.SA,2.5,2.6600000858306885,2.5,2.549999952316284,263700,2.5121641159057617,2
2022-08-04,BRIT3.SA,2.5999999046325684,2.8499999046325684,2.5899999141693115,2.7300000190734863,517900,2.689493417739868,3
2022-08-05,BRIT3.SA,2.7300000190734863,2.890000104904175,2.690000057220459,2.890000104904175,486400,2.8471193313598633,4
2022-08-08,BRIT3.SA,2.880000114440918,3.0899999141693115,2.8499999046325684,3.0299999713897705,633400,2.985041856765747,0
2022-08-09,BRIT3.SA,3.049999952316284,3.0899999141693115,2.8299999237060547,2.990000009536743,521500,2.9456355571746826,1
2022-08-10,BRIT3.SA,3.0,3.0899999141693115,2.950000047683716,2.950000047683716,427800,2.906229019165039,2
2022-08-11,BRIT3.SA,3.0,3.009999990463257,2.859999895095825,2.930000066757202,375400,2.886525869369507,3
2022-08-12,BRIT3.SA,2.990000009536743,2.990000009536743,2.880000114440918,2.890000104904175,267700,2.8471193313598633,4
2022-08-15,BRIT3.SA,2.950000047683716,3.180000066757202,2.869999885559082,3.0999999046325684,751800,3.0540032386779785,0
2022-08-16,BRIT3.SA,3.140000104904175,3.200000047683716,2.950000047683716,3.200000047683716,704700,3.152519702911377,1
2022-08-17,BRIT3.SA,3.200000047683716,3.2799999713897705,3.109999895095825,3.2100000381469727,657000,3.1623711585998535,2
2022-08-18,BRIT3.SA,3.2200000286102295,3.259999990463257,3.1500000953674316,3.259999990463257,540700,3.2116293907165527,3
2022-08-19,BRIT3.SA,3.259999990463257,3.3499999046325684,3.0999999046325684,3.240000009536743,756600,3.1919260025024414,4
2022-08-22,BRIT3.SA,3.190000057220459,3.200000047683716,3.069999933242798,3.0899999141693115,676600,3.044151544570923,0
2022-08-23,BRIT3.SA,3.1600000858306885,3.1700000762939453,3.069999933242798,3.0799999237060547,604900,3.0343000888824463,1
2022-08-24,BRIT3.SA,3.109999895095825,3.200000047683716,3.0799999237060547,3.1500000953674316,493600,3.1032614707946777,2
2022-08-25,BRIT3.SA,3.1500000953674316,3.259999990463257,3.140000104904175,3.25,548500,3.201777696609497,3
2022-08-26,BRIT3.SA,3.25,3.25,3.130000114440918,3.1700000762939453,345000,3.122964859008789,4
2022-08-29,BRIT3.SA,3.180000066757202,3.2200000286102295,3.0999999046325684,3.1500000953674316,177100,3.1032614707946777,0
2022-08-30,BRIT3.SA,3.1700000762939453,3.2300000190734863,3.109999895095825,3.2100000381469727,621300,3.1623711585998535,1
2022-08-31,BRIT3.SA,3.200000047683716,3.5,3.1500000953674316,3.490000009536743,651700,3.4382166862487793,2
2022-09-01,BRIT3.SA,3.390000104904175,3.559999942779541,3.390000104904175,3.549999952316284,582000,3.497326374053955,3
2022-09-02,BRIT3.SA,3.549999952316284,3.759999990463257,3.450000047683716,3.7300000190734863,695100,3.6746556758880615,4
2022-09-05,BRIT3.SA,3.690000057220459,3.869999885559082,3.690000057220459,3.7100000381469727,526600,3.6549525260925293,0
2022-09-06,BRIT3.SA,3.7799999713897705,3.8399999141693115,3.5399999618530273,3.5999999046325684,614600,3.546584367752075,1
