,symbol,date,open,high,low,close,volume,adjclose,weekday,dividends,splits
0,BRGE3.SA,2022-06-20,6.5,6.5,6.489999771118164,6.489999771118164,300.0,6.489999771118164,0,0,0
1,BRGE3.SA,2022-06-21,6.489999771118164,6.489999771118164,6.489999771118164,6.489999771118164,0.0,6.489999771118164,1,0,0
2,BRGE3.SA,2022-06-22,6.489999771118164,6.489999771118164,6.489999771118164,6.489999771118164,0.0,6.489999771118164,2,0,0
3,BRGE3.SA,2022-06-23,6.0,6.480000019073486,6.0,6.480000019073486,300.0,6.480000019073486,3,0,0
4,BRGE3.SA,2022-06-24,6.480000019073486,6.5,6.21999979019165,6.5,500.0,6.5,4,0,0
5,BRGE3.SA,2022-06-27,6.21999979019165,6.590000152587891,6.21999979019165,6.590000152587891,300.0,6.590000152587891,0,0,0
6,BRGE3.SA,2022-06-28,6.590000152587891,6.590000152587891,6.590000152587891,6.590000152587891,0.0,6.590000152587891,1,0,0
7,BRGE3.SA,2022-06-29,6.21999979019165,6.579999923706055,6.21999979019165,6.440000057220459,300.0,6.440000057220459,2,0,0
8,BRGE3.SA,2022-06-30,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0,6.440000057220459,3,0,0
9,BRGE3.SA,2022-07-01,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0,6.440000057220459,4,0,0
10,BRGE3.SA,2022-07-04,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0,6.440000057220459,0,0,0
11,BRGE3.SA,2022-07-05,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0,6.440000057220459,1,0,0
12,BRGE3.SA,2022-07-06,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0,6.440000057220459,2,0,0
13,BRGE3.SA,2022-07-07,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0,6.440000057220459,3,0,0
14,BRGE3.SA,2022-07-08,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0,6.440000057220459,4,0,0
15,BRGE3.SA,2022-07-11,6.440000057220459,6.440000057220459,6.440000057220459,6.440000057220459,0.0,6.440000057220459,0,0,0
16,BRGE3.SA,2022-07-12,6.420000076293945,6.420000076293945,6.420000076293945,6.420000076293945,100.0,6.420000076293945,1,0,0
17,BRGE3.SA,2022-07-13,6.210000038146973,6.409999847412109,6.210000038146973,6.21999979019165,400.0,6.21999979019165,2,0,0
18,BRGE3.SA,2022-07-14,6.21999979019165,6.21999979019165,6.110000133514404,6.110000133514404,400.0,6.110000133514404,3,0,0
19,BRGE3.SA,2022-07-15,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,100.0,6.400000095367432,4,0,0
20,BRGE3.SA,2022-07-18,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,1300.0,6.199999809265137,0,0,0
21,BRGE3.SA,2022-07-19,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,500.0,6.21999979019165,1,0,0
22,BRGE3.SA,2022-07-20,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,400.0,6.21999979019165,2,0,0
23,BRGE3.SA,2022-07-21,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,0.0,6.21999979019165,3,0,0
24,BRGE3.SA,2022-07-22,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,500.0,6.21999979019165,4,0,0
25,BRGE3.SA,2022-07-25,6.329999923706055,6.389999866485596,6.329999923706055,6.389999866485596,200.0,6.389999866485596,0,0,0
26,BRGE3.SA,2022-07-26,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,100.0,6.360000133514404,1,0,0
27,BRGE3.SA,2022-07-27,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,0.0,6.360000133514404,2,0,0
28,BRGE3.SA,2022-07-28,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,0.0,6.360000133514404,3,0,0
29,BRGE3.SA,2022-07-29,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,0.0,6.360000133514404,4,0,0
30,BRGE3.SA,2022-08-01,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,0.0,6.360000133514404,0,0,0
31,BRGE3.SA,2022-08-02,6.369999885559082,6.369999885559082,6.369999885559082,6.369999885559082,500.0,6.369999885559082,1,0,0
32,BRGE3.SA,2022-08-03,6.489999771118164,6.489999771118164,6.489999771118164,6.489999771118164,100.0,6.489999771118164,2,0,0
33,BRGE3.SA,2022-08-04,6.5,6.5,6.5,6.5,100.0,6.5,3,0,0
34,BRGE3.SA,2022-08-05,6.5,6.5,6.5,6.5,0.0,6.5,4,0,0
35,BRGE3.SA,2022-08-08,6.5,6.5,6.5,6.5,0.0,6.5,0,0,0
36,BRGE3.SA,2022-08-09,6.5,6.5,6.5,6.5,0.0,6.5,1,0,0
37,BRGE3.SA,2022-08-10,6.5,6.5,6.5,6.5,300.0,6.5,2,0,0
38,BRGE3.SA,2022-08-11,6.119999885559082,6.119999885559082,6.119999885559082,6.119999885559082,700.0,6.119999885559082,3,0,0
39,BRGE3.SA,2022-08-12,6.389999866485596,6.389999866485596,6.389999866485596,6.389999866485596,100.0,6.389999866485596,4,0,0
40,BRGE3.SA,2022-08-15,6.400000095367432,6.400000095367432,6.010000228881836,6.010000228881836,400.0,6.010000228881836,0,0,0
41,BRGE3.SA,2022-08-16,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,100.0,6.480000019073486,1,0,0
42,BRGE3.SA,2022-08-17,6.480000019073486,6.480000019073486,6.480000019073486,6.480000019073486,0.0,6.480000019073486,2,0,0
43,BRGE3.SA,2022-08-18,6.340000152587891,6.340000152587891,6.340000152587891,6.340000152587891,100.0,6.340000152587891,3,0,0
44,BRGE3.SA,2022-08-19,6.389999866485596,6.389999866485596,6.389999866485596,6.389999866485596,100.0,6.389999866485596,4,0,0
45,BRGE3.SA,2022-08-22,6.389999866485596,6.389999866485596,6.389999866485596,6.389999866485596,0.0,6.389999866485596,0,0,0
46,BRGE3.SA,2022-08-23,6.389999866485596,6.389999866485596,6.389999866485596,6.389999866485596,0.0,6.389999866485596,1,0,0
47,BRGE3.SA,2022-08-24,6.389999866485596,6.389999866485596,6.389999866485596,6.389999866485596,0.0,6.389999866485596,2,0,0
48,BRGE3.SA,2022-08-25,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,300.0,6.349999904632568,3,0,0
49,BRGE3.SA,2022-08-26,6.349999904632568,6.349999904632568,6.349999904632568,6.349999904632568,0.0,6.349999904632568,4,0,0
50,BRGE3.SA,2022-08-29,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,100.0,6.360000133514404,0,0,0
51,BRGE3.SA,2022-08-30,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,0.0,6.360000133514404,1,0,0
52,BRGE3.SA,2022-08-31,6.389999866485596,6.389999866485596,6.389999866485596,6.389999866485596,200.0,6.389999866485596,2,0,0
53,BRGE3.SA,2022-09-01,6.159999847412109,6.159999847412109,6.099999904632568,6.099999904632568,300.0,6.099999904632568,3,0,0
54,BRGE3.SA,2022-09-02,6.389999866485596,6.389999866485596,6.0,6.0,200.0,6.0,4,0,0
55,BRGE3.SA,2022-09-05,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,100.0,6.300000190734863,0,0,0
56,BRGE3.SA,2022-09-06,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,300.0,6.099999904632568,1,0,0
57,BRGE3.SA,2022-09-08,6.099999904632568,6.099999904632568,5.800000190734863,6.0,800.0,6.0,3,0,0
58,BRGE3.SA,2022-09-09,6.210000038146973,6.289999961853027,6.210000038146973,6.289999961853027,200.0,6.289999961853027,4,0,0
59,BRGE3.SA,2022-09-12,6.409999847412109,7.900000095367432,6.409999847412109,7.0,6000.0,7.0,0,0,0
60,BRGE3.SA,2022-09-13,7.699999809265137,9.3100004196167,6.699999809265137,9.3100004196167,7600.0,9.3100004196167,1,0,0
61,BRGE3.SA,2022-09-14,9.180000305175781,9.180000305175781,9.0,9.0,1500.0,9.0,2,0,0
62,BRGE3.SA,2022-09-15,8.609999656677246,9.119999885559082,8.010000228881836,8.600000381469727,1800.0,8.600000381469727,3,0,0
63,BRGE3.SA,2022-09-16,9.0,11.5,9.0,11.010000228881836,11300.0,11.010000228881836,4,0,0
64,BRGE3.SA,2022-09-19,11.140000343322754,11.829999923706055,10.300000190734863,10.510000228881836,4800.0,10.510000228881836,0,0,0
65,BRGE3.SA,2022-09-20,10.319999694824219,10.930000305175781,10.319999694824219,10.40999984741211,500.0,10.40999984741211,1,0,0
66,BRGE3.SA,2022-09-21,10.430000305175781,11.25,10.430000305175781,11.239999771118164,400.0,11.239999771118164,2,0,0
67,BRGE3.SA,2022-09-22,10.899999618530273,10.970000267028809,10.329999923706055,10.329999923706055,1800.0,10.329999923706055,3,0,0
68,BRGE3.SA,2022-09-23,10.369999885559082,11.149999618530273,10.270000457763672,10.3100004196167,2900.0,10.3100004196167,4,0,0
69,BRGE3.SA,2022-09-26,10.109999656677246,10.109999656677246,9.489999771118164,9.720000267028809,2200.0,9.720000267028809,0,0,0
70,BRGE3.SA,2022-09-27,9.720000267028809,9.720000267028809,9.510000228881836,9.6899995803833,3300.0,9.6899995803833,1,0,0
71,BRGE3.SA,2022-09-28,9.199999809265137,9.710000038146973,9.010000228881836,9.710000038146973,2300.0,9.710000038146973,2,0,0
72,BRGE3.SA,2022-09-29,9.199999809265137,9.59000015258789,8.699999809265137,9.0,5000.0,9.0,3,0,0
73,BRGE3.SA,2022-09-30,9.199999809265137,9.680000305175781,9.100000381469727,9.680000305175781,6500.0,9.680000305175781,4,0,0
74,BRGE3.SA,2022-10-03,9.949999809265137,9.949999809265137,9.170000076293945,9.170000076293945,200.0,9.170000076293945,0,0,0
75,BRGE3.SA,2022-10-04,9.800000190734863,9.800000190734863,9.140000343322754,9.180000305175781,3000.0,9.180000305175781,1,0,0
76,BRGE3.SA,2022-10-05,9.180000305175781,9.180000305175781,9.180000305175781,9.180000305175781,0.0,9.180000305175781,2,0,0
77,BRGE3.SA,2022-10-06,9.180000305175781,9.180000305175781,9.180000305175781,9.180000305175781,0.0,9.180000305175781,3,0,0
78,BRGE3.SA,2022-10-07,9.180000305175781,9.180000305175781,9.180000305175781,9.180000305175781,0.0,9.180000305175781,4,0,0
79,BRGE3.SA,2022-10-10,9.180000305175781,9.180000305175781,9.180000305175781,9.180000305175781,0.0,9.180000305175781,0,0,0
80,BRGE3.SA,2022-10-11,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,100.0,9.699999809265137,1,0,0
81,BRGE3.SA,2022-10-13,9.029999732971191,9.5,9.020000457763672,9.5,400.0,9.5,3,0,0
82,BRGE3.SA,2022-10-14,9.5,9.5,9.5,9.5,0.0,9.5,4,0,0
83,BRGE3.SA,2022-10-17,9.5,9.5,9.5,9.5,0.0,9.5,0,0,0
84,BRGE3.SA,2022-10-18,9.5,9.5,9.5,9.5,0.0,9.5,1,0,0
85,BRGE3.SA,2022-10-19,9.5,9.5,9.5,9.5,0.0,9.5,2,0,0
86,BRGE3.SA,2022-10-20,9.5,9.5,9.5,9.5,0.0,9.5,3,0,0
87,BRGE3.SA,2022-10-21,9.260000228881836,9.600000381469727,9.260000228881836,9.600000381469727,300.0,9.600000381469727,4,0,0
88,BRGE3.SA,2022-10-24,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,0,0,0
89,BRGE3.SA,2022-10-25,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,1,0,0
90,BRGE3.SA,2022-10-26,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,2,0,0
91,BRGE3.SA,2022-10-27,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,3,0,0
92,BRGE3.SA,2022-10-28,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,4,0,0
93,BRGE3.SA,2022-10-31,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,0,0,0
94,BRGE3.SA,2022-11-01,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,1,0,0
95,BRGE3.SA,2022-11-03,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,3,0,0
96,BRGE3.SA,2022-11-04,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,4,0,0
97,BRGE3.SA,2022-11-07,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,0,0,0
98,BRGE3.SA,2022-11-08,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,1,0,0
99,BRGE3.SA,2022-11-09,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,2,0,0
100,BRGE3.SA,2022-11-10,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,100.0,9.600000381469727,3,0,0
101,BRGE3.SA,2022-11-11,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,4,0,0
102,BRGE3.SA,2022-11-14,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,0,0,0
103,BRGE3.SA,2022-11-16,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,2,0,0
104,BRGE3.SA,2022-11-17,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,3,0,0
105,BRGE3.SA,2022-11-18,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,4,0,0
106,BRGE3.SA,2022-11-21,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,0,0,0
107,BRGE3.SA,2022-11-22,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,1,0,0
108,BRGE3.SA,2022-11-23,9.600000381469727,9.600000381469727,9.600000381469727,9.600000381469727,0.0,9.600000381469727,2,0,0
109,BRGE3.SA,2022-11-24,11.010000228881836,11.800000190734863,10.609999656677246,11.489999771118164,1200.0,11.489999771118164,3,0,0
110,BRGE3.SA,2022-11-25,11.979999542236328,11.979999542236328,11.979999542236328,11.979999542236328,100.0,11.979999542236328,4,0,0
111,BRGE3.SA,2022-11-28,11.0,11.630000114440918,11.0,11.630000114440918,300.0,11.630000114440918,0,0,0
112,BRGE3.SA,2022-11-29,11.0,11.0,10.0,10.0,1300.0,10.0,1,0,0
113,BRGE3.SA,2022-11-30,10.199999809265137,10.300000190734863,10.199999809265137,10.199999809265137,400.0,10.199999809265137,2,0,0
114,BRGE3.SA,2022-12-01,9.609999656677246,9.989999771118164,9.510000228881836,9.989999771118164,900.0,9.989999771118164,3,0,0
115,BRGE3.SA,2022-12-02,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0.0,9.989999771118164,4,0,0
116,BRGE3.SA,2022-12-05,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0.0,9.989999771118164,0,0,0
117,BRGE3.SA,2022-12-06,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,600.0,9.710000038146973,1,0,0
118,BRGE3.SA,2022-12-07,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0.0,9.710000038146973,2,0,0
119,BRGE3.SA,2022-12-08,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0.0,9.710000038146973,3,0,0
120,BRGE3.SA,2022-12-09,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,0.0,9.710000038146973,4,0,0
121,BRGE3.SA,2022-12-12,9.710000038146973,9.710000038146973,9.710000038146973,9.710000038146973,100.0,9.710000038146973,0,0,0
122,BRGE3.SA,2022-12-13,9.100000381469727,9.199999809265137,9.0,9.199999809265137,400.0,9.199999809265137,1,0,0
123,BRGE3.SA,2022-12-14,9.899999618530273,10.15999984741211,9.899999618530273,10.15999984741211,200.0,10.15999984741211,2,0,0
124,BRGE3.SA,2022-12-15,10.15999984741211,10.15999984741211,10.15999984741211,10.15999984741211,0.0,10.15999984741211,3,0,0
125,BRGE3.SA,2022-12-16,10.15999984741211,10.15999984741211,10.15999984741211,10.15999984741211,0.0,10.15999984741211,4,0,0
126,BRGE3.SA,2022-12-19,10.15999984741211,10.15999984741211,10.15999984741211,10.15999984741211,0.0,10.15999984741211,0,0,0
127,BRGE3.SA,2022-12-20,10.15999984741211,10.15999984741211,10.15999984741211,10.15999984741211,0.0,10.15999984741211,1,0,0
128,BRGE3.SA,2022-12-21,10.15999984741211,10.15999984741211,10.15999984741211,10.15999984741211,0.0,10.15999984741211,2,0,0
129,BRGE3.SA,2022-12-22,10.15999984741211,10.15999984741211,10.15999984741211,10.15999984741211,0.0,10.15999984741211,3,0,0
130,BRGE3.SA,2022-12-23,9.5,9.850000381469727,9.5,9.649999618530273,1800.0,9.649999618530273,4,0,0
131,BRGE3.SA,2022-12-26,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0.0,9.649999618530273,0,0,0
132,BRGE3.SA,2022-12-27,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0.0,9.649999618530273,1,0,0
133,BRGE3.SA,2022-12-28,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0.0,9.649999618530273,2,0,0
134,BRGE3.SA,2022-12-29,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0.0,9.649999618530273,3,0,0
135,BRGE3.SA,2023-01-02,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0.0,9.649999618530273,0,0,0
136,BRGE3.SA,2023-01-03,9.649999618530273,9.649999618530273,9.649999618530273,9.649999618530273,0.0,9.649999618530273,1,0,0
137,BRGE3.SA,2023-01-04,9.25,9.369999885559082,9.199999809265137,9.369999885559082,3900.0,9.369999885559082,2,0,0
138,BRGE3.SA,2023-01-05,9.369999885559082,9.369999885559082,9.369999885559082,9.369999885559082,0.0,9.369999885559082,3,0,0
139,BRGE3.SA,2023-01-06,9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,100.0,9.59000015258789,4,0,0
140,BRGE3.SA,2023-01-09,9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,0.0,9.59000015258789,0,0,0
141,BRGE3.SA,2023-01-10,9.75,9.75,9.75,9.75,100.0,9.75,1,0,0
142,BRGE3.SA,2023-01-11,9.75,9.75,9.75,9.75,0.0,9.75,2,0,0
143,BRGE3.SA,2023-01-12,9.630000114440918,9.630000114440918,9.630000114440918,9.630000114440918,200.0,9.630000114440918,3,0,0
144,BRGE3.SA,2023-01-13,9.149999618530273,9.569999694824219,9.149999618530273,9.569999694824219,200.0,9.569999694824219,4,0,0
145,BRGE3.SA,2023-01-16,9.569999694824219,9.569999694824219,9.569999694824219,9.569999694824219,0.0,9.569999694824219,0,0,0
146,BRGE3.SA,2023-01-17,9.109999656677246,9.199999809265137,8.8100004196167,9.199999809265137,3100.0,9.199999809265137,1,0,0
147,BRGE3.SA,2023-01-18,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,0.0,9.199999809265137,2,0,0
148,BRGE3.SA,2023-01-19,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,0.0,9.199999809265137,3,0,0
149,BRGE3.SA,2023-01-20,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,100.0,9.350000381469727,4,0,0
150,BRGE3.SA,2023-01-23,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0.0,9.350000381469727,0,0,0
151,BRGE3.SA,2023-01-24,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0.0,9.350000381469727,1,0,0
152,BRGE3.SA,2023-01-25,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0.0,9.350000381469727,2,0,0
153,BRGE3.SA,2023-01-26,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0.0,9.350000381469727,3,0,0
154,BRGE3.SA,2023-01-27,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0.0,9.350000381469727,4,0,0
155,BRGE3.SA,2023-01-30,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0.0,9.350000381469727,0,0,0
156,BRGE3.SA,2023-01-31,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0.0,9.350000381469727,1,0,0
157,BRGE3.SA,2023-02-01,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,300.0,8.899999618530273,2,0,0
158,BRGE3.SA,2023-02-02,9.0,9.0,9.0,9.0,100.0,9.0,3,0,0
159,BRGE3.SA,2023-02-03,9.020000457763672,9.020000457763672,9.020000457763672,9.020000457763672,100.0,9.020000457763672,4,0,0
160,BRGE3.SA,2023-02-06,9.0,9.0,9.0,9.0,1000.0,9.0,0,0,0
161,BRGE3.SA,2023-02-07,9.0,9.0,9.0,9.0,0.0,9.0,1,0,0
162,BRGE3.SA,2023-02-08,9.0,9.0,9.0,9.0,0.0,9.0,2,0,0
163,BRGE3.SA,2023-02-09,9.020000457763672,9.020000457763672,9.020000457763672,9.020000457763672,100.0,9.020000457763672,3,0,0
164,BRGE3.SA,2023-02-10,9.069999694824219,9.399999618530273,9.069999694824219,9.399999618530273,500.0,9.399999618530273,4,0,0
165,BRGE3.SA,2023-02-13,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0.0,9.399999618530273,0,0,0
166,BRGE3.SA,2023-02-14,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0.0,9.399999618530273,1,0,0
167,BRGE3.SA,2023-02-15,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0.0,9.399999618530273,2,0,0
168,BRGE3.SA,2023-02-16,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0.0,9.399999618530273,3,0,0
169,BRGE3.SA,2023-02-17,9.399999618530273,9.399999618530273,9.399999618530273,9.399999618530273,0.0,9.399999618530273,4,0,0
170,BRGE3.SA,2023-02-22,9.289999961853027,9.489999771118164,9.289999961853027,9.489999771118164,600.0,9.489999771118164,2,0,0
171,BRGE3.SA,2023-02-23,9.5,9.5,9.220000267028809,9.489999771118164,300.0,9.489999771118164,3,0,0
172,BRGE3.SA,2023-02-24,9.569999694824219,9.569999694824219,9.100000381469727,9.350000381469727,1000.0,9.350000381469727,4,0,0
173,BRGE3.SA,2023-02-27,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,0.0,9.350000381469727,0,0,0
174,BRGE3.SA,2023-02-28,9.350000381469727,9.350000381469727,9.350000381469727,9.350000381469727,200.0,9.350000381469727,1,0,0
175,BRGE3.SA,2023-03-01,9.170000076293945,9.5,9.170000076293945,9.5,400.0,9.5,2,0,0
176,BRGE3.SA,2023-03-02,9.5,9.5,9.5,9.5,0.0,9.5,3,0,0
177,BRGE3.SA,2023-03-03,9.5,9.5,9.5,9.5,0.0,9.5,4,0,0
178,BRGE3.SA,2023-03-06,9.5,9.5,9.5,9.5,0.0,9.5,0,0,0
179,BRGE3.SA,2023-03-07,9.5,9.5,9.5,9.5,0.0,9.5,1,0,0
180,BRGE3.SA,2023-03-08,9.5,9.5,9.5,9.5,0.0,9.5,2,0,0
181,BRGE3.SA,2023-03-09,9.5,9.5,9.5,9.5,0.0,9.5,3,0,0
182,BRGE3.SA,2023-03-13,9.5,9.5,9.5,9.5,0.0,9.5,0,0,0
183,BRGE3.SA,2023-03-14,9.5,9.5,9.5,9.5,0.0,9.5,1,0,0
184,BRGE3.SA,2023-03-15,9.5,9.5,9.5,9.5,0.0,9.5,2,0,0
185,BRGE3.SA,2023-03-16,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,100.0,9.6899995803833,3,0,0
186,BRGE3.SA,2023-03-17,9.6899995803833,9.6899995803833,9.6899995803833,9.6899995803833,0.0,9.6899995803833,4,0,0
