symbol,date,open,high,low,close,volume,adjclose,splits,weekday,yearday,dividends
ATMP3.SA,2018-06-28,18.000179290771484,18.300182342529297,17.40017318725586,17.700176239013672,2813.0,17.700176239013672,0.0,0.5,0.4903581267217631,0.0
ATMP3.SA,2018-06-29,18.000179290771484,18.300182342529297,17.40017318725586,17.700176239013672,2813.0,17.700176239013672,0.0,0.5,0.4903581267217631,0.0
ATMP3.SA,2018-07-01,17.40017318725586,18.60018539428711,17.40017318725586,17.700176239013672,2156.0,17.700176239013672,0.0,1.0,0.4986225895316804,0.0
ATMP3.SA,2018-07-02,18.60018539428711,24.000240325927734,18.60018539428711,20.700206756591797,7629.0,20.700206756591797,0.0,0.0,0.5013774104683195,0.0
ATMP3.SA,2018-07-03,22.800228118896484,22.800228118896484,21.600215911865234,21.600215911865234,6103.0,21.600215911865234,0.0,0.16666666666666666,0.5041322314049587,0.0
ATMP3.SA,2018-07-04,21.600215911865234,22.20022201538086,20.700206756591797,21.00020980834961,3973.0,21.00020980834961,0.0,0.3333333333333333,0.5068870523415978,0.0
ATMP3.SA,2018-07-05,21.00020980834961,21.600215911865234,20.700206756591797,21.00020980834961,1779.0,21.00020980834961,0.0,0.5,0.509641873278237,0.0
ATMP3.SA,2018-07-06,21.00020980834961,21.600215911865234,20.700206756591797,21.00020980834961,1779.0,21.00020980834961,0.0,0.5,0.509641873278237,0.0
ATMP3.SA,2018-07-09,21.00020980834961,21.00020980834961,18.900188446044922,18.900188446044922,4109.0,18.900188446044922,0.0,0.0,0.5206611570247934,0.0
ATMP3.SA,2018-07-10,19.80019760131836,21.300212860107422,17.100170135498047,18.000179290771484,19833.0,18.000179290771484,0.0,0.16666666666666666,0.5234159779614325,0.0
ATMP3.SA,2018-07-11,18.900188446044922,19.80019760131836,17.40017318725586,18.300182342529297,15486.0,18.300182342529297,0.0,0.3333333333333333,0.5261707988980716,0.0
ATMP3.SA,2018-07-12,18.900188446044922,27.600276947021484,18.900188446044922,24.900249481201172,42032.0,24.900249481201172,0.0,0.5,0.5289256198347108,0.0
ATMP3.SA,2018-07-13,18.900188446044922,27.600276947021484,18.900188446044922,24.900249481201172,42032.0,24.900249481201172,0.0,0.5,0.5289256198347108,0.0
ATMP3.SA,2018-07-15,24.000240325927734,28.50028419494629,24.000240325927734,26.700267791748047,19159.0,26.700267791748047,0.0,1.0,0.5371900826446281,0.0
ATMP3.SA,2018-07-16,26.700267791748047,53.400535583496094,26.700267791748047,51.000511169433594,73842.0,51.000511169433594,0.0,0.0,0.5399449035812672,0.0
ATMP3.SA,2018-07-17,54.00054168701172,76.20075988769531,51.000511169433594,54.00054168701172,61086.0,54.00054168701172,0.0,0.16666666666666666,0.5426997245179064,0.0
ATMP3.SA,2018-07-18,57.6005744934082,57.6005744934082,38.100379943847656,40.500404357910156,27283.0,40.500404357910156,0.0,0.3333333333333333,0.5454545454545454,0.0
ATMP3.SA,2018-07-19,43.50043487548828,44.70044708251953,37.50037384033203,39.000389099121094,33889.0,39.000389099121094,0.0,0.5,0.5482093663911846,0.0
ATMP3.SA,2018-07-20,43.50043487548828,44.70044708251953,37.50037384033203,39.000389099121094,33889.0,39.000389099121094,0.0,0.5,0.5482093663911846,0.0
ATMP3.SA,2018-07-22,39.300392150878906,54.900550842285156,39.300392150878906,54.00054168701172,55992.0,54.00054168701172,0.0,1.0,0.5564738292011019,0.0
ATMP3.SA,2018-07-23,60.0005989074707,65.7006607055664,55.80055618286133,60.0005989074707,86419.0,60.0005989074707,0.0,0.0,0.559228650137741,0.0
ATMP3.SA,2018-07-24,60.300601959228516,66.00066375732422,56.10055923461914,57.6005744934082,69629.0,57.6005744934082,0.0,0.16666666666666666,0.5619834710743802,0.0
ATMP3.SA,2018-07-25,57.6005744934082,60.60060501098633,48.30048370361328,51.300514221191406,26736.0,51.300514221191406,0.0,0.3333333333333333,0.5647382920110193,0.0
ATMP3.SA,2018-07-26,51.60051727294922,55.80055618286133,51.60051727294922,52.500526428222656,13059.0,52.500526428222656,0.0,0.5,0.5674931129476584,0.0
ATMP3.SA,2018-07-27,51.60051727294922,55.80055618286133,51.60051727294922,52.500526428222656,13059.0,52.500526428222656,0.0,0.5,0.5674931129476584,0.0
ATMP3.SA,2018-07-29,53.700538635253906,54.600547790527344,50.100502014160156,50.40050506591797,6763.0,50.40050506591797,0.0,1.0,0.5757575757575758,0.0
ATMP3.SA,2018-07-30,49.20049285888672,51.60051727294922,45.90045928955078,47.700477600097656,9546.0,47.700477600097656,0.0,0.0,0.5785123966942148,0.0
ATMP3.SA,2018-07-31,48.600486755371094,48.900489807128906,44.70044708251953,45.300453186035156,6206.0,45.300453186035156,0.0,0.16666666666666666,0.581267217630854,0.0
ATMP3.SA,2018-08-01,45.300453186035156,55.80055618286133,42.00041961669922,55.80055618286133,55716.0,55.80055618286133,0.0,0.3333333333333333,0.5840220385674931,0.0
ATMP3.SA,2018-08-02,57.00056838989258,61.20061111450195,51.000511169433594,51.000511169433594,45346.0,51.000511169433594,0.0,0.5,0.5867768595041323,0.0
ATMP3.SA,2018-08-03,57.00056838989258,61.20061111450195,51.000511169433594,51.000511169433594,45346.0,51.000511169433594,0.0,0.5,0.5867768595041323,0.0
ATMP3.SA,2018-08-05,52.500526428222656,57.6005744934082,49.50049591064453,57.6005744934082,28203.0,57.6005744934082,0.0,1.0,0.5950413223140496,0.0
ATMP3.SA,2018-08-06,56.40056228637695,58.50058364868164,53.400535583496094,53.400535583496094,20213.0,53.400535583496094,0.0,0.0,0.5977961432506887,0.0
ATMP3.SA,2018-08-07,54.00054168701172,56.10055923461914,51.60051727294922,52.80052947998047,9749.0,52.80052947998047,0.0,0.16666666666666666,0.6005509641873278,0.0
ATMP3.SA,2018-08-08,54.00054168701172,54.00054168701172,50.70050811767578,52.200523376464844,5889.0,52.200523376464844,0.0,0.3333333333333333,0.6033057851239669,0.0
ATMP3.SA,2018-08-09,52.200523376464844,54.00054168701172,49.800498962402344,51.60051727294922,10413.0,51.60051727294922,0.0,0.5,0.6060606060606061,0.0
ATMP3.SA,2018-08-10,52.200523376464844,54.00054168701172,49.800498962402344,51.60051727294922,10413.0,51.60051727294922,0.0,0.5,0.6060606060606061,0.0
ATMP3.SA,2018-08-12,51.60051727294922,52.200523376464844,50.100502014160156,52.200523376464844,5393.0,52.200523376464844,0.0,1.0,0.6143250688705234,0.0
ATMP3.SA,2018-08-13,52.500526428222656,57.6005744934082,52.500526428222656,54.00054168701172,19116.0,54.00054168701172,0.0,0.0,0.6170798898071626,0.0
ATMP3.SA,2018-08-14,51.000511169433594,51.90052032470703,48.00048065185547,48.600486755371094,22939.0,48.600486755371094,0.0,0.16666666666666666,0.6198347107438017,0.0
ATMP3.SA,2018-08-15,49.20049285888672,50.70050811767578,48.00048065185547,48.00048065185547,6156.0,48.00048065185547,0.0,0.3333333333333333,0.6225895316804407,0.0
ATMP3.SA,2018-08-16,48.00048065185547,48.900489807128906,46.200462341308594,46.80046844482422,8099.0,46.80046844482422,0.0,0.5,0.6253443526170799,0.0
ATMP3.SA,2018-08-17,48.00048065185547,48.900489807128906,46.200462341308594,46.80046844482422,8099.0,46.80046844482422,0.0,0.5,0.6253443526170799,0.0
ATMP3.SA,2018-08-19,48.00048065185547,51.000511169433594,48.00048065185547,49.50049591064453,21363.0,49.50049591064453,0.0,1.0,0.6336088154269972,0.0
ATMP3.SA,2018-08-20,49.800498962402344,50.100502014160156,48.00048065185547,48.00048065185547,6803.0,48.00048065185547,0.0,0.0,0.6363636363636364,0.0
ATMP3.SA,2018-08-21,48.600486755371094,49.50049591064453,47.10047149658203,48.900489807128906,5369.0,48.900489807128906,0.0,0.16666666666666666,0.6391184573002755,0.0
ATMP3.SA,2018-08-22,48.00048065185547,49.20049285888672,46.80046844482422,48.600486755371094,5909.0,48.600486755371094,0.0,0.3333333333333333,0.6418732782369146,0.0
ATMP3.SA,2018-08-23,48.600486755371094,48.600486755371094,47.400474548339844,48.00048065185547,1659.0,48.00048065185547,0.0,0.5,0.6446280991735537,0.0
ATMP3.SA,2018-08-24,48.600486755371094,48.600486755371094,47.400474548339844,48.00048065185547,1659.0,48.00048065185547,0.0,0.5,0.6446280991735537,0.0
ATMP3.SA,2018-08-26,48.00048065185547,48.00048065185547,46.500465393066406,47.400474548339844,3253.0,47.400474548339844,0.0,1.0,0.6528925619834711,0.0
ATMP3.SA,2018-08-27,46.80046844482422,47.400474548339844,46.80046844482422,47.10047149658203,1759.0,47.10047149658203,0.0,0.0,0.6556473829201102,0.0
ATMP3.SA,2018-08-28,46.80046844482422,47.10047149658203,46.200462341308594,46.80046844482422,2723.0,46.80046844482422,0.0,0.16666666666666666,0.6584022038567493,0.0
ATMP3.SA,2018-08-29,46.80046844482422,53.10053253173828,43.50043487548828,50.40050506591797,26309.0,50.40050506591797,0.0,0.3333333333333333,0.6611570247933884,0.0
ATMP3.SA,2018-08-30,50.70050811767578,51.60051727294922,46.500465393066406,47.400474548339844,16276.0,47.400474548339844,0.0,0.5,0.6639118457300276,0.0
ATMP3.SA,2018-08-31,50.70050811767578,51.60051727294922,46.500465393066406,47.400474548339844,16276.0,47.400474548339844,0.0,0.5,0.6639118457300276,0.0
ATMP3.SA,2018-09-02,48.30048370361328,48.600486755371094,44.40044403076172,44.40044403076172,11976.0,44.40044403076172,0.0,1.0,0.6721763085399449,0.0
ATMP3.SA,2018-09-03,44.70044708251953,45.90045928955078,43.50043487548828,43.50043487548828,7763.0,43.50043487548828,0.0,0.0,0.6749311294765841,0.0
ATMP3.SA,2018-09-04,44.100440979003906,45.300453186035156,43.800437927246094,44.100440979003906,2436.0,44.100440979003906,0.0,0.16666666666666666,0.6776859504132231,0.0
ATMP3.SA,2018-09-05,44.70044708251953,44.70044708251953,43.20043182373047,44.100440979003906,3753.0,44.100440979003906,0.0,0.3333333333333333,0.6804407713498623,0.0
ATMP3.SA,2018-09-06,44.70044708251953,44.70044708251953,43.20043182373047,44.100440979003906,3753.0,44.100440979003906,0.0,0.3333333333333333,0.6804407713498623,0.0
ATMP3.SA,2018-09-07,44.70044708251953,44.70044708251953,43.20043182373047,44.100440979003906,3753.0,44.100440979003906,0.0,0.3333333333333333,0.6804407713498623,0.0
ATMP3.SA,2018-09-09,44.100440979003906,44.100440979003906,39.90039825439453,40.500404357910156,10633.0,40.500404357910156,0.0,1.0,0.6914600550964187,0.0
ATMP3.SA,2018-09-10,41.400413513183594,41.400413513183594,38.100379943847656,38.40038299560547,6816.0,38.40038299560547,0.0,0.0,0.6942148760330579,0.0
ATMP3.SA,2018-09-11,37.50037384033203,37.50037384033203,30.600305557250977,30.600305557250977,31886.0,30.600305557250977,0.0,0.16666666666666666,0.696969696969697,0.0
