,symbol,date,open,high,low,close,volume,adjclose,weekday,dividends,splits
0,MAPT3.SA,2022-06-20,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
1,MAPT3.SA,2022-06-21,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
2,MAPT3.SA,2022-06-22,37.0,37.0,37.0,37.0,0.0,37.0,2,0,0
3,MAPT3.SA,2022-06-23,37.0,37.0,37.0,37.0,0.0,37.0,3,0,0
4,MAPT3.SA,2022-06-24,37.0,37.0,37.0,37.0,0.0,37.0,4,0,0
5,MAPT3.SA,2022-06-27,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
6,MAPT3.SA,2022-06-28,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
7,MAPT3.SA,2022-06-29,37.0,37.0,37.0,37.0,0.0,37.0,2,0,0
8,MAPT3.SA,2022-06-30,37.0,37.0,37.0,37.0,0.0,37.0,3,0,0
9,MAPT3.SA,2022-07-01,37.0,37.0,37.0,37.0,0.0,37.0,4,0,0
10,MAPT3.SA,2022-07-04,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
11,MAPT3.SA,2022-07-05,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
12,MAPT3.SA,2022-07-06,37.0,37.0,37.0,37.0,0.0,37.0,2,0,0
13,MAPT3.SA,2022-07-07,37.0,37.0,37.0,37.0,0.0,37.0,3,0,0
14,MAPT3.SA,2022-07-08,37.0,37.0,37.0,37.0,0.0,37.0,4,0,0
15,MAPT3.SA,2022-07-11,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
16,MAPT3.SA,2022-07-12,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
17,MAPT3.SA,2022-07-13,37.0,37.0,37.0,37.0,0.0,37.0,2,0,0
18,MAPT3.SA,2022-07-14,37.0,37.0,37.0,37.0,0.0,37.0,3,0,0
19,MAPT3.SA,2022-07-15,37.0,37.0,37.0,37.0,0.0,37.0,4,0,0
20,MAPT3.SA,2022-07-18,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
21,MAPT3.SA,2022-07-19,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
22,MAPT3.SA,2022-07-20,37.0,37.0,37.0,37.0,0.0,37.0,2,0,0
23,MAPT3.SA,2022-07-21,37.0,37.0,37.0,37.0,0.0,37.0,3,0,0
24,MAPT3.SA,2022-07-22,37.0,37.0,37.0,37.0,0.0,37.0,4,0,0
25,MAPT3.SA,2022-07-25,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
26,MAPT3.SA,2022-07-26,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
27,MAPT3.SA,2022-07-27,37.0,37.0,37.0,37.0,0.0,37.0,2,0,0
28,MAPT3.SA,2022-07-28,37.0,37.0,37.0,37.0,0.0,37.0,3,0,0
29,MAPT3.SA,2022-07-29,37.0,37.0,37.0,37.0,0.0,37.0,4,0,0
30,MAPT3.SA,2022-08-01,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
31,MAPT3.SA,2022-08-02,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
32,MAPT3.SA,2022-08-03,37.0,37.0,37.0,37.0,0.0,37.0,2,0,0
33,MAPT3.SA,2022-08-04,37.0,37.0,37.0,37.0,0.0,37.0,3,0,0
34,MAPT3.SA,2022-08-05,37.0,37.0,37.0,37.0,0.0,37.0,4,0,0
35,MAPT3.SA,2022-08-08,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
36,MAPT3.SA,2022-08-09,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
37,MAPT3.SA,2022-08-10,37.0,37.0,37.0,37.0,0.0,37.0,2,0,0
38,MAPT3.SA,2022-08-11,37.0,37.0,37.0,37.0,0.0,37.0,3,0,0
39,MAPT3.SA,2022-08-12,37.0,37.0,37.0,37.0,0.0,37.0,4,0,0
40,MAPT3.SA,2022-08-15,37.0,37.0,37.0,37.0,0.0,37.0,0,0,0
41,MAPT3.SA,2022-08-16,37.0,37.0,37.0,37.0,0.0,37.0,1,0,0
