,symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,splits
0,BRIV4.SA,2022-06-20,6.239999771118164,6.239999771118164,6.239999771118164,6.239999771118164,0.0,5.7728800773620605,0.0,0,0
1,BRIV4.SA,2022-06-21,6.239999771118164,6.239999771118164,6.239999771118164,6.239999771118164,0.0,5.7728800773620605,0.0,1,0
2,BRIV4.SA,2022-06-22,6.360000133514404,6.360000133514404,6.360000133514404,6.360000133514404,300.0,5.883897304534912,0.0,2,0
3,BRIV4.SA,2022-06-23,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,100.0,5.920903205871582,0.0,3,0
4,BRIV4.SA,2022-06-24,6.599999904632568,6.599999904632568,6.21999979019165,6.21999979019165,22400.0,5.754377365112305,0.0,4,0
5,BRIV4.SA,2022-06-27,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,200.0,5.754377365112305,0.0,0,0
6,BRIV4.SA,2022-06-28,6.21999979019165,6.21999979019165,6.21999979019165,6.21999979019165,200.0,5.754377365112305,0.0,1,0
7,BRIV4.SA,2022-06-29,6.300000190734863,6.300000190734863,6.210000038146973,6.210000038146973,3000.0,5.745126247406006,0.0,2,0
8,BRIV4.SA,2022-06-30,6.570000171661377,6.570000171661377,6.570000171661377,6.570000171661377,100.0,6.078176975250244,0.0,3,0
9,BRIV4.SA,2022-07-01,6.579999923706055,6.579999923706055,6.579999923706055,6.579999923706055,500.0,6.087428569793701,0.0,4,0
10,BRIV4.SA,2022-07-04,6.579999923706055,6.699999809265137,6.579999923706055,6.699999809265137,1100.0,6.198444843292236,0.0,0,0
11,BRIV4.SA,2022-07-05,6.75,6.75,6.400000095367432,6.400000095367432,1400.0,5.920903205871582,0.0,1,0
12,BRIV4.SA,2022-07-06,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,200.0,6.290959358215332,0.0,2,0
13,BRIV4.SA,2022-07-07,6.510000228881836,6.840000152587891,6.510000228881836,6.840000152587891,200.0,6.327964782714844,0.0,3,0
14,BRIV4.SA,2022-07-08,6.840000152587891,6.840000152587891,6.840000152587891,6.840000152587891,0.0,6.327964782714844,0.0,4,0
15,BRIV4.SA,2022-07-11,6.840000152587891,6.840000152587891,6.840000152587891,6.840000152587891,0.0,6.327964782714844,0.0,0,0
16,BRIV4.SA,2022-07-12,6.840000152587891,6.840000152587891,6.840000152587891,6.840000152587891,0.0,6.327964782714844,0.0,1,0
17,BRIV4.SA,2022-07-13,6.409999847412109,6.429999828338623,6.409999847412109,6.429999828338623,400.0,5.9486565589904785,0.0,2,0
18,BRIV4.SA,2022-07-14,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,100.0,6.105931282043457,0.0,3,0
19,BRIV4.SA,2022-07-15,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0.0,6.105931282043457,0.0,4,0
20,BRIV4.SA,2022-07-18,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0.0,6.105931282043457,0.0,0,0
21,BRIV4.SA,2022-07-19,6.599999904632568,6.599999904632568,6.599999904632568,6.599999904632568,0.0,6.105931282043457,0.0,1,0
22,BRIV4.SA,2022-07-20,6.420000076293945,6.420000076293945,6.420000076293945,6.420000076293945,100.0,5.939405918121338,0.0,2,0
23,BRIV4.SA,2022-07-21,6.420000076293945,6.420000076293945,6.420000076293945,6.420000076293945,0.0,5.939405918121338,0.0,3,0
24,BRIV4.SA,2022-07-22,6.420000076293945,6.420000076293945,6.420000076293945,6.420000076293945,100.0,5.939405918121338,0.0,4,0
25,BRIV4.SA,2022-07-25,6.420000076293945,6.420000076293945,6.420000076293945,6.420000076293945,0.0,5.939405918121338,0.0,0,0
26,BRIV4.SA,2022-07-26,6.409999847412109,6.409999847412109,6.400000095367432,6.400000095367432,600.0,5.920903205871582,0.0,1,0
27,BRIV4.SA,2022-07-27,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,0.0,5.920903205871582,0.0,2,0
28,BRIV4.SA,2022-07-28,6.420000076293945,7.079999923706055,6.420000076293945,6.989999771118164,2400.0,6.46673583984375,0.0,3,0
29,BRIV4.SA,2022-07-29,6.5,6.96999979019165,6.449999809265137,6.46999979019165,4300.0,5.985662937164307,0.0,4,0
30,BRIV4.SA,2022-08-01,6.460000038146973,6.590000152587891,6.449999809265137,6.590000152587891,400.0,6.0966796875,0.0,0,0
31,BRIV4.SA,2022-08-02,6.590000152587891,6.590000152587891,6.590000152587891,6.590000152587891,0.0,6.0966796875,0.0,1,0
32,BRIV4.SA,2022-08-03,6.590000152587891,6.670000076293945,6.590000152587891,6.670000076293945,900.0,6.170691013336182,0.0,2,0
33,BRIV4.SA,2022-08-04,6.429999828338623,6.75,6.400000095367432,6.400000095367432,2400.0,5.920903205871582,0.0,3,0
34,BRIV4.SA,2022-08-05,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,3600.0,5.920903205871582,0.0,4,0
35,BRIV4.SA,2022-08-08,6.75,6.75,6.409999847412109,6.409999847412109,300.0,5.930153846740723,0.0,0,0
36,BRIV4.SA,2022-08-09,6.75,6.75,6.409999847412109,6.420000076293945,4500.0,5.939405918121338,0.0,1,0
37,BRIV4.SA,2022-08-10,6.409999847412109,6.789999961853027,6.400000095367432,6.550000190734863,3000.0,6.059674263000488,0.0,2,0
38,BRIV4.SA,2022-08-11,6.889999866485596,7.0,6.75,7.0,2500.0,6.475987434387207,0.0,3,0
39,BRIV4.SA,2022-08-12,7.0,7.070000171661377,7.0,7.070000171661377,1600.0,6.54074764251709,0.0,4,0
40,BRIV4.SA,2022-08-15,7.0,7.269999980926514,6.929999828338623,7.03000020980835,4200.0,6.503742218017578,0.0,0,0
41,BRIV4.SA,2022-08-16,6.769999980926514,6.769999980926514,6.369999885559082,6.369999885559082,1000.0,6.165215969085693,0.31023,1,0
42,BRIV4.SA,2022-08-17,6.460000038146973,6.96999979019165,6.300000190734863,6.96999979019165,5500.0,6.745926856994629,0.0,2,0
43,BRIV4.SA,2022-08-18,6.980000019073486,7.059999942779541,6.400000095367432,6.610000133514404,2900.0,6.397500514984131,0.0,3,0
44,BRIV4.SA,2022-08-19,6.610000133514404,6.949999809265137,6.610000133514404,6.610000133514404,800.0,6.397500514984131,0.0,4,0
45,BRIV4.SA,2022-08-22,6.75,6.75,6.5,6.5,600.0,6.291036605834961,0.0,0,0
46,BRIV4.SA,2022-08-23,6.519999980926514,6.519999980926514,6.460000038146973,6.460000038146973,1000.0,6.252322673797607,0.0,1,0
47,BRIV4.SA,2022-08-24,6.75,6.75,6.75,6.75,1900.0,6.5329999923706055,0.0,2,0
48,BRIV4.SA,2022-08-25,6.980000019073486,6.989999771118164,6.75,6.849999904632568,3100.0,6.629785060882568,0.0,3,0
49,BRIV4.SA,2022-08-26,6.849999904632568,6.849999904632568,6.849999904632568,6.849999904632568,0.0,6.629785060882568,0.0,4,0
50,BRIV4.SA,2022-08-29,6.840000152587891,6.920000076293945,6.659999847412109,6.670000076293945,2000.0,6.45557165145874,0.0,0,0
51,BRIV4.SA,2022-08-30,6.670000076293945,6.670000076293945,6.670000076293945,6.670000076293945,0.0,6.45557165145874,0.0,1,0
52,BRIV4.SA,2022-08-31,6.75,6.75,6.75,6.75,100.0,6.5329999923706055,0.0,2,0
53,BRIV4.SA,2022-09-01,7.0,7.0,7.0,7.0,100.0,6.774962902069092,0.0,3,0
54,BRIV4.SA,2022-09-02,7.0,7.0,6.889999866485596,6.920000076293945,2300.0,6.697534561157227,0.0,4,0
55,BRIV4.SA,2022-09-05,6.889999866485596,7.0,6.639999866485596,6.639999866485596,700.0,6.4265360832214355,0.0,0,0
56,BRIV4.SA,2022-09-06,6.989999771118164,6.989999771118164,6.929999828338623,6.929999828338623,200.0,6.707212924957275,0.0,1,0
