symbol,open,high,low,close,volume,adjclose
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,38.040000915527344,39.0,37.58000183105469,39.0,1000.0,39.0
CEED3.SA,39.0,39.0,39.0,39.0,0.0,39.0
CEED3.SA,39.0,39.0,39.0,39.0,0.0,39.0
CEED3.SA,39.0,39.0,39.0,39.0,0.0,39.0
CEED3.SA,39.0,39.0,39.0,39.0,0.0,39.0
CEED3.SA,39.0,39.0,39.0,39.0,0.0,39.0
CEED3.SA,41.439998626708984,41.439998626708984,41.439998626708984,41.439998626708984,100.0,41.439998626708984
CEED3.SA,40.93000030517578,40.93000030517578,40.93000030517578,40.93000030517578,200.0,40.93000030517578
CEED3.SA,40.93000030517578,40.93000030517578,40.93000030517578,40.93000030517578,0.0,40.93000030517578
CEED3.SA,40.93000030517578,40.93000030517578,40.93000030517578,40.93000030517578,0.0,40.93000030517578
CEED3.SA,41.9900016784668,42.0,41.9900016784668,42.0,500.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,42.0,42.0,42.0,42.0,0.0,42.0
CEED3.SA,39.529998779296875,41.0,39.529998779296875,41.0,600.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,200.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,41.0,41.0,41.0,41.0,0.0,41.0
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,100.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,200.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
CEED3.SA,39.900001525878906,39.900001525878906,39.900001525878906,39.900001525878906,0.0,39.900001525878906
