date,symbol,open,high,low,close,volume,adjclose,splits,weekday
2023-02-23,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-02-24,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,4
2023-02-27,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-02-28,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-03-01,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-03-02,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-03-03,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,4
2023-03-06,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-03-07,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-03-08,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-03-09,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-03-10,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,4
2023-03-13,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-03-14,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-03-15,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-03-16,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-03-17,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,4
2023-03-20,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-03-21,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-03-22,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-03-23,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-03-24,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,4
2023-03-27,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-03-28,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-03-29,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-03-30,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-03-31,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,4
2023-04-03,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-04-04,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-04-05,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-04-06,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-04-10,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-04-11,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-04-12,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-04-13,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-04-14,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,4
2023-04-17,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-04-18,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-04-19,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-04-20,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-04-24,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,0
2023-04-25,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-04-26,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-04-27,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-04-28,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,4
2023-05-02,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,1
2023-05-03,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,2
2023-05-04,ESTR3.SA,4.0,4.0,4.0,4.0,0,4.0,0.0,3
2023-05-05,ESTR3.SA,7.0,7.0,7.0,7.0,1000,7.0,0.0,4
2023-05-08,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,0
2023-05-09,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,1
2023-05-10,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,2
2023-05-11,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,3
2023-05-12,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,4
2023-05-15,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,0
2023-05-16,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,1
2023-05-17,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,2
2023-05-18,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,3
2023-05-19,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,4
2023-05-22,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,0
2023-05-23,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,1
2023-05-24,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,2
2023-05-25,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,3
2023-05-26,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,4
2023-05-29,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,0
2023-05-30,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,1
2023-05-31,ESTR3.SA,7.0,7.0,7.0,7.0,0,7.0,0.0,2
2023-06-01,ESTR3.SA,12.010000228881836,17.0,12.010000228881836,16.010000228881836,900,16.010000228881836,10.0,3
2023-06-02,ESTR3.SA,20.0,29.0,20.0,20.239999771118164,3100,20.239999771118164,0.0,4
2023-06-05,ESTR3.SA,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,20.239999771118164,0.0,0
2023-06-06,ESTR3.SA,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,0,20.239999771118164,0.0,1
2023-06-07,ESTR3.SA,20.239999771118164,20.239999771118164,20.219999313354492,20.219999313354492,300,20.219999313354492,0.0,2
2023-06-09,ESTR3.SA,20.219999313354492,20.219999313354492,20.219999313354492,20.219999313354492,0,20.219999313354492,0.0,4
2023-06-12,ESTR3.SA,20.219999313354492,20.219999313354492,20.219999313354492,20.219999313354492,0,20.219999313354492,0.0,0
2023-06-13,ESTR3.SA,20.219999313354492,20.219999313354492,20.219999313354492,20.219999313354492,0,20.219999313354492,0.0,1
2023-06-14,ESTR3.SA,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,100,19.950000762939453,0.0,2
2023-06-15,ESTR3.SA,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0,19.950000762939453,0.0,3
