date,symbol,open,high,low,close,volume,adjclose,dividends
2022-06-17,CEBR5.SA,11.199999809265137,11.600000381469727,11.0,11.600000381469727,10700.0,9.258645057678223,0.0
2022-06-20,CEBR5.SA,11.800000190734863,12.329999923706055,11.270000457763672,11.569999694824219,16000.0,9.234699249267578,0.0
2022-06-21,CEBR5.SA,11.6899995803833,12.0,11.34000015258789,12.0,1400.0,9.577908515930176,0.0
2022-06-22,CEBR5.SA,11.960000038146973,12.010000228881836,11.960000038146973,12.010000228881836,1200.0,9.58588981628418,0.0
2022-06-23,CEBR5.SA,12.0,12.75,12.0,12.75,5000.0,10.17652702331543,0.0
2022-06-24,CEBR5.SA,12.75,12.75,12.010000228881836,12.600000381469727,1400.0,10.056803703308105,0.0
2022-06-27,CEBR5.SA,12.489999771118164,12.5,12.300000190734863,12.300000190734863,1400.0,9.81735610961914,0.0
2022-06-28,CEBR5.SA,12.300000190734863,12.3100004196167,12.199999809265137,12.199999809265137,1500.0,9.737539291381836,0.0
2022-06-29,CEBR5.SA,12.449999809265137,12.550000190734863,12.399999618530273,12.550000190734863,2500.0,10.016895294189453,0.0
2022-06-30,CEBR5.SA,12.319999694824219,12.449999809265137,12.300000190734863,12.449999809265137,2200.0,9.937079429626465,0.0
2022-07-01,CEBR5.SA,12.430000305175781,12.430000305175781,11.5,12.0,2700.0,9.577908515930176,0.0
2022-07-04,CEBR5.SA,12.010000228881836,12.010000228881836,12.0,12.0,300.0,9.577908515930176,0.0
2022-07-05,CEBR5.SA,12.0,12.0,12.0,12.0,1200.0,9.577908515930176,0.0
2022-07-06,CEBR5.SA,12.010000228881836,12.319999694824219,11.989999771118164,12.279999732971191,6200.0,9.801392555236816,0.0
2022-07-07,CEBR5.SA,12.1899995803833,12.1899995803833,12.119999885559082,12.119999885559082,200.0,9.673686981201172,0.0
2022-07-08,CEBR5.SA,12.289999961853027,12.399999618530273,12.199999809265137,12.380000114440918,4400.0,9.881208419799805,0.0
2022-07-11,CEBR5.SA,12.380000114440918,12.380000114440918,12.220000267028809,12.220000267028809,500.0,9.753503799438477,0.0
2022-07-12,CEBR5.SA,12.199999809265137,12.260000228881836,12.199999809265137,12.25,1300.0,9.777447700500488,0.0
2022-07-13,CEBR5.SA,12.25,12.25,12.100000381469727,12.25,400.0,9.777447700500488,0.0
2022-07-14,CEBR5.SA,12.010000228881836,12.010000228881836,12.010000228881836,12.010000228881836,800.0,9.58588981628418,0.0
2022-07-15,CEBR5.SA,12.25,12.25,12.0,12.100000381469727,500.0,9.657724380493164,0.0
2022-07-18,CEBR5.SA,11.5,11.9399995803833,11.149999618530273,11.9399995803833,2900.0,9.530017852783203,0.0
2022-07-19,CEBR5.SA,11.930000305175781,12.0,11.899999618530273,12.0,2500.0,9.577908515930176,0.0
2022-07-20,CEBR5.SA,12.100000381469727,12.100000381469727,11.449999809265137,11.470000267028809,500.0,9.15488338470459,0.0
2022-07-21,CEBR5.SA,12.0,12.0,12.0,12.0,100.0,9.577908515930176,0.0
