symbol,open,high,low,close,volume,adjclose,dividends
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
CSAB3.SA,50.0,50.0,50.0,50.0,0.0,48.95283126831055,0.0
