,symbol,date,open,high,low,close,volume,adjclose,weekday,dividends,splits
0,BDLL3.SA,2022-06-19,11.0,11.0,11.0,11.0,0.0,11.0,6,0,0
1,BDLL3.SA,2022-06-20,11.0,11.0,11.0,11.0,0.0,11.0,0,0,0
2,BDLL3.SA,2022-06-21,11.0,11.0,11.0,11.0,0.0,11.0,1,0,0
3,BDLL3.SA,2022-06-22,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,100.0,10.579999923706055,2,0,0
4,BDLL3.SA,2022-06-23,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,3,0,0
5,BDLL3.SA,2022-06-26,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,6,0,0
6,BDLL3.SA,2022-06-27,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,0,0,0
7,BDLL3.SA,2022-06-28,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,1,0,0
8,BDLL3.SA,2022-06-29,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,2,0,0
9,BDLL3.SA,2022-06-30,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,3,0,0
10,BDLL3.SA,2022-07-03,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,6,0,0
11,BDLL3.SA,2022-07-04,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,0,0,0
12,BDLL3.SA,2022-07-05,10.579999923706055,10.579999923706055,10.579999923706055,10.579999923706055,0.0,10.579999923706055,1,0,0
13,BDLL3.SA,2022-07-06,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,300.0,10.109999656677246,2,0,0
14,BDLL3.SA,2022-07-07,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0.0,10.109999656677246,3,0,0
15,BDLL3.SA,2022-07-10,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0.0,10.109999656677246,6,0,0
16,BDLL3.SA,2022-07-11,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0.0,10.109999656677246,0,0,0
17,BDLL3.SA,2022-07-12,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0.0,10.109999656677246,1,0,0
18,BDLL3.SA,2022-07-13,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,100.0,10.100000381469727,2,0,0
19,BDLL3.SA,2022-07-14,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0.0,10.100000381469727,3,0,0
20,BDLL3.SA,2022-07-17,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0.0,10.100000381469727,6,0,0
21,BDLL3.SA,2022-07-18,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0.0,10.100000381469727,0,0,0
22,BDLL3.SA,2022-07-19,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0.0,10.100000381469727,1,0,0
23,BDLL3.SA,2022-07-20,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0.0,10.100000381469727,2,0,0
24,BDLL3.SA,2022-07-21,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0.0,10.100000381469727,3,0,0
25,BDLL3.SA,2022-07-24,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0.0,10.100000381469727,6,0,0
26,BDLL3.SA,2022-07-25,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0.0,10.100000381469727,0,0,0
27,BDLL3.SA,2022-07-26,10.109999656677246,10.140000343322754,10.109999656677246,10.140000343322754,900.0,10.140000343322754,1,0,0
28,BDLL3.SA,2022-07-27,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,0.0,10.140000343322754,2,0,0
29,BDLL3.SA,2022-07-28,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,500.0,9.979999542236328,3,0,0
30,BDLL3.SA,2022-07-31,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,9.979999542236328,6,0,0
31,BDLL3.SA,2022-08-01,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,9.979999542236328,0,0,0
32,BDLL3.SA,2022-08-02,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,9.979999542236328,1,0,0
33,BDLL3.SA,2022-08-03,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,9.979999542236328,2,0,0
34,BDLL3.SA,2022-08-04,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,9.979999542236328,3,0,0
35,BDLL3.SA,2022-08-07,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,9.979999542236328,6,0,0
36,BDLL3.SA,2022-08-08,10.0,10.0,10.0,10.0,3000.0,10.0,0,0,0
37,BDLL3.SA,2022-08-09,10.0,10.0,9.899999618530273,9.949999809265137,4100.0,9.949999809265137,1,0,0
38,BDLL3.SA,2022-08-10,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,500.0,9.949999809265137,2,0,0
39,BDLL3.SA,2022-08-11,9.949999809265137,9.979999542236328,9.899999618530273,9.979999542236328,8200.0,9.979999542236328,3,0,0
40,BDLL3.SA,2022-08-14,9.850000381469727,10.0,9.850000381469727,9.949999809265137,2700.0,9.949999809265137,6,0,0
41,BDLL3.SA,2022-08-15,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,3000.0,9.949999809265137,0,0,0
42,BDLL3.SA,2022-08-16,9.949999809265137,9.949999809265137,9.899999618530273,9.899999618530273,3000.0,9.899999618530273,1,0,0
43,BDLL3.SA,2022-08-17,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,1500.0,9.949999809265137,2,0,0
44,BDLL3.SA,2022-08-18,9.899999618530273,9.949999809265137,9.899999618530273,9.949999809265137,3000.0,9.949999809265137,3,0,0
45,BDLL3.SA,2022-08-21,9.899999618530273,9.949999809265137,9.899999618530273,9.949999809265137,1700.0,9.949999809265137,6,0,0
46,BDLL3.SA,2022-08-22,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,0.0,9.949999809265137,0,0,0
47,BDLL3.SA,2022-08-23,10.079999923706055,11.890000343322754,10.079999923706055,11.890000343322754,300.0,11.890000343322754,1,0,0
48,BDLL3.SA,2022-08-24,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.890000343322754,2,0,0
49,BDLL3.SA,2022-08-25,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.890000343322754,3,0,0
50,BDLL3.SA,2022-08-28,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.890000343322754,6,0,0
51,BDLL3.SA,2022-08-29,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.890000343322754,0,0,0
52,BDLL3.SA,2022-08-30,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.890000343322754,1,0,0
53,BDLL3.SA,2022-08-31,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.890000343322754,2,0,0
54,BDLL3.SA,2022-09-01,11.890000343322754,11.890000343322754,11.890000343322754,11.890000343322754,0.0,11.890000343322754,3,0,0
55,BDLL3.SA,2022-09-04,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,100.0,12.199999809265137,6,0,0
