date,symbol,open,high,low,close,volume,adjclose,dividends
2022-06-17,ENMT3.SA,82.31999969482422,83.0,82.0,82.98999786376953,1300.0,78.64339447021484,0.0
2022-06-20,ENMT3.SA,82.16000366210938,82.98999786376953,82.0,82.9800033569336,3500.0,78.6339340209961,0.0
2022-06-21,ENMT3.SA,82.19999694824219,83.02999877929688,82.0,82.98999786376953,5000.0,78.64339447021484,0.0
2022-06-22,ENMT3.SA,83.0999984741211,83.0999984741211,82.0,82.98999786376953,4700.0,78.64339447021484,0.0
2022-06-23,ENMT3.SA,82.79000091552734,82.98999786376953,81.01000213623047,82.98999786376953,7300.0,78.64339447021484,0.0
2022-06-24,ENMT3.SA,83.0,83.0,82.0,82.73999786376953,7400.0,78.406494140625,0.0
2022-06-27,ENMT3.SA,82.12999725341797,83.0,82.0,83.0,6700.0,78.65287780761719,0.0
2022-06-28,ENMT3.SA,82.9000015258789,82.98999786376953,82.0,82.98999786376953,6900.0,78.64339447021484,0.0
2022-06-29,ENMT3.SA,82.37999725341797,82.98999786376953,82.0,82.98999786376953,8300.0,78.64339447021484,0.0
2022-06-30,ENMT3.SA,82.54000091552734,82.98999786376953,82.12000274658203,82.98999786376953,500.0,78.64339447021484,0.0
2022-07-01,ENMT3.SA,82.66999816894531,83.0,82.66999816894531,83.0,300.0,78.65287780761719,0.0
2022-07-04,ENMT3.SA,82.69999694824219,82.98999786376953,82.0,82.98999786376953,6000.0,78.64339447021484,0.0
2022-07-05,ENMT3.SA,82.69999694824219,82.69999694824219,81.5999984741211,81.5999984741211,6000.0,77.3261947631836,0.0
2022-07-06,ENMT3.SA,81.27999877929688,81.80000305175781,80.87999725341797,80.87999725341797,4400.0,76.64391326904297,0.0
2022-07-07,ENMT3.SA,80.7300033569336,80.7300033569336,79.87999725341797,79.87999725341797,5700.0,75.69628143310547,0.0
2022-07-08,ENMT3.SA,79.55999755859375,79.55999755859375,78.9000015258789,78.9000015258789,2700.0,74.76761627197266,0.0
2022-07-11,ENMT3.SA,78.73999786376953,78.73999786376953,78.19999694824219,78.19999694824219,200.0,74.10427856445312,0.0
2022-07-12,ENMT3.SA,78.48999786376953,78.48999786376953,78.0,78.0,1200.0,73.91474151611328,0.0
2022-07-13,ENMT3.SA,77.19999694824219,77.9000015258789,77.0999984741211,77.9000015258789,600.0,73.81999206542969,0.0
2022-07-14,ENMT3.SA,78.23999786376953,78.23999786376953,77.0999984741211,78.23999786376953,2000.0,74.14218139648438,0.0
2022-07-15,ENMT3.SA,79.95999908447266,79.95999908447266,79.95999908447266,79.95999908447266,200.0,75.7720947265625,0.0
2022-07-18,ENMT3.SA,79.66000366210938,80.0,79.66000366210938,80.0,1500.0,75.81000518798828,0.0
2022-07-19,ENMT3.SA,79.12000274658203,79.98999786376953,79.12000274658203,79.98999786376953,200.0,75.80052185058594,0.0
2022-07-20,ENMT3.SA,79.58999633789062,80.0999984741211,79.58999633789062,80.0999984741211,600.0,75.9047622680664,0.0
2022-07-21,ENMT3.SA,80.0199966430664,81.0,80.0199966430664,81.0,200.0,76.75762939453125,0.0
2022-07-22,ENMT3.SA,82.0,82.0,82.0,82.0,100.0,77.70525360107422,0.0
2022-07-25,ENMT3.SA,82.0,84.0,81.12000274658203,84.0,800.0,79.60050201416016,0.0
2022-07-26,ENMT3.SA,84.0,84.0,84.0,84.0,0.0,79.60050201416016,0.0
2022-07-27,ENMT3.SA,85.22000122070312,85.22000122070312,85.22000122070312,85.22000122070312,100.0,80.75660705566406,0.0
2022-07-28,ENMT3.SA,85.0,85.0,84.0,84.88999938964844,500.0,80.44389343261719,0.0
2022-07-29,ENMT3.SA,84.45999908447266,85.0,84.45999908447266,85.0,200.0,80.54812622070312,0.0
2022-08-01,ENMT3.SA,84.5,84.5,84.5,84.5,100.0,80.0743179321289,0.0
2022-08-02,ENMT3.SA,84.5,84.5,84.5,84.5,0.0,80.0743179321289,0.0
2022-08-03,ENMT3.SA,84.5,84.5,84.5,84.5,0.0,80.0743179321289,0.0
2022-08-04,ENMT3.SA,84.5,84.5,84.5,84.5,100.0,80.0743179321289,0.0
2022-08-05,ENMT3.SA,83.12999725341797,83.12999725341797,83.12999725341797,83.12999725341797,100.0,78.77606201171875,0.0
2022-08-08,ENMT3.SA,83.0,83.0,82.75,82.75,300.0,78.41597747802734,0.0
2022-08-09,ENMT3.SA,82.75,82.75,82.75,82.75,0.0,78.41597747802734,0.0
2022-08-10,ENMT3.SA,82.75,82.75,82.75,82.75,0.0,78.41597747802734,0.0
2022-08-11,ENMT3.SA,82.75,82.75,82.75,82.75,0.0,78.41597747802734,0.0
2022-08-12,ENMT3.SA,82.75,82.75,82.75,82.75,0.0,78.41597747802734,0.0
2022-08-15,ENMT3.SA,82.0,83.98999786376953,82.0,83.98999786376953,500.0,79.59101867675781,0.0
2022-08-16,ENMT3.SA,83.98999786376953,83.98999786376953,83.98999786376953,83.98999786376953,0.0,80.744140625,1.199473
2022-08-17,ENMT3.SA,82.08999633789062,83.19000244140625,82.08999633789062,83.19000244140625,200.0,79.97506713867188,0.0
2022-08-18,ENMT3.SA,82.51000213623047,83.19000244140625,82.51000213623047,83.19000244140625,200.0,79.97506713867188,0.0
2022-08-19,ENMT3.SA,83.19000244140625,83.19000244140625,83.19000244140625,83.19000244140625,0.0,79.97506713867188,0.0
2022-08-22,ENMT3.SA,83.19000244140625,83.19000244140625,83.19000244140625,83.19000244140625,0.0,79.97506713867188,0.0
2022-08-23,ENMT3.SA,82.2300033569336,83.19000244140625,82.2300033569336,83.19000244140625,200.0,79.97506713867188,0.0
2022-08-24,ENMT3.SA,82.31999969482422,83.19000244140625,82.19999694824219,83.19000244140625,900.0,79.97506713867188,0.0
2022-08-25,ENMT3.SA,82.41999816894531,83.19000244140625,82.33999633789062,83.19000244140625,1700.0,79.97506713867188,0.0
2022-08-26,ENMT3.SA,82.30999755859375,83.19000244140625,82.30999755859375,83.19000244140625,200.0,79.97506713867188,0.0
2022-08-29,ENMT3.SA,82.16999816894531,83.19000244140625,82.16999816894531,83.19000244140625,200.0,79.97506713867188,0.0
2022-08-30,ENMT3.SA,82.2300033569336,83.19000244140625,82.2300033569336,83.19000244140625,200.0,79.97506713867188,0.0
2022-08-31,ENMT3.SA,82.80000305175781,83.19000244140625,82.37000274658203,83.19000244140625,1200.0,79.97506713867188,0.0
2022-09-01,ENMT3.SA,83.19000244140625,83.19000244140625,83.19000244140625,83.19000244140625,0.0,79.97506713867188,0.0
2022-09-02,ENMT3.SA,82.22000122070312,82.22000122070312,81.0,81.0,1500.0,77.86969757080078,0.0
2022-09-05,ENMT3.SA,81.0,81.0,80.0,80.0,900.0,76.9083480834961,0.0
2022-09-06,ENMT3.SA,80.0,80.0,80.0,80.0,100.0,76.9083480834961,0.0
2022-09-08,ENMT3.SA,80.0,80.0,80.0,80.0,0.0,76.9083480834961,0.0
2022-09-09,ENMT3.SA,80.0999984741211,80.98999786376953,80.01000213623047,80.98999786376953,600.0,77.86007690429688,0.0
2022-09-12,ENMT3.SA,80.98999786376953,80.98999786376953,80.98999786376953,80.98999786376953,0.0,77.86007690429688,0.0
2022-09-13,ENMT3.SA,80.22000122070312,80.22000122070312,79.80000305175781,79.80000305175781,1300.0,76.71607208251953,0.0
2022-09-14,ENMT3.SA,79.20999908447266,79.30999755859375,79.20999908447266,79.30999755859375,200.0,76.24501037597656,0.0
2022-09-15,ENMT3.SA,78.23999786376953,78.23999786376953,78.0,78.0,300.0,74.98562622070312,0.0
2022-09-16,ENMT3.SA,78.0,78.0,78.0,78.0,100.0,74.98562622070312,0.0
2022-09-19,ENMT3.SA,78.0,78.0,78.0,78.0,0.0,74.98562622070312,0.0
2022-09-20,ENMT3.SA,77.20999908447266,78.98999786376953,77.20999908447266,78.98999786376953,200.0,75.93737030029297,0.0
2022-09-21,ENMT3.SA,78.98999786376953,78.98999786376953,78.98999786376953,78.98999786376953,0.0,75.93737030029297,0.0
2022-09-22,ENMT3.SA,77.56999969482422,79.48999786376953,77.56999969482422,79.48999786376953,200.0,76.41805267333984,0.0
2022-09-23,ENMT3.SA,79.48999786376953,79.48999786376953,79.48999786376953,79.48999786376953,0.0,76.41805267333984,0.0
2022-09-26,ENMT3.SA,79.48999786376953,79.48999786376953,79.48999786376953,79.48999786376953,0.0,76.41805267333984,0.0
2022-09-27,ENMT3.SA,77.5199966430664,78.5,77.5199966430664,78.5,700.0,75.46630859375,0.0
2022-09-28,ENMT3.SA,77.5199966430664,79.98999786376953,77.3499984741211,79.98999786376953,2900.0,76.89872741699219,0.0
2022-09-29,ENMT3.SA,78.01000213623047,81.48999786376953,78.01000213623047,81.48999786376953,200.0,78.34075927734375,0.0
2022-09-30,ENMT3.SA,79.0,79.0,79.0,79.0,8400.0,75.94699096679688,0.0
2022-10-03,ENMT3.SA,79.79000091552734,79.80000305175781,79.79000091552734,79.80000305175781,500.0,76.71607208251953,0.0
2022-10-04,ENMT3.SA,79.80000305175781,79.80000305175781,79.80000305175781,79.80000305175781,0.0,76.71607208251953,0.0
2022-10-05,ENMT3.SA,79.19000244140625,79.98999786376953,79.19000244140625,79.98999786376953,600.0,76.89872741699219,0.0
2022-10-06,ENMT3.SA,79.0,79.9800033569336,79.0,79.9800033569336,600.0,76.88912200927734,0.0
2022-10-07,ENMT3.SA,79.20999908447266,79.20999908447266,78.9000015258789,78.9000015258789,1200.0,75.8508529663086,0.0
2022-10-10,ENMT3.SA,81.0,81.0,78.0,78.5,2900.0,75.46630859375,0.0
2022-10-11,ENMT3.SA,78.06999969482422,78.06999969482422,77.8499984741211,77.8499984741211,2200.0,74.8414306640625,0.0
