,symbol,date,open,high,low,close,volume,adjclose,weekday,dividends,splits
0,AZEV4.SA,2022-06-20,2.259999990463257,2.2699999809265137,2.0399999618530273,2.069999933242798,199700,2.069999933242798,0,0,0
1,AZEV4.SA,2022-06-21,2.140000104904175,2.259999990463257,2.0999999046325684,2.1700000762939453,185100,2.1700000762939453,1,0,0
2,AZEV4.SA,2022-06-22,2.130000114440918,2.25,2.069999933242798,2.25,168900,2.25,2,0,0
3,AZEV4.SA,2022-06-23,2.299999952316284,2.369999885559082,2.200000047683716,2.3499999046325684,202000,2.3499999046325684,3,0,0
4,AZEV4.SA,2022-06-24,2.3499999046325684,2.430000066757202,2.2699999809265137,2.390000104904175,237900,2.390000104904175,4,0,0
5,AZEV4.SA,2022-06-27,2.440000057220459,2.450000047683716,2.3399999141693115,2.440000057220459,96100,2.440000057220459,0,0,0
6,AZEV4.SA,2022-06-28,2.4200000762939453,2.4800000190734863,2.309999942779541,2.450000047683716,184900,2.450000047683716,1,0,0
7,AZEV4.SA,2022-06-29,2.4700000286102295,2.4700000286102295,2.299999952316284,2.390000104904175,122300,2.390000104904175,2,0,0
8,AZEV4.SA,2022-06-30,2.2799999713897705,2.450000047683716,2.200000047683716,2.450000047683716,289900,2.450000047683716,3,0,0
9,AZEV4.SA,2022-07-01,2.369999885559082,2.4100000858306885,2.2899999618530273,2.390000104904175,217100,2.390000104904175,4,0,0
10,AZEV4.SA,2022-07-04,2.4200000762939453,2.4200000762939453,2.2100000381469727,2.359999895095825,241900,2.359999895095825,0,0,0
11,AZEV4.SA,2022-07-05,2.2799999713897705,2.4000000953674316,2.2200000286102295,2.359999895095825,167500,2.359999895095825,1,0,0
12,AZEV4.SA,2022-07-06,2.3499999046325684,2.4000000953674316,2.240000009536743,2.319999933242798,176800,2.319999933242798,2,0,0
13,AZEV4.SA,2022-07-07,2.369999885559082,2.369999885559082,2.2300000190734863,2.259999990463257,449300,2.259999990463257,3,0,0
14,AZEV4.SA,2022-07-08,2.299999952316284,2.3399999141693115,2.1700000762939453,2.259999990463257,520400,2.259999990463257,4,0,0
15,AZEV4.SA,2022-07-11,2.2100000381469727,2.240000009536743,2.1500000953674316,2.1500000953674316,221600,2.1500000953674316,0,0,0
16,AZEV4.SA,2022-07-12,2.119999885559082,2.190000057220459,2.119999885559082,2.119999885559082,184500,2.119999885559082,1,0,0
17,AZEV4.SA,2022-07-13,2.119999885559082,2.200000047683716,2.0799999237060547,2.0899999141693115,139900,2.0899999141693115,2,0,0
18,AZEV4.SA,2022-07-14,2.0799999237060547,2.1700000762939453,2.0299999713897705,2.0299999713897705,275100,2.0299999713897705,3,0,0
19,AZEV4.SA,2022-07-15,2.049999952316284,2.1700000762939453,2.0,2.1700000762939453,302500,2.1700000762939453,4,0,0
20,AZEV4.SA,2022-07-18,2.299999952316284,2.5199999809265137,2.259999990463257,2.3299999237060547,722400,2.3299999237060547,0,0,0
21,AZEV4.SA,2022-07-19,2.390000104904175,2.549999952316284,2.3399999141693115,2.450000047683716,367500,2.450000047683716,1,0,0
22,AZEV4.SA,2022-07-20,2.509999990463257,2.7799999713897705,2.509999990463257,2.6600000858306885,1170000,2.6600000858306885,2,0,0
23,AZEV4.SA,2022-07-21,2.690000057220459,2.7300000190734863,2.5799999237060547,2.6600000858306885,261200,2.6600000858306885,3,0,0
24,AZEV4.SA,2022-07-22,2.640000104904175,2.7100000381469727,2.5399999618530273,2.559999942779541,248600,2.559999942779541,4,0,0
25,AZEV4.SA,2022-07-25,2.6600000858306885,2.700000047683716,2.559999942779541,2.559999942779541,270300,2.559999942779541,0,0,0
26,AZEV4.SA,2022-07-26,2.5399999618530273,2.569999933242798,2.359999895095825,2.359999895095825,206500,2.359999895095825,1,0,0
27,AZEV4.SA,2022-07-27,2.390000104904175,2.5999999046325684,2.390000104904175,2.5299999713897705,169500,2.5299999713897705,2,0,0
28,AZEV4.SA,2022-07-28,2.490000009536743,2.5999999046325684,2.4600000381469727,2.4600000381469727,164700,2.4600000381469727,3,0,0
29,AZEV4.SA,2022-07-29,2.450000047683716,2.5,2.4000000953674316,2.450000047683716,116800,2.450000047683716,4,0,0
30,AZEV4.SA,2022-08-01,2.509999990463257,2.509999990463257,2.4000000953674316,2.490000009536743,72700,2.490000009536743,0,0,0
31,AZEV4.SA,2022-08-02,2.430000066757202,2.569999933242798,2.430000066757202,2.549999952316284,100100,2.549999952316284,1,0,0
32,AZEV4.SA,2022-08-03,2.509999990463257,2.5799999237060547,2.509999990463257,2.559999942779541,143700,2.559999942779541,2,0,0
33,AZEV4.SA,2022-08-04,2.5999999046325684,2.7100000381469727,2.569999933242798,2.7100000381469727,397300,2.7100000381469727,3,0,0
34,AZEV4.SA,2022-08-05,2.690000057220459,2.740000009536743,2.5899999141693115,2.700000047683716,211600,2.700000047683716,4,0,0
35,AZEV4.SA,2022-08-08,2.7200000286102295,2.8499999046325684,2.700000047683716,2.740000009536743,395100,2.740000009536743,0,0,0
36,AZEV4.SA,2022-08-09,2.740000009536743,2.759999990463257,2.640000104904175,2.740000009536743,163700,2.740000009536743,1,0,0
37,AZEV4.SA,2022-08-10,2.759999990463257,2.819999933242798,2.690000057220459,2.690000057220459,301700,2.690000057220459,2,0,0
38,AZEV4.SA,2022-08-11,2.7699999809265137,2.7799999713897705,2.4600000381469727,2.549999952316284,309100,2.549999952316284,3,0,0
39,AZEV4.SA,2022-08-12,2.559999942779541,2.7799999713897705,2.549999952316284,2.7799999713897705,315500,2.7799999713897705,4,0,0
40,AZEV4.SA,2022-08-15,2.799999952316284,2.9200000762939453,2.690000057220459,2.8399999141693115,579900,2.8399999141693115,0,0,0
41,AZEV4.SA,2022-08-16,2.7899999618530273,2.799999952316284,2.5899999141693115,2.640000104904175,537100,2.640000104904175,1,0,0
42,AZEV4.SA,2022-08-17,2.6500000953674316,2.690000057220459,2.5399999618530273,2.549999952316284,206300,2.549999952316284,2,0,0
43,AZEV4.SA,2022-08-18,2.559999942779541,2.5899999141693115,2.4200000762939453,2.4200000762939453,397700,2.4200000762939453,3,0,0
44,AZEV4.SA,2022-08-19,2.430000066757202,2.5299999713897705,2.3299999237060547,2.450000047683716,307400,2.450000047683716,4,0,0
45,AZEV4.SA,2022-08-22,2.450000047683716,2.490000009536743,2.369999885559082,2.450000047683716,140600,2.450000047683716,0,0,0
46,AZEV4.SA,2022-08-23,2.450000047683716,2.5,2.4200000762939453,2.5,90500,2.5,1,0,0
47,AZEV4.SA,2022-08-24,2.490000009536743,2.569999933242798,2.4600000381469727,2.4800000190734863,102300,2.4800000190734863,2,0,0
48,AZEV4.SA,2022-08-25,2.5399999618530273,2.5999999046325684,2.450000047683716,2.5399999618530273,65800,2.5399999618530273,3,0,0
49,AZEV4.SA,2022-08-26,2.559999942779541,2.5799999237060547,2.430000066757202,2.430000066757202,112300,2.430000066757202,4,0,0
50,AZEV4.SA,2022-08-29,2.4200000762939453,2.450000047683716,2.3399999141693115,2.4000000953674316,209300,2.4000000953674316,0,0,0
51,AZEV4.SA,2022-08-30,2.3399999141693115,2.4000000953674316,2.259999990463257,2.2799999713897705,398400,2.2799999713897705,1,0,0
52,AZEV4.SA,2022-08-31,2.2899999618530273,2.369999885559082,2.180000066757202,2.190000057220459,363900,2.190000057220459,2,0,0
53,AZEV4.SA,2022-09-01,2.190000057220459,2.309999942779541,2.1600000858306885,2.299999952316284,246200,2.299999952316284,3,0,0
54,AZEV4.SA,2022-09-02,2.299999952316284,2.359999895095825,2.25,2.25,159900,2.25,4,0,0
55,AZEV4.SA,2022-09-05,2.3399999141693115,2.369999885559082,2.240000009536743,2.309999942779541,133700,2.309999942779541,0,0,0
56,AZEV4.SA,2022-09-06,2.240000009536743,2.3499999046325684,2.240000009536743,2.3499999046325684,142600,2.3499999046325684,1,0,0
57,AZEV4.SA,2022-09-08,2.3499999046325684,2.359999895095825,2.2200000286102295,2.25,261000,2.25,3,0,0
58,AZEV4.SA,2022-09-09,2.309999942779541,2.309999942779541,2.240000009536743,2.2899999618530273,132300,2.2899999618530273,4,0,0
