symbol,date,open,high,low,close,volume,adjclose,dividends,splits,weekday,yearday
,2018-06-28,,,,,,,,,,
CRDE3.SA,2018-06-29,17.799999237060547,17.799999237060547,17.0,17.600000381469727,20.0,14.439653396606445,0.0,0.0,1.0,0.4903581267217631
CRDE3.SA,2018-07-01,17.799999237060547,17.799999237060547,17.0,17.600000381469727,20.0,14.439653396606445,0.0,0.0,1.0,0.4903581267217631
CRDE3.SA,2018-07-02,18.399999618530273,18.399999618530273,16.200000762939453,16.200000762939453,550.0,13.291044235229492,0.0,0.0,0.0,0.4986225895316804
CRDE3.SA,2018-07-03,17.399999618530273,17.399999618530273,16.600000381469727,17.399999618530273,225.0,14.275565147399902,0.0,0.0,0.25,0.5013774104683195
CRDE3.SA,2018-07-04,18.200000762939453,18.200000762939453,16.399999618530273,16.799999237060547,485.0,13.783304214477539,0.0,0.0,0.5,0.5041322314049587
CRDE3.SA,2018-07-05,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,30.0,14.603738784790039,0.0,0.0,0.75,0.5068870523415978
CRDE3.SA,2018-07-06,17.600000381469727,17.600000381469727,17.600000381469727,17.600000381469727,5.0,14.439653396606445,0.0,0.0,1.0,0.509641873278237
CRDE3.SA,2018-07-09,17.600000381469727,17.600000381469727,17.600000381469727,17.600000381469727,5.0,14.439653396606445,0.0,0.0,1.0,0.509641873278237
CRDE3.SA,2018-07-10,17.200000762939453,17.200000762939453,16.600000381469727,16.600000381469727,35.0,13.619217872619629,0.0,0.0,0.25,0.5206611570247934
CRDE3.SA,2018-07-11,16.600000381469727,16.600000381469727,16.600000381469727,16.600000381469727,10.0,13.619217872619629,0.0,0.0,0.5,0.5234159779614325
CRDE3.SA,2018-07-12,16.600000381469727,17.0,16.600000381469727,17.0,40.0,13.947391510009766,0.0,0.0,0.75,0.5261707988980716
CRDE3.SA,2018-07-13,16.799999237060547,17.200000762939453,16.799999237060547,17.0,205.0,13.947391510009766,0.0,0.0,1.0,0.5289256198347108
CRDE3.SA,2018-07-15,16.799999237060547,17.200000762939453,16.799999237060547,17.0,205.0,13.947391510009766,0.0,0.0,1.0,0.5289256198347108
CRDE3.SA,2018-07-16,17.600000381469727,17.799999237060547,17.399999618530273,17.399999618530273,1600.0,14.275565147399902,0.0,0.0,0.0,0.5371900826446281
CRDE3.SA,2018-07-17,17.200000762939453,17.799999237060547,17.200000762939453,17.799999237060547,390.0,14.603738784790039,0.0,0.0,0.25,0.5399449035812672
CRDE3.SA,2018-07-18,17.799999237060547,20.399999618530273,17.799999237060547,19.600000381469727,620.0,16.080522537231445,0.0,0.0,0.5,0.5426997245179064
CRDE3.SA,2018-07-19,19.600000381469727,19.600000381469727,19.399999618530273,19.600000381469727,515.0,16.080522537231445,0.0,0.0,0.75,0.5454545454545454
CRDE3.SA,2018-07-20,18.399999618530273,19.0,18.0,18.799999237060547,375.0,15.424173355102539,0.0,0.0,1.0,0.5482093663911846
CRDE3.SA,2018-07-22,18.399999618530273,19.0,18.0,18.799999237060547,375.0,15.424173355102539,0.0,0.0,1.0,0.5482093663911846
CRDE3.SA,2018-07-23,18.399999618530273,18.399999618530273,18.0,18.200000762939453,690.0,14.931914329528809,0.0,0.0,0.0,0.5564738292011019
CRDE3.SA,2018-07-24,18.799999237060547,18.799999237060547,18.0,18.0,340.0,14.767826080322266,0.0,0.0,0.25,0.559228650137741
CRDE3.SA,2018-07-25,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,100.0,14.603738784790039,0.0,0.0,0.5,0.5619834710743802
