symbol,open,high,low,close,volume,adjclose
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
CTKA3.SA,27.5,27.5,27.5,27.5,0.0,27.5
