date,symbol,open,high,low,close,volume,adjclose,weekday
2022-06-17,DOHL4.SA,5.840000152587891,5.840000152587891,5.840000152587891,5.840000152587891,0,5.840000152587891,4
2022-06-20,DOHL4.SA,5.559999942779541,5.849999904632568,5.559999942779541,5.849999904632568,300,5.849999904632568,0
2022-06-21,DOHL4.SA,5.570000171661377,5.78000020980835,5.349999904632568,5.5,21200,5.5,1
2022-06-22,DOHL4.SA,5.659999847412109,5.789999961853027,5.570000171661377,5.760000228881836,1300,5.760000228881836,2
2022-06-23,DOHL4.SA,5.510000228881836,5.760000228881836,5.510000228881836,5.590000152587891,20400,5.590000152587891,3
2022-06-24,DOHL4.SA,5.519999980926514,5.800000190734863,5.519999980926514,5.789999961853027,3800,5.789999961853027,4
2022-06-27,DOHL4.SA,5.550000190734863,5.829999923706055,5.550000190734863,5.789999961853027,900,5.789999961853027,0
2022-06-28,DOHL4.SA,5.480000019073486,5.800000190734863,5.480000019073486,5.75,600,5.75,1
2022-06-29,DOHL4.SA,5.550000190734863,5.75,5.550000190734863,5.619999885559082,10400,5.619999885559082,2
2022-06-30,DOHL4.SA,5.739999771118164,5.739999771118164,5.46999979019165,5.699999809265137,9400,5.699999809265137,3
2022-07-01,DOHL4.SA,5.699999809265137,5.699999809265137,5.5,5.699999809265137,6900,5.699999809265137,4
2022-07-04,DOHL4.SA,5.690000057220459,5.699999809265137,5.53000020980835,5.699999809265137,1500,5.699999809265137,0
2022-07-05,DOHL4.SA,5.699999809265137,5.699999809265137,5.510000228881836,5.53000020980835,3200,5.53000020980835,1
2022-07-06,DOHL4.SA,5.690000057220459,5.690000057220459,5.5,5.570000171661377,1700,5.570000171661377,2
2022-07-07,DOHL4.SA,5.579999923706055,5.690000057220459,5.53000020980835,5.690000057220459,1400,5.690000057220459,3
2022-07-08,DOHL4.SA,5.510000228881836,5.690000057220459,5.510000228881836,5.539999961853027,2400,5.539999961853027,4
2022-07-11,DOHL4.SA,5.659999847412109,5.659999847412109,5.510000228881836,5.559999942779541,1200,5.559999942779541,0
2022-07-12,DOHL4.SA,5.670000076293945,5.699999809265137,5.539999961853027,5.699999809265137,2000,5.699999809265137,1
2022-07-13,DOHL4.SA,5.690000057220459,5.690000057220459,5.650000095367432,5.650000095367432,8200,5.650000095367432,2
2022-07-14,DOHL4.SA,5.639999866485596,5.679999828338623,5.599999904632568,5.670000076293945,1100,5.670000076293945,3
2022-07-15,DOHL4.SA,5.559999942779541,5.699999809265137,5.369999885559082,5.699999809265137,5500,5.699999809265137,4
2022-07-18,DOHL4.SA,5.699999809265137,5.699999809265137,5.539999961853027,5.679999828338623,3000,5.679999828338623,0
2022-07-19,DOHL4.SA,5.53000020980835,5.679999828338623,5.53000020980835,5.679999828338623,1600,5.679999828338623,1
2022-07-20,DOHL4.SA,5.699999809265137,5.699999809265137,5.630000114440918,5.699999809265137,1200,5.699999809265137,2
2022-07-21,DOHL4.SA,5.690000057220459,5.699999809265137,5.599999904632568,5.639999866485596,13000,5.639999866485596,3
2022-07-22,DOHL4.SA,5.690000057220459,5.690000057220459,5.53000020980835,5.53000020980835,6800,5.53000020980835,4
2022-07-25,DOHL4.SA,5.679999828338623,5.679999828338623,5.570000171661377,5.610000133514404,600,5.610000133514404,0
2022-07-26,DOHL4.SA,5.519999980926514,5.559999942779541,5.510000228881836,5.550000190734863,800,5.550000190734863,1
2022-07-27,DOHL4.SA,5.599999904632568,5.599999904632568,5.489999771118164,5.510000228881836,2400,5.510000228881836,2
2022-07-28,DOHL4.SA,5.559999942779541,6.150000095367432,5.460000038146973,6.079999923706055,26100,6.079999923706055,3
2022-07-29,DOHL4.SA,6.139999866485596,6.150000095367432,5.889999866485596,6.019999980926514,3100,6.019999980926514,4
2022-08-01,DOHL4.SA,6.019999980926514,6.039999961853027,5.949999809265137,6.039999961853027,3900,6.039999961853027,0
2022-08-02,DOHL4.SA,6.03000020980835,6.110000133514404,5.800000190734863,5.989999771118164,1600,5.989999771118164,1
2022-08-03,DOHL4.SA,5.960000038146973,5.960000038146973,5.809999942779541,5.909999847412109,4800,5.909999847412109,2
2022-08-04,DOHL4.SA,5.829999923706055,5.960000038146973,5.829999923706055,5.960000038146973,9600,5.960000038146973,3
2022-08-05,DOHL4.SA,5.940000057220459,5.949999809265137,5.869999885559082,5.949999809265137,1100,5.949999809265137,4
2022-08-08,DOHL4.SA,5.920000076293945,5.980000019073486,5.849999904632568,5.960000038146973,1800,5.960000038146973,0
2022-08-09,DOHL4.SA,5.880000114440918,6.0,5.880000114440918,5.900000095367432,1800,5.900000095367432,1
2022-08-10,DOHL4.SA,5.900000095367432,5.96999979019165,5.900000095367432,5.960000038146973,8300,5.960000038146973,2
2022-08-11,DOHL4.SA,5.949999809265137,5.949999809265137,5.949999809265137,5.949999809265137,100,5.949999809265137,3
2022-08-12,DOHL4.SA,5.989999771118164,5.989999771118164,5.96999979019165,5.989999771118164,3200,5.989999771118164,4
2022-08-15,DOHL4.SA,5.739999771118164,5.96999979019165,5.619999885559082,5.860000133514404,26500,5.860000133514404,0
2022-08-16,DOHL4.SA,5.949999809265137,5.949999809265137,5.75,5.900000095367432,1000,5.900000095367432,1
2022-08-17,DOHL4.SA,5.880000114440918,5.880000114440918,5.800000190734863,5.809999942779541,1300,5.809999942779541,2
2022-08-18,DOHL4.SA,5.789999961853027,5.789999961853027,5.769999980926514,5.769999980926514,11900,5.769999980926514,3
2022-08-19,DOHL4.SA,5.699999809265137,5.71999979019165,5.630000114440918,5.71999979019165,1000,5.71999979019165,4
2022-08-22,DOHL4.SA,5.650000095367432,5.650000095367432,5.510000228881836,5.53000020980835,6500,5.53000020980835,0
2022-08-23,DOHL4.SA,5.519999980926514,5.559999942779541,5.480000019073486,5.480000019073486,5900,5.480000019073486,1
2022-08-24,DOHL4.SA,5.570000171661377,5.579999923706055,5.570000171661377,5.579999923706055,400,5.579999923706055,2
2022-08-25,DOHL4.SA,5.510000228881836,5.559999942779541,5.480000019073486,5.480000019073486,2500,5.480000019073486,3
2022-08-26,DOHL4.SA,5.570000171661377,5.679999828338623,5.46999979019165,5.599999904632568,2200,5.599999904632568,4
2022-08-29,DOHL4.SA,5.579999923706055,5.579999923706055,5.519999980926514,5.519999980926514,600,5.519999980926514,0
2022-08-30,DOHL4.SA,5.550000190734863,5.550000190734863,5.539999961853027,5.539999961853027,600,5.539999961853027,1
2022-08-31,DOHL4.SA,5.599999904632568,5.599999904632568,5.53000020980835,5.53000020980835,1100,5.53000020980835,2
2022-09-01,DOHL4.SA,5.53000020980835,5.900000095367432,5.53000020980835,5.699999809265137,5200,5.699999809265137,3
2022-09-02,DOHL4.SA,5.75,5.75,5.519999980926514,5.659999847412109,4100,5.659999847412109,4
2022-09-05,DOHL4.SA,5.730000019073486,5.730000019073486,5.730000019073486,5.730000019073486,100,5.730000019073486,0
2022-09-06,DOHL4.SA,5.650000095367432,5.650000095367432,5.610000133514404,5.610000133514404,200,5.610000133514404,1
2022-09-08,DOHL4.SA,5.559999942779541,5.699999809265137,5.550000190734863,5.690000057220459,2400,5.690000057220459,3
2022-09-09,DOHL4.SA,5.690000057220459,5.690000057220459,5.610000133514404,5.610000133514404,600,5.610000133514404,4
2022-09-12,DOHL4.SA,5.570000171661377,5.650000095367432,5.53000020980835,5.590000152587891,2600,5.590000152587891,0
2022-09-13,DOHL4.SA,5.579999923706055,5.579999923706055,5.579999923706055,5.579999923706055,100,5.579999923706055,1
2022-09-14,DOHL4.SA,5.619999885559082,5.679999828338623,5.619999885559082,5.679999828338623,600,5.679999828338623,2
2022-09-15,DOHL4.SA,5.659999847412109,5.659999847412109,5.570000171661377,5.570000171661377,1700,5.570000171661377,3
2022-09-16,DOHL4.SA,5.559999942779541,5.690000057220459,5.559999942779541,5.559999942779541,1400,5.559999942779541,4
2022-09-19,DOHL4.SA,5.559999942779541,5.670000076293945,5.449999809265137,5.510000228881836,6800,5.510000228881836,0
2022-09-20,DOHL4.SA,5.440000057220459,5.53000020980835,5.360000133514404,5.5,5600,5.5,1
2022-09-21,DOHL4.SA,5.429999828338623,5.510000228881836,5.309999942779541,5.440000057220459,6300,5.440000057220459,2
2022-09-22,DOHL4.SA,5.360000133514404,5.480000019073486,5.300000190734863,5.420000076293945,11700,5.420000076293945,3
2022-09-23,DOHL4.SA,5.239999771118164,5.599999904632568,5.239999771118164,5.360000133514404,4200,5.360000133514404,4
2022-09-26,DOHL4.SA,5.199999809265137,5.329999923706055,5.190000057220459,5.190000057220459,3800,5.190000057220459,0
2022-09-27,DOHL4.SA,5.349999904632568,5.349999904632568,5.239999771118164,5.329999923706055,2100,5.329999923706055,1
2022-09-28,DOHL4.SA,5.210000038146973,5.349999904632568,5.199999809265137,5.230000019073486,5100,5.230000019073486,2
2022-09-29,DOHL4.SA,5.179999828338623,5.340000152587891,5.179999828338623,5.25,8600,5.25,3
2022-09-30,DOHL4.SA,5.190000057220459,5.320000171661377,5.039999961853027,5.190000057220459,3800,5.190000057220459,4
2022-10-03,DOHL4.SA,5.179999828338623,5.25,5.119999885559082,5.199999809265137,1800,5.199999809265137,0
2022-10-04,DOHL4.SA,5.150000095367432,5.260000228881836,5.119999885559082,5.119999885559082,1800,5.119999885559082,1
2022-10-05,DOHL4.SA,5.210000038146973,5.230000019073486,5.179999828338623,5.230000019073486,1100,5.230000019073486,2
2022-10-06,DOHL4.SA,5.369999885559082,5.440000057220459,5.130000114440918,5.440000057220459,9900,5.440000057220459,3
2022-10-07,DOHL4.SA,5.429999828338623,5.5,5.429999828338623,5.429999828338623,2600,5.429999828338623,4
2022-10-10,DOHL4.SA,5.420000076293945,5.420000076293945,5.210000038146973,5.28000020980835,5000,5.28000020980835,0
2022-10-11,DOHL4.SA,5.28000020980835,5.28000020980835,5.239999771118164,5.25,500,5.25,1
2022-10-13,DOHL4.SA,5.21999979019165,5.21999979019165,5.21999979019165,5.21999979019165,12300,5.21999979019165,3
2022-10-14,DOHL4.SA,5.21999979019165,5.21999979019165,5.099999904632568,5.170000076293945,16800,5.170000076293945,4
2022-10-17,DOHL4.SA,5.159999847412109,5.260000228881836,5.159999847412109,5.260000228881836,300,5.260000228881836,0
2022-10-18,DOHL4.SA,5.300000190734863,5.300000190734863,5.179999828338623,5.239999771118164,1200,5.239999771118164,1
2022-10-19,DOHL4.SA,5.159999847412109,5.159999847412109,5.150000095367432,5.150000095367432,300,5.150000095367432,2
2022-10-20,DOHL4.SA,5.190000057220459,5.190000057220459,5.150000095367432,5.170000076293945,900,5.170000076293945,3
2022-10-21,DOHL4.SA,5.159999847412109,5.159999847412109,5.119999885559082,5.119999885559082,700,5.119999885559082,4
2022-10-24,DOHL4.SA,5.139999866485596,5.139999866485596,5.119999885559082,5.119999885559082,200,5.119999885559082,0
2022-10-25,DOHL4.SA,5.110000133514404,5.110000133514404,5.110000133514404,5.110000133514404,100,5.110000133514404,1
2022-10-26,DOHL4.SA,5.059999942779541,5.059999942779541,4.989999771118164,5.050000190734863,2400,5.050000190734863,2
2022-10-27,DOHL4.SA,5.010000228881836,5.050000190734863,5.010000228881836,5.050000190734863,400,5.050000190734863,3
2022-10-28,DOHL4.SA,5.050000190734863,5.050000190734863,4.96999979019165,4.989999771118164,500,4.989999771118164,4
2022-10-31,DOHL4.SA,4.949999809265137,4.949999809265137,4.739999771118164,4.78000020980835,6100,4.78000020980835,0
2022-11-01,DOHL4.SA,4.960000038146973,4.960000038146973,4.809999942779541,4.900000095367432,3500,4.900000095367432,1
2022-11-03,DOHL4.SA,4.980000019073486,4.980000019073486,4.820000171661377,4.849999904632568,4100,4.849999904632568,3
2022-11-04,DOHL4.SA,4.849999904632568,4.900000095367432,4.849999904632568,4.900000095367432,300,4.900000095367432,4
2022-11-07,DOHL4.SA,4.829999923706055,4.900000095367432,4.829999923706055,4.900000095367432,800,4.900000095367432,0
2022-11-08,DOHL4.SA,4.909999847412109,4.909999847412109,4.860000133514404,4.909999847412109,500,4.909999847412109,1
2022-11-09,DOHL4.SA,4.880000114440918,4.909999847412109,4.829999923706055,4.880000114440918,1500,4.880000114440918,2
2022-11-10,DOHL4.SA,4.820000171661377,4.820000171661377,4.659999847412109,4.809999942779541,1100,4.809999942779541,3
2022-11-11,DOHL4.SA,4.639999866485596,4.760000228881836,4.579999923706055,4.760000228881836,1700,4.760000228881836,4
2022-11-14,DOHL4.SA,4.710000038146973,4.710000038146973,4.679999828338623,4.679999828338623,200,4.679999828338623,0
2022-11-16,DOHL4.SA,4.630000114440918,4.739999771118164,4.440000057220459,4.550000190734863,19300,4.550000190734863,2
2022-11-17,DOHL4.SA,4.659999847412109,4.659999847412109,4.449999809265137,4.480000019073486,700,4.480000019073486,3
2022-11-18,DOHL4.SA,4.5,4.5,4.300000190734863,4.400000095367432,22500,4.400000095367432,4
2022-11-21,DOHL4.SA,4.309999942779541,4.429999828338623,4.309999942779541,4.400000095367432,8600,4.400000095367432,0
2022-11-22,DOHL4.SA,4.429999828338623,4.429999828338623,4.309999942779541,4.340000152587891,7500,4.340000152587891,1
2022-11-23,DOHL4.SA,4.300000190734863,4.389999866485596,4.300000190734863,4.369999885559082,4400,4.369999885559082,2
2022-11-24,DOHL4.SA,4.25,4.380000114440918,4.239999771118164,4.349999904632568,4900,4.349999904632568,3
2022-11-25,DOHL4.SA,4.420000076293945,4.429999828338623,4.289999961853027,4.360000133514404,1300,4.360000133514404,4
2022-11-28,DOHL4.SA,4.289999961853027,4.349999904632568,4.019999980926514,4.300000190734863,2500,4.300000190734863,0
2022-11-29,DOHL4.SA,4.389999866485596,4.409999847412109,4.389999866485596,4.389999866485596,300,4.389999866485596,1
2022-11-30,DOHL4.SA,4.409999847412109,4.420000076293945,4.329999923706055,4.420000076293945,600,4.420000076293945,2
2022-12-01,DOHL4.SA,4.420000076293945,4.480000019073486,4.340000152587891,4.409999847412109,4600,4.409999847412109,3
2022-12-02,DOHL4.SA,4.460000038146973,4.46999979019165,4.340000152587891,4.409999847412109,1900,4.409999847412109,4
