date,symbol,open,high,low,close,volume,adjclose,dividends
2022-06-17,RPAD6.SA,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,0.0,4.579205513000488,0.0
2022-06-20,RPAD6.SA,4.579999923706055,4.579999923706055,4.579999923706055,4.579999923706055,0.0,4.579205513000488,0.0
2022-06-21,RPAD6.SA,4.329999923706055,4.329999923706055,4.329999923706055,4.329999923706055,100.0,4.329248905181885,0.0
2022-06-22,RPAD6.SA,4.329999923706055,4.329999923706055,4.329999923706055,4.329999923706055,0.0,4.329248905181885,0.0
2022-06-23,RPAD6.SA,4.329999923706055,4.329999923706055,4.329999923706055,4.329999923706055,0.0,4.329248905181885,0.0
2022-06-24,RPAD6.SA,4.329999923706055,4.329999923706055,4.329999923706055,4.329999923706055,0.0,4.329248905181885,0.0
2022-06-27,RPAD6.SA,4.380000114440918,4.5,4.380000114440918,4.5,200.0,4.4992194175720215,0.0
2022-06-28,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-06-29,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-06-30,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-01,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-04,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-05,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-06,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-07,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-08,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-11,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-12,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-13,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-14,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-15,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-18,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
2022-07-19,RPAD6.SA,4.5,4.5,4.5,4.5,0.0,4.4992194175720215,0.0
