date,symbol,open,high,low,close,volume,adjclose,splits,weekday
2022-08-19,RCSL3.SA,2.5397419929504395,2.5397419929504395,2.4065101146698,2.4398179054260254,238380,2.4398179054260254,0.0,4
2022-08-22,RCSL3.SA,2.4564719200134277,2.4564719200134277,2.3315670490264893,2.423163890838623,395099,2.423163890838623,0.0,0
2022-08-23,RCSL3.SA,2.4564719200134277,2.4981069564819336,2.3065860271453857,2.3815290927886963,474238,2.3815290927886963,0.0,1
2022-08-24,RCSL3.SA,2.3981831073760986,2.464798927307129,2.3815290927886963,2.3815290927886963,269604,2.3815290927886963,0.0,2
2022-08-25,RCSL3.SA,2.4398179054260254,2.4897799491882324,2.4065101146698,2.47312593460083,419477,2.47312593460083,0.0,3
2022-08-26,RCSL3.SA,2.4981069564819336,2.6063590049743652,2.4564719200134277,2.5397419929504395,608260,2.5397419929504395,0.0,4
2022-08-29,RCSL3.SA,2.5397419929504395,2.5813779830932617,2.414836883544922,2.4481449127197266,534644,2.4481449127197266,0.0,0
2022-08-30,RCSL3.SA,2.47312593460083,2.4981069564819336,2.2233150005340576,2.314913034439087,743482,2.314913034439087,0.0,1
2022-08-31,RCSL3.SA,2.3565480709075928,2.373202085494995,2.2566239833831787,2.273277997970581,346222,2.273277997970581,0.0,2
2022-09-01,RCSL3.SA,2.2982590198516846,2.3815290927886963,2.1650259494781494,2.323240041732788,567309,2.323240041732788,0.0,3
2022-09-02,RCSL3.SA,2.3565480709075928,2.514760971069336,2.2899320125579834,2.514760971069336,359071,2.514760971069336,0.0,4
2022-09-05,RCSL3.SA,2.4814529418945312,2.4981069564819336,2.3565480709075928,2.3981831073760986,725348,2.3981831073760986,0.0,0
2022-09-06,RCSL3.SA,2.4065101146698,2.423163890838623,2.26495099067688,2.2899320125579834,707935,2.2899320125579834,0.0,1
2022-09-08,RCSL3.SA,2.3065860271453857,2.3565480709075928,2.26495099067688,2.3065860271453857,440853,2.3065860271453857,0.0,3
2022-09-09,RCSL3.SA,2.314913034439087,2.373202085494995,2.2899320125579834,2.3398940563201904,785874,2.3398940563201904,0.0,4
2022-09-12,RCSL3.SA,2.3565480709075928,2.3981831073760986,2.3315670490264893,2.3981831073760986,467273,2.3981831073760986,0.0,0
2022-09-13,RCSL3.SA,2.4065101146698,2.431490898132324,2.3065860271453857,2.323240041732788,508584,2.323240041732788,0.0,1
2022-09-14,RCSL3.SA,2.323240041732788,2.414836883544922,2.2982590198516846,2.3898561000823975,531402,2.3898561000823975,0.0,2
2022-09-15,RCSL3.SA,2.423163890838623,2.4398179054260254,2.3482210636138916,2.3898561000823975,487689,2.3898561000823975,0.0,3
2022-09-16,RCSL3.SA,2.4065101146698,2.4065101146698,2.2482969760894775,2.273277997970581,662541,2.273277997970581,0.0,4
2022-09-19,RCSL3.SA,2.2816050052642822,2.2899320125579834,2.1650259494781494,2.2566239833831787,536686,2.2566239833831787,0.0,0
2022-09-20,RCSL3.SA,2.2566239833831787,2.26495099067688,2.2233150005340576,2.2399699687957764,83943,2.2399699687957764,0.0,1
2022-09-21,RCSL3.SA,2.2482969760894775,2.2482969760894775,2.198333978652954,2.198333978652954,90548,2.198333978652954,0.0,2
2022-09-22,RCSL3.SA,2.231642961502075,2.231642961502075,2.1733529567718506,2.198333978652954,94151,2.198333978652954,0.0,3
2022-09-23,RCSL3.SA,2.1733529567718506,2.198333978652954,2.148371934890747,2.148371934890747,60405,2.148371934890747,0.0,4
2022-09-26,RCSL3.SA,2.2399699687957764,2.2399699687957764,2.09840989112854,2.1566989421844482,778429,2.1566989421844482,0.0,0
2022-09-27,RCSL3.SA,2.106736898422241,2.1650259494781494,2.09840989112854,2.140044927597046,869458,2.140044927597046,0.0,1
2022-09-28,RCSL3.SA,2.1566989421844482,2.1733529567718506,2.09840989112854,2.1650259494781494,136663,2.1650259494781494,0.0,2
2022-09-29,RCSL3.SA,2.140044927597046,2.1650259494781494,2.0651021003723145,2.090082883834839,251470,2.090082883834839,0.0,3
2022-09-30,RCSL3.SA,2.1317179203033447,2.2149879932403564,2.106736898422241,2.190006971359253,211480,2.190006971359253,0.0,4
2022-10-03,RCSL3.SA,2.2482969760894775,2.2482969760894775,2.2066609859466553,2.231642961502075,682596,2.231642961502075,0.0,0
2022-10-04,RCSL3.SA,2.231642961502075,2.3315670490264893,2.231642961502075,2.314913034439087,499458,2.314913034439087,0.0,1
2022-10-05,RCSL3.SA,2.3315670490264893,2.373202085494995,2.273277997970581,2.373202085494995,434608,2.373202085494995,0.0,2
2022-10-06,RCSL3.SA,2.3482210636138916,2.3981831073760986,2.3398940563201904,2.3898561000823975,235978,2.3898561000823975,0.0,3
2022-10-07,RCSL3.SA,2.3981831073760986,2.3981831073760986,2.2816050052642822,2.3315670490264893,762096,2.3315670490264893,0.0,4
2022-10-10,RCSL3.SA,2.3565480709075928,2.3565480709075928,2.26495099067688,2.3065860271453857,223729,2.3065860271453857,0.0,0
2022-10-11,RCSL3.SA,2.3398940563201904,2.3398940563201904,2.2399699687957764,2.2482969760894775,272486,2.2482969760894775,0.0,1
2022-10-13,RCSL3.SA,2.2899320125579834,2.2899320125579834,2.2066609859466553,2.273277997970581,154556,2.273277997970581,0.0,3
2022-10-14,RCSL3.SA,2.273277997970581,2.273277997970581,2.048448085784912,2.0567750930786133,540409,2.0567750930786133,0.0,4
2022-10-17,RCSL3.SA,2.081756114959717,2.09840989112854,2.0151400566101074,2.040121078491211,279811,2.040121078491211,0.0,0
2022-10-18,RCSL3.SA,2.0567750930786133,2.0734291076660156,1.948523998260498,1.9735050201416016,502700,1.9735050201416016,0.0,1
2022-10-19,RCSL3.SA,1.9651780128479004,1.990159034729004,1.9235429763793945,1.9651780128479004,273927,1.9651780128479004,0.0,2
2022-10-20,RCSL3.SA,1.9818320274353027,2.048448085784912,1.7570019960403442,1.7570019960403442,578477,1.7570019960403442,0.0,3
2022-10-21,RCSL3.SA,1.790310025215149,1.8485989570617676,1.7570019960403442,1.8152910470962524,552418,1.8152910470962524,0.0,4
2022-10-24,RCSL3.SA,1.8069640398025513,1.86525297164917,1.740347981452942,1.8152910470962524,269243,1.8152910470962524,0.0,0
2022-10-25,RCSL3.SA,1.8069640398025513,1.873579978942871,1.7736560106277466,1.79863703250885,185300,1.79863703250885,0.0,1
2022-10-26,RCSL3.SA,1.79863703250885,1.8152910470962524,1.6487510204315186,1.665405035018921,287377,1.665405035018921,0.0,2
2022-10-27,RCSL3.SA,1.665405035018921,1.698712944984436,1.623769998550415,1.6404240131378174,345981,1.6404240131378174,0.0,3
2022-10-28,RCSL3.SA,1.6404240131378174,1.790310025215149,1.623769998550415,1.698712944984436,352226,1.698712944984436,0.0,4
2022-10-31,RCSL3.SA,1.6570780277252197,1.7320209741592407,1.6404240131378174,1.6820590496063232,94391,1.6820590496063232,0.0,0
2022-11-01,RCSL3.SA,1.7070399522781372,1.7320209741592407,1.673732042312622,1.7070399522781372,206436,1.7070399522781372,0.0,1
2022-11-03,RCSL3.SA,1.7070399522781372,1.7736560106277466,1.6820590496063232,1.7070399522781372,255913,1.7070399522781372,0.0,3
2022-11-04,RCSL3.SA,1.748674988746643,1.748674988746643,1.698712944984436,1.7153669595718384,245585,1.7153669595718384,0.0,4
2022-11-07,RCSL3.SA,1.698712944984436,1.7236939668655396,1.6820590496063232,1.7070399522781372,142307,1.7070399522781372,0.0,0
2022-11-08,RCSL3.SA,1.673732042312622,1.740347981452942,1.665405035018921,1.7236939668655396,160561,1.7236939668655396,0.0,1
2022-11-09,RCSL3.SA,1.7236939668655396,1.7653290033340454,1.7070399522781372,1.7320209741592407,264320,1.7320209741592407,0.0,2
2022-11-10,RCSL3.SA,1.7320209741592407,1.7570019960403442,1.673732042312622,1.7320209741592407,244264,1.7320209741592407,0.0,3
2022-11-11,RCSL3.SA,1.7320209741592407,1.7736560106277466,1.673732042312622,1.6820590496063232,158039,1.6820590496063232,0.0,4
2022-11-14,RCSL3.SA,1.6820590496063232,1.740347981452942,1.665405035018921,1.665405035018921,122732,1.665405035018921,0.0,0
2022-11-16,RCSL3.SA,1.7070399522781372,1.7070399522781372,1.6071159839630127,1.665405035018921,122132,1.665405035018921,0.0,2
2022-11-17,RCSL3.SA,1.665405035018921,1.7320209741592407,1.590461015701294,1.623769998550415,201632,1.623769998550415,0.0,3
2022-11-18,RCSL3.SA,1.623769998550415,1.7070399522781372,1.6154429912567139,1.6154429912567139,80821,1.6154429912567139,0.0,4
2022-11-21,RCSL3.SA,1.6487510204315186,1.6487510204315186,1.5821340084075928,1.6071159839630127,89467,1.6071159839630127,0.0,0
2022-11-22,RCSL3.SA,1.623769998550415,1.665405035018921,1.5987889766693115,1.6154429912567139,44793,1.6154429912567139,0.0,1
2022-11-23,RCSL3.SA,1.6154429912567139,1.6320970058441162,1.4988640546798706,1.5155179500579834,84904,1.5155179500579834,0.0,2
2022-11-24,RCSL3.SA,1.5155179500579834,1.5571529865264893,1.4905370473861694,1.548825979232788,30022,1.548825979232788,0.0,3
2022-11-25,RCSL3.SA,1.548825979232788,1.5821340084075928,1.5321719646453857,1.5821340084075928,44673,1.5821340084075928,0.0,4
2022-11-28,RCSL3.SA,1.5654799938201904,1.6154429912567139,1.540498971939087,1.540498971939087,161522,1.540498971939087,0.0,0
2022-11-29,RCSL3.SA,1.540498971939087,1.5654799938201904,1.540498971939087,1.5654799938201904,10928,1.5654799938201904,0.0,1
2022-11-30,RCSL3.SA,1.548825979232788,1.5821340084075928,1.540498971939087,1.5738070011138916,56202,1.5738070011138916,0.0,2
2022-12-01,RCSL3.SA,1.5738070011138916,1.6320970058441162,1.548825979232788,1.6320970058441162,82142,1.6320970058441162,0.0,3
2022-12-02,RCSL3.SA,1.6154429912567139,1.6320970058441162,1.5821340084075928,1.623769998550415,15131,1.623769998550415,0.0,4
2022-12-05,RCSL3.SA,1.6320970058441162,1.6320970058441162,1.5987889766693115,1.623769998550415,34466,1.623769998550415,0.0,0
2022-12-06,RCSL3.SA,1.623769998550415,1.6487510204315186,1.623769998550415,1.6487510204315186,89587,1.6487510204315186,0.0,1
2022-12-07,RCSL3.SA,1.6570780277252197,1.7236939668655396,1.6570780277252197,1.7153669595718384,114686,1.7153669595718384,0.0,2
2022-12-08,RCSL3.SA,1.7153669595718384,1.740347981452942,1.665405035018921,1.7320209741592407,334933,1.7320209741592407,0.0,3
2022-12-09,RCSL3.SA,1.7653290033340454,1.8402719497680664,1.740347981452942,1.7819830179214478,128617,1.7819830179214478,0.0,4
2022-12-12,RCSL3.SA,1.8069640398025513,1.8319449424743652,1.7570019960403442,1.7819830179214478,73255,1.7819830179214478,0.0,0
2022-12-13,RCSL3.SA,1.8236180543899536,1.8569259643554688,1.698712944984436,1.748674988746643,121892,1.748674988746643,0.0,1
2022-12-14,RCSL3.SA,1.748674988746643,1.8152910470962524,1.698712944984436,1.740347981452942,94391,1.740347981452942,0.0,2
2022-12-15,RCSL3.SA,1.7570019960403442,1.8069640398025513,1.7153669595718384,1.7819830179214478,138584,1.7819830179214478,0.0,3
2022-12-16,RCSL3.SA,1.79863703250885,1.79863703250885,1.5155179500579834,1.5155179500579834,514709,1.5155179500579834,0.0,4
2022-12-19,RCSL3.SA,1.540498971939087,1.5987889766693115,1.4822100400924683,1.5155179500579834,219045,1.5155179500579834,0.0,0
2022-12-20,RCSL3.SA,1.5571529865264893,1.5821340084075928,1.5071909427642822,1.5571529865264893,242223,1.5571529865264893,0.0,1
2022-12-21,RCSL3.SA,1.5738070011138916,1.590461015701294,1.5155179500579834,1.5654799938201904,199951,1.5654799938201904,0.0,2
2022-12-22,RCSL3.SA,1.6154429912567139,1.623769998550415,1.5321719646453857,1.5738070011138916,170288,1.5738070011138916,0.0,3
2022-12-23,RCSL3.SA,1.5821340084075928,1.6320970058441162,1.5155179500579834,1.5821340084075928,198390,1.5821340084075928,0.0,4
2022-12-26,RCSL3.SA,1.590461015701294,1.6320970058441162,1.5238449573516846,1.590461015701294,202713,1.590461015701294,0.0,0
2022-12-27,RCSL3.SA,2.140000104904175,3.4800000190734863,2.140000104904175,3.059999942779541,286700,3.059999942779541,0.0,1
2022-12-28,RCSL3.SA,3.0,3.700000047683716,3.0,3.140000104904175,306050,3.140000104904175,0.0,2
2022-12-29,RCSL3.SA,3.0999999046325684,3.4000000953674316,2.9000000953674316,3.4000000953674316,313850,3.4000000953674316,0.0,3
2023-01-02,RCSL3.SA,3.2799999713897705,3.4000000953674316,2.7200000286102295,3.0999999046325684,290200,3.0999999046325684,0.0,0
2023-01-03,RCSL3.SA,3.0999999046325684,4.0,3.0999999046325684,3.799999952316284,518450,3.799999952316284,0.0,1
2023-01-04,RCSL3.SA,3.9000000953674316,4.0,3.3399999141693115,3.5999999046325684,333100,3.5999999046325684,0.0,2
2023-01-05,RCSL3.SA,3.7799999713897705,3.880000114440918,3.5799999237060547,3.619999885559082,312950,3.619999885559082,0.0,3
2023-01-06,RCSL3.SA,3.7799999713897705,3.7799999713897705,3.440000057220459,3.5,301650,3.5,0.0,4
2023-01-09,RCSL3.SA,3.5399999618530273,3.640000104904175,3.380000114440918,3.5799999237060547,336050,3.5799999237060547,0.0,0
2023-01-10,RCSL3.SA,3.5999999046325684,3.759999990463257,3.5199999809265137,3.640000104904175,266900,3.640000104904175,0.0,1
2023-01-11,RCSL3.SA,3.700000047683716,3.700000047683716,3.5199999809265137,3.5999999046325684,68450,3.5999999046325684,0.0,2
2023-01-12,RCSL3.SA,3.5999999046325684,3.640000104904175,3.2200000286102295,3.3399999141693115,218600,3.3399999141693115,0.0,3
2023-01-13,RCSL3.SA,3.359999895095825,3.380000114440918,3.0399999618530273,3.180000066757202,326750,3.180000066757202,0.0,4
2023-01-16,RCSL3.SA,3.180000066757202,3.359999895095825,3.0799999237060547,3.319999933242798,238300,3.319999933242798,0.0,0
2023-01-17,RCSL3.SA,3.319999933242798,3.4000000953674316,3.200000047683716,3.259999990463257,86150,3.259999990463257,0.0,1
2023-01-18,RCSL3.SA,3.259999990463257,3.3399999141693115,3.1600000858306885,3.1600000858306885,189900,3.1600000858306885,0.0,2
2023-01-19,RCSL3.SA,3.140000104904175,3.240000009536743,3.059999942779541,3.2200000286102295,107050,3.2200000286102295,0.0,3
2023-01-20,RCSL3.SA,3.2200000286102295,3.2200000286102295,3.140000104904175,3.200000047683716,58850,3.200000047683716,0.0,4
2023-01-23,RCSL3.SA,3.200000047683716,3.240000009536743,2.9200000762939453,3.059999942779541,187350,3.059999942779541,0.0,0
2023-01-24,RCSL3.SA,3.1600000858306885,3.1600000858306885,2.940000057220459,3.0199999809265137,306900,3.0199999809265137,0.0,1
2023-01-25,RCSL3.SA,3.0799999237060547,3.119999885559082,2.9600000381469727,3.0199999809265137,283100,3.0199999809265137,0.0,2
2023-01-26,RCSL3.SA,3.059999942779541,3.1600000858306885,2.940000057220459,3.0399999618530273,482250,3.0399999618530273,0.0,3
2023-01-27,RCSL3.SA,3.0999999046325684,3.119999885559082,3.0,3.0399999618530273,187500,3.0399999618530273,0.0,4
2023-01-30,RCSL3.SA,3.059999942779541,3.0999999046325684,2.9200000762939453,3.059999942779541,403000,3.059999942779541,0.0,0
2023-01-31,RCSL3.SA,3.0799999237060547,3.200000047683716,3.0199999809265137,3.140000104904175,264600,3.140000104904175,0.0,1
2023-02-01,RCSL3.SA,3.180000066757202,3.240000009536743,3.0999999046325684,3.200000047683716,109200,3.200000047683716,0.0,2
2023-02-02,RCSL3.SA,3.240000009536743,3.359999895095825,3.119999885559082,3.200000047683716,241400,3.200000047683716,0.0,3
2023-02-03,RCSL3.SA,3.240000009536743,3.319999933242798,3.0399999618530273,3.059999942779541,328250,3.059999942779541,0.0,4
2023-02-06,RCSL3.SA,3.140000104904175,3.240000009536743,2.880000114440918,2.940000057220459,298750,2.940000057220459,0.0,0
2023-02-07,RCSL3.SA,2.9600000381469727,2.9800000190734863,2.759999990463257,2.940000057220459,209000,2.940000057220459,0.0,1
2023-02-08,RCSL3.SA,2.9600000381469727,3.0399999618530273,2.8399999141693115,2.9800000190734863,136200,2.9800000190734863,0.0,2
2023-02-09,RCSL3.SA,3.0,3.0,2.9000000953674316,2.9800000190734863,60550,2.9800000190734863,0.0,3
2023-02-10,RCSL3.SA,2.9800000190734863,3.0,2.5999999046325684,2.680000066757202,711750,2.680000066757202,0.0,4
2023-02-13,RCSL3.SA,2.759999990463257,2.9000000953674316,2.680000066757202,2.880000114440918,402250,2.880000114440918,0.0,0
2023-02-14,RCSL3.SA,2.9000000953674316,3.0,2.799999952316284,2.9000000953674316,265200,2.9000000953674316,0.0,1
2023-02-15,RCSL3.SA,2.9000000953674316,3.0199999809265137,2.9000000953674316,2.9800000190734863,54300,2.9800000190734863,0.0,2
2023-02-16,RCSL3.SA,2.9600000381469727,2.9800000190734863,2.8399999141693115,2.9800000190734863,160400,2.9800000190734863,0.0,3
2023-02-17,RCSL3.SA,2.9800000190734863,3.0199999809265137,2.9200000762939453,2.9800000190734863,56350,2.9800000190734863,0.0,4
2023-02-22,RCSL3.SA,3.0199999809265137,3.0399999618530273,2.9200000762939453,2.940000057220459,58900,2.940000057220459,0.0,2
2023-02-23,RCSL3.SA,3.0,3.1600000858306885,2.9200000762939453,3.0999999046325684,173950,3.0999999046325684,0.0,3
2023-02-24,RCSL3.SA,3.119999885559082,3.9600000381469727,3.0399999618530273,3.819999933242798,413400,3.819999933242798,0.0,4
2023-02-27,RCSL3.SA,3.9000000953674316,4.400000095367432,3.680000066757202,4.139999866485596,636950,4.139999866485596,0.0,0
2023-02-28,RCSL3.SA,4.21999979019165,4.400000095367432,4.019999980926514,4.320000171661377,439100,4.320000171661377,0.0,1
2023-03-01,RCSL3.SA,4.340000152587891,5.21999979019165,4.260000228881836,5.099999904632568,492150,5.099999904632568,0.0,2
2023-03-02,RCSL3.SA,5.159999847412109,5.619999885559082,4.019999980926514,4.460000038146973,975250,4.460000038146973,0.0,3
2023-03-03,RCSL3.SA,4.5,5.179999828338623,4.5,4.760000228881836,319400,4.760000228881836,0.0,4
2023-03-06,RCSL3.SA,4.940000057220459,4.960000038146973,3.7799999713897705,4.139999866485596,1381700,4.139999866485596,0.0,0
2023-03-07,RCSL3.SA,4.199999809265137,4.679999828338623,4.199999809265137,4.440000057220459,370100,4.440000057220459,0.0,1
2023-03-08,RCSL3.SA,4.559999942779541,4.940000057220459,4.440000057220459,4.820000171661377,247500,4.820000171661377,0.0,2
2023-03-09,RCSL3.SA,4.900000095367432,5.300000190734863,4.800000190734863,5.0,407050,5.0,0.0,3
2023-03-10,RCSL3.SA,5.019999980926514,5.360000133514404,4.619999885559082,4.880000114440918,154300,4.880000114440918,0.0,4
2023-03-13,RCSL3.SA,4.880000114440918,5.139999866485596,4.880000114440918,5.079999923706055,85250,5.079999923706055,0.0,0
2023-03-14,RCSL3.SA,5.199999809265137,5.340000152587891,4.840000152587891,4.900000095367432,111850,4.900000095367432,0.0,1
2023-03-15,RCSL3.SA,4.920000076293945,5.0,4.760000228881836,4.800000190734863,50700,4.800000190734863,0.0,2
2023-03-16,RCSL3.SA,4.900000095367432,5.079999923706055,4.880000114440918,4.960000038146973,47150,4.960000038146973,0.0,3
2023-03-17,RCSL3.SA,4.940000057220459,5.019999980926514,4.860000133514404,4.960000038146973,57150,4.960000038146973,0.0,4
2023-03-20,RCSL3.SA,4.960000038146973,5.21999979019165,4.940000057220459,5.159999847412109,164750,5.159999847412109,0.0,0
2023-03-21,RCSL3.SA,5.21999979019165,5.380000114440918,5.21999979019165,5.340000152587891,142850,5.340000152587891,0.0,1
2023-03-22,RCSL3.SA,5.380000114440918,6.360000133514404,5.260000228881836,6.059999942779541,271950,6.059999942779541,0.0,2
2023-03-23,RCSL3.SA,6.119999885559082,8.680000305175781,6.119999885559082,6.760000228881836,1125250,6.760000228881836,0.0,3
2023-03-24,RCSL3.SA,6.880000114440918,7.900000095367432,5.920000076293945,6.019999980926514,723200,6.019999980926514,0.0,4
2023-03-27,RCSL3.SA,6.199999809265137,6.360000133514404,5.900000095367432,6.320000171661377,388650,6.320000171661377,0.0,0
2023-03-28,RCSL3.SA,6.320000171661377,7.5,6.320000171661377,7.320000171661377,471900,7.320000171661377,0.0,1
2023-03-29,RCSL3.SA,7.400000095367432,7.860000133514404,7.260000228881836,7.78000020980835,390700,7.78000020980835,0.0,2
2023-03-30,RCSL3.SA,7.760000228881836,8.239999771118164,6.940000057220459,8.239999771118164,1106600,8.239999771118164,0.0,3
2023-03-31,RCSL3.SA,8.119999885559082,8.479999542236328,8.0,8.399999618530273,400950,8.399999618530273,0.0,4
2023-04-03,RCSL3.SA,8.279999732971191,8.739999771118164,8.140000343322754,8.699999809265137,293500,8.699999809265137,0.0,0
2023-04-04,RCSL3.SA,8.760000228881836,8.9399995803833,6.760000228881836,6.840000152587891,1261100,6.840000152587891,0.0,1
2023-04-05,RCSL3.SA,6.900000095367432,7.760000228881836,6.900000095367432,7.539999961853027,701600,7.539999961853027,0.0,2
2023-04-06,RCSL3.SA,7.619999885559082,7.880000114440918,6.679999828338623,6.699999809265137,681100,6.699999809265137,0.0,3
2023-04-10,RCSL3.SA,6.800000190734863,8.380000114440918,6.800000190734863,8.279999732971191,1126150,8.279999732971191,0.0,0
2023-04-11,RCSL3.SA,8.380000114440918,9.0,7.78000020980835,9.0,687500,9.0,0.0,1
2023-04-12,RCSL3.SA,8.960000038146973,9.920000076293945,8.819999694824219,9.640000343322754,653600,9.640000343322754,0.0,2
2023-04-13,RCSL3.SA,9.859999656677246,10.699999809265137,9.800000190734863,10.680000305175781,412050,10.680000305175781,0.0,3
