date,symbol,open,high,low,close,volume,adjclose,weekday
2022-06-17,CGAS3.SA,105.51000213623047,105.51000213623047,105.51000213623047,105.51000213623047,100.0,96.91326904296875,4
2022-06-20,CGAS3.SA,105.51000213623047,105.51000213623047,105.51000213623047,105.51000213623047,0.0,96.91326904296875,0
2022-06-21,CGAS3.SA,105.51000213623047,105.51000213623047,105.51000213623047,105.51000213623047,0.0,96.91326904296875,1
2022-06-22,CGAS3.SA,105.51000213623047,105.51000213623047,105.51000213623047,105.51000213623047,0.0,96.91326904296875,2
2022-06-23,CGAS3.SA,105.51000213623047,105.51000213623047,105.51000213623047,105.51000213623047,0.0,96.91326904296875,3
2022-06-24,CGAS3.SA,105.51000213623047,105.51000213623047,105.51000213623047,105.51000213623047,0.0,96.91326904296875,4
2022-06-27,CGAS3.SA,119.19000244140625,119.23999786376953,119.19000244140625,119.23999786376953,200.0,109.59807586669922,0
2022-06-28,CGAS3.SA,119.23999786376953,119.23999786376953,119.23999786376953,119.23999786376953,0.0,109.59807586669922,1
2022-06-29,CGAS3.SA,119.23999786376953,119.23999786376953,119.23999786376953,119.23999786376953,100.0,109.59807586669922,2
2022-06-30,CGAS3.SA,119.23999786376953,119.23999786376953,119.23999786376953,119.23999786376953,0.0,109.59807586669922,3
2022-07-01,CGAS3.SA,119.23999786376953,119.23999786376953,119.23999786376953,119.23999786376953,0.0,109.59807586669922,4
2022-07-04,CGAS3.SA,119.25,119.25,119.25,119.25,100.0,109.60726928710938,0
2022-07-05,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,1
2022-07-06,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,2
2022-07-07,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,3
2022-07-08,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,4
2022-07-11,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,0
2022-07-12,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,1
2022-07-13,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,2
2022-07-14,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,3
2022-07-15,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,4
2022-07-18,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,0
2022-07-19,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,1
2022-07-20,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,2
2022-07-21,CGAS3.SA,119.25,119.25,119.25,119.25,0.0,109.60726928710938,3
