,symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,splits
0,PTNT4.SA,2022-06-19,4.710000038146973,5.0,4.599999904632568,4.840000152587891,39000,4.5927653312683105,0.0,6,0
1,PTNT4.SA,2022-06-20,4.929999828338623,5.0,4.5,4.900000095367432,121500,4.649700164794922,0.0,0,0
2,PTNT4.SA,2022-06-21,4.760000228881836,4.980000019073486,4.599999904632568,4.949999809265137,37400,4.697145938873291,0.0,1,0
3,PTNT4.SA,2022-06-22,4.989999771118164,5.0,4.869999885559082,4.949999809265137,26300,4.697145938873291,0.0,2,0
4,PTNT4.SA,2022-06-23,5.0,5.400000095367432,5.0,5.400000095367432,7000,5.124159336090088,0.0,3,0
5,PTNT4.SA,2022-06-26,5.519999980926514,5.610000133514404,5.400000095367432,5.489999771118164,15100,5.209561824798584,0.0,6,0
6,PTNT4.SA,2022-06-27,5.579999923706055,5.800000190734863,5.460000038146973,5.800000190734863,32500,5.503726959228516,0.0,0,0
7,PTNT4.SA,2022-06-28,5.670000076293945,5.840000152587891,5.460000038146973,5.5,24600,5.219051361083984,0.0,1,0
8,PTNT4.SA,2022-06-29,5.409999847412109,6.0,5.409999847412109,6.0,22000,5.69351053237915,0.0,2,0
9,PTNT4.SA,2022-06-30,6.0,6.050000190734863,5.800000190734863,6.050000190734863,9100,5.7409563064575195,0.0,3,0
10,PTNT4.SA,2022-07-03,6.099999904632568,6.150000095367432,5.849999904632568,5.909999847412109,13100,5.608107566833496,0.0,6,0
11,PTNT4.SA,2022-07-04,5.809999942779541,5.960000038146973,5.800000190734863,5.900000095367432,9600,5.598618507385254,0.0,0,0
12,PTNT4.SA,2022-07-05,5.909999847412109,5.909999847412109,5.849999904632568,5.869999885559082,6700,5.570150852203369,0.0,1,0
13,PTNT4.SA,2022-07-06,6.03000020980835,6.179999828338623,6.0,6.070000171661377,6900,5.759934902191162,0.0,2,0
14,PTNT4.SA,2022-07-07,6.190000057220459,6.190000057220459,6.139999866485596,6.150000095367432,1900,5.835848331451416,0.0,3,0
