date,symbol,open,high,low,close,volume,adjclose,splits,weekday
2022-07-20,LUXM4.SA,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,19.279335021972656,0.0,2
2022-07-21,LUXM4.SA,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,19.279335021972656,0.0,3
2022-07-22,LUXM4.SA,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,19.279335021972656,0.0,4
2022-07-25,LUXM4.SA,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334,0,19.279335021972656,0.0,0
2022-07-26,LUXM4.SA,19.834999084472656,19.84749984741211,19.5625,19.84749984741211,2800,19.257503509521484,0.0,1
2022-07-27,LUXM4.SA,19.84749984741211,19.84749984741211,19.84749984741211,19.84749984741211,0,19.257503509521484,0.0,2
2022-07-28,LUXM4.SA,19.84749984741211,19.84749984741211,19.84749984741211,19.84749984741211,0,19.257503509521484,0.0,3
2022-07-29,LUXM4.SA,19.84749984741211,19.84749984741211,19.84749984741211,19.84749984741211,0,19.257503509521484,0.0,4
2022-08-01,LUXM4.SA,19.625,19.75,19.625,19.75,800,19.162900924682617,0.0,0
2022-08-02,LUXM4.SA,19.75,19.75,19.75,19.75,0,19.162900924682617,0.0,1
2022-08-03,LUXM4.SA,19.5,19.5,19.002500534057617,19.002500534057617,1600,18.4376220703125,0.0,2
2022-08-04,LUXM4.SA,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,400,19.133792877197266,0.0,3
2022-08-05,LUXM4.SA,19.375,19.622499465942383,19.375,19.622499465942383,800,19.0391902923584,0.0,4
2022-08-08,LUXM4.SA,19.622499465942383,19.622499465942383,19.622499465942383,19.622499465942383,0,19.0391902923584,0.0,0
2022-08-09,LUXM4.SA,19.622499465942383,19.622499465942383,19.622499465942383,19.622499465942383,0,19.0391902923584,0.0,1
2022-08-10,LUXM4.SA,19.622499465942383,19.622499465942383,19.622499465942383,19.622499465942383,0,19.0391902923584,0.0,2
2022-08-11,LUXM4.SA,19.497499465942383,19.75,18.25,19.625,18800,19.041616439819336,0.0,3
2022-08-12,LUXM4.SA,19.252500534057617,19.614999771118164,19.252500534057617,19.614999771118164,2000,19.03191375732422,0.0,4
2022-08-15,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,0
2022-08-16,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,1
2022-08-17,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,2
2022-08-18,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,3
2022-08-19,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,4
2022-08-22,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,0
2022-08-23,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,1
2022-08-24,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,2
2022-08-25,LUXM4.SA,19.614999771118164,19.614999771118164,19.614999771118164,19.614999771118164,0,19.03191375732422,0.0,3
2022-08-26,LUXM4.SA,19.537500381469727,19.537500381469727,19.537500381469727,19.537500381469727,800,18.95671844482422,0.0,4
2022-08-29,LUXM4.SA,19.537500381469727,19.537500381469727,19.537500381469727,19.537500381469727,0,18.95671844482422,0.0,0
2022-08-30,LUXM4.SA,19.537500381469727,19.537500381469727,19.537500381469727,19.537500381469727,0,18.95671844482422,0.0,1
2022-08-31,LUXM4.SA,19.53499984741211,19.797500610351562,19.53499984741211,19.797500610351562,4400,19.2089900970459,0.0,2
2022-09-01,LUXM4.SA,19.797500610351562,19.797500610351562,19.797500610351562,19.797500610351562,0,19.2089900970459,0.0,3
2022-09-02,LUXM4.SA,19.797500610351562,19.797500610351562,19.797500610351562,19.797500610351562,0,19.2089900970459,0.0,4
2022-09-05,LUXM4.SA,19.797500610351562,19.797500610351562,19.797500610351562,19.797500610351562,0,19.2089900970459,0.0,0
2022-09-06,LUXM4.SA,19.797500610351562,19.797500610351562,19.797500610351562,19.797500610351562,0,19.2089900970459,0.0,1
2022-09-08,LUXM4.SA,19.797500610351562,19.797500610351562,19.797500610351562,19.797500610351562,0,19.2089900970459,0.0,3
2022-09-09,LUXM4.SA,19.77750015258789,19.77750015258789,19.77750015258789,19.77750015258789,800,19.189584732055664,0.0,4
2022-09-12,LUXM4.SA,19.77750015258789,19.77750015258789,19.77750015258789,19.77750015258789,0,19.189584732055664,0.0,0
2022-09-13,LUXM4.SA,19.77750015258789,19.77750015258789,19.77750015258789,19.77750015258789,0,19.189584732055664,0.0,1
2022-09-14,LUXM4.SA,19.77750015258789,19.77750015258789,19.77750015258789,19.77750015258789,0,19.189584732055664,0.0,2
2022-09-15,LUXM4.SA,19.77750015258789,19.77750015258789,19.77750015258789,19.77750015258789,0,19.189584732055664,0.0,3
2022-09-16,LUXM4.SA,19.77750015258789,19.77750015258789,19.77750015258789,19.77750015258789,0,19.189584732055664,0.0,4
2022-09-19,LUXM4.SA,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,1600,19.1531982421875,0.0,0
2022-09-20,LUXM4.SA,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19.1531982421875,0.0,1
2022-09-21,LUXM4.SA,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19.1531982421875,0.0,2
2022-09-22,LUXM4.SA,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19.1531982421875,0.0,3
2022-09-23,LUXM4.SA,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19.1531982421875,0.0,4
2022-09-26,LUXM4.SA,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19.1531982421875,0.0,0
2022-09-27,LUXM4.SA,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19.1531982421875,0.0,1
2022-09-28,LUXM4.SA,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,19.1531982421875,0.0,2
2022-09-29,LUXM4.SA,19.610000610351562,20.125,19.610000610351562,19.872499465942383,15200,19.28175926208496,0.0,3
2022-09-30,LUXM4.SA,19.6299991607666,21.0,19.622499465942383,21.0,15600,20.375743865966797,0.0,4
2022-10-03,LUXM4.SA,21.0,21.0,21.0,21.0,400,20.375743865966797,0.0,0
2022-10-04,LUXM4.SA,20.002500534057617,20.9950008392334,20.002500534057617,20.9950008392334,4000,20.370893478393555,0.0,1
2022-10-05,LUXM4.SA,20.260000228881836,20.260000228881836,20.0,20.0,10800,19.40546989440918,0.0,2
2022-10-06,LUXM4.SA,19.875,19.875,19.75,19.75,3200,19.162900924682617,0.0,3
2022-10-07,LUXM4.SA,20.0,20.0,19.502500534057617,19.502500534057617,4800,18.922760009765625,0.0,4
2022-10-10,LUXM4.SA,19.5,19.5,19.5,19.5,400,18.920333862304688,0.0,0
2022-10-11,LUXM4.SA,19.75,19.75,19.75,19.75,400,19.162900924682617,0.0,1
2022-10-13,LUXM4.SA,19.75,19.75,19.75,19.75,0,19.162900924682617,0.0,3
2022-10-14,LUXM4.SA,19.262500762939453,20.262500762939453,19.262500762939453,19.959999084472656,6000,19.366657257080078,0.0,4
2022-10-17,LUXM4.SA,19.75,20.239999771118164,19.5,20.239999771118164,2800,19.638336181640625,0.0,0
2022-10-18,LUXM4.SA,19.75,20.2450008392334,19.5049991607666,20.2450008392334,8800,19.6431884765625,0.0,1
2022-10-19,LUXM4.SA,19.75,19.952499389648438,19.514999389648438,19.702499389648438,9600,19.11681365966797,0.0,2
2022-10-20,LUXM4.SA,19.75,19.75,19.377500534057617,19.667499542236328,11200,19.082853317260742,0.0,3
2022-10-21,LUXM4.SA,19.502500534057617,20.0,19.25749969482422,20.0,9200,19.40546989440918,0.0,4
2022-10-24,LUXM4.SA,19.512500762939453,20.0,19.5049991607666,20.0,4400,19.40546989440918,0.0,0
2022-10-25,LUXM4.SA,19.512500762939453,19.512500762939453,19.475000381469727,19.475000381469727,7200,18.896076202392578,0.0,1
2022-10-26,LUXM4.SA,19.5049991607666,19.5049991607666,19.125,19.125,14000,18.556480407714844,0.0,2
2022-10-27,LUXM4.SA,19.002500534057617,19.247499465942383,19.002500534057617,19.247499465942383,2400,18.675338745117188,0.0,3
2022-10-28,LUXM4.SA,19.00749969482422,19.747499465942383,19.002500534057617,19.747499465942383,4800,19.16047477722168,0.0,4
2022-10-31,LUXM4.SA,19.997499465942383,20.5,19.5,20.5,14000,19.890605926513672,0.0,0
2022-11-01,LUXM4.SA,19.627500534057617,19.950000762939453,19.252500534057617,19.950000762939453,26800,19.356956481933594,0.0,1
2022-11-03,LUXM4.SA,19.267499923706055,19.267499923706055,19.037500381469727,19.112499237060547,32000,18.54435157775879,0.0,3
2022-11-04,LUXM4.SA,19.25,19.25,18.762500762939453,18.9375,25600,18.374553680419922,0.0,4
2022-11-07,LUXM4.SA,19.112499237060547,19.112499237060547,18.575000762939453,18.575000762939453,8400,18.022830963134766,0.0,0
2022-11-08,LUXM4.SA,18.747499465942383,18.747499465942383,18.747499465942383,18.747499465942383,800,18.190202713012695,0.0,1
2022-11-09,LUXM4.SA,18.75,18.75,18.75,18.75,400,18.192628860473633,0.0,2
2022-11-10,LUXM4.SA,18.75,18.752500534057617,18.747499465942383,18.75,9200,18.192628860473633,0.0,3
2022-11-11,LUXM4.SA,18.747499465942383,19.25,18.747499465942383,18.75,2800,18.192628860473633,0.0,4
2022-11-14,LUXM4.SA,19.0,19.25,18.75,19.25,7200,18.677764892578125,0.0,0
2022-11-16,LUXM4.SA,19.25,19.25,19.25,19.25,0,18.677764892578125,0.0,2
2022-11-17,LUXM4.SA,19.25,19.25,19.25,19.25,0,18.677764892578125,0.0,3
2022-11-18,LUXM4.SA,19.7450008392334,19.7450008392334,19.7450008392334,19.7450008392334,400,19.158050537109375,0.0,4
2022-11-21,LUXM4.SA,19.4424991607666,19.747499465942383,19.4424991607666,19.747499465942383,1200,19.16047477722168,0.0,0
2022-11-22,LUXM4.SA,19.252500534057617,19.375,19.0,19.0,10000,18.435195922851562,0.0,1
2022-11-23,LUXM4.SA,19.0,19.0,19.0,19.0,0,18.435195922851562,0.0,2
2022-11-24,LUXM4.SA,19.7450008392334,19.747499465942383,19.7450008392334,19.747499465942383,800,19.16047477722168,0.0,3
2022-11-25,LUXM4.SA,19.747499465942383,19.747499465942383,19.747499465942383,19.747499465942383,400,19.16047477722168,0.0,4
2022-11-28,LUXM4.SA,19.747499465942383,19.987499237060547,19.747499465942383,19.987499237060547,1600,19.393341064453125,0.0,0
2022-11-29,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,400,19.888179779052734,0.0,1
2022-11-30,LUXM4.SA,20.4950008392334,20.997499465942383,20.4950008392334,20.997499465942383,2000,20.37331771850586,0.0,2
2022-12-01,LUXM4.SA,20.997499465942383,20.997499465942383,20.997499465942383,20.997499465942383,0,20.37331771850586,0.0,3
2022-12-02,LUXM4.SA,20.625,20.997499465942383,20.625,20.997499465942383,2400,20.37331771850586,0.0,4
2022-12-05,LUXM4.SA,20.997499465942383,20.997499465942383,20.997499465942383,20.997499465942383,0,20.37331771850586,0.0,0
2022-12-06,LUXM4.SA,20.5,20.975000381469727,20.5,20.725000381469727,4000,20.108919143676758,0.0,1
2022-12-07,LUXM4.SA,20.5,20.625,20.5,20.625,2400,20.011890411376953,0.0,2
2022-12-08,LUXM4.SA,19.502500534057617,20.4950008392334,19.502500534057617,20.4950008392334,3200,19.88575553894043,0.0,3
2022-12-09,LUXM4.SA,20.4950008392334,20.4950008392334,20.4950008392334,20.4950008392334,0,19.88575553894043,0.0,4
2022-12-12,LUXM4.SA,20.4950008392334,20.4950008392334,20.4950008392334,20.4950008392334,0,19.88575553894043,0.0,0
2022-12-13,LUXM4.SA,20.4950008392334,20.4950008392334,20.4950008392334,20.4950008392334,800,19.88575553894043,0.0,1
2022-12-14,LUXM4.SA,20.4950008392334,20.4950008392334,20.4950008392334,20.4950008392334,0,19.88575553894043,0.0,2
2022-12-15,LUXM4.SA,19.88249969482422,20.247499465942383,19.88249969482422,20.247499465942383,800,19.645612716674805,0.0,3
2022-12-16,LUXM4.SA,19.7549991607666,20.25,19.7549991607666,19.975000381469727,4400,19.381214141845703,0.0,4
2022-12-19,LUXM4.SA,20.7450008392334,20.7450008392334,19.875,19.875,2800,19.2841854095459,0.0,0
2022-12-20,LUXM4.SA,20.05500030517578,20.0625,20.05500030517578,20.0625,3200,19.46611213684082,0.0,1
2022-12-21,LUXM4.SA,20.0625,20.0625,20.0625,20.0625,0,19.46611213684082,0.0,2
2022-12-22,LUXM4.SA,20.0625,20.0625,20.0625,20.0625,0,19.46611213684082,0.0,3
2022-12-23,LUXM4.SA,20.125,20.125,20.125,20.125,800,19.52675437927246,0.0,4
2022-12-26,LUXM4.SA,20.125,20.125,20.125,20.125,800,19.52675437927246,0.0,0
2022-12-27,LUXM4.SA,20.125,20.2450008392334,20.125,20.2450008392334,15600,19.6431884765625,0.0,1
2022-12-28,LUXM4.SA,20.247499465942383,20.497499465942383,20.002500534057617,20.497499465942383,14800,19.888179779052734,0.0,2
2022-12-29,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,3
2023-01-02,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,0
2023-01-03,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,1
2023-01-04,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,2
2023-01-05,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,3
2023-01-06,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,4
2023-01-09,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,0
2023-01-10,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,1
2023-01-11,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,2
2023-01-12,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,3
2023-01-13,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,4
2023-01-16,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,0
2023-01-17,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,1
2023-01-18,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,2
2023-01-19,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,3
2023-01-20,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,4
2023-01-23,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,0
2023-01-24,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,1
2023-01-25,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,2
2023-01-26,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,3
2023-01-27,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,4
2023-01-30,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,0
2023-01-31,LUXM4.SA,20.997499465942383,20.997499465942383,20.997499465942383,20.997499465942383,400,20.37331771850586,0.0,1
2023-02-01,LUXM4.SA,20.997499465942383,20.997499465942383,20.997499465942383,20.997499465942383,0,20.37331771850586,0.0,2
2023-02-02,LUXM4.SA,20.997499465942383,20.997499465942383,20.997499465942383,20.997499465942383,0,20.37331771850586,0.0,3
2023-02-03,LUXM4.SA,20.00749969482422,20.997499465942383,20.0,20.985000610351562,9600,20.361190795898438,0.0,4
2023-02-06,LUXM4.SA,20.375,20.875,20.200000762939453,20.200000762939453,18000,19.599525451660156,0.0,0
2023-02-07,LUXM4.SA,20.487499237060547,20.487499237060547,20.212499618530273,20.212499618530273,800,19.611652374267578,0.0,1
2023-02-08,LUXM4.SA,20.0,20.0,19.975000381469727,19.975000381469727,800,19.381214141845703,0.0,2
2023-02-09,LUXM4.SA,19.735000610351562,19.997499465942383,19.735000610351562,19.997499465942383,4000,19.403043746948242,0.0,3
2023-02-10,LUXM4.SA,20.767499923706055,20.767499923706055,20.767499923706055,20.767499923706055,400,20.15015411376953,0.0,4
2023-02-13,LUXM4.SA,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,800,19.696550369262695,0.0,0
2023-02-14,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,400,19.888179779052734,0.0,1
2023-02-15,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,400,19.888179779052734,0.0,2
2023-02-16,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,3
2023-02-17,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,4
2023-02-22,LUXM4.SA,20.497499465942383,20.497499465942383,20.497499465942383,20.497499465942383,0,19.888179779052734,0.0,2
2023-02-23,LUXM4.SA,20.7450008392334,20.7450008392334,20.7450008392334,20.7450008392334,400,20.128324508666992,0.0,3
2023-02-24,LUXM4.SA,20.7450008392334,20.7450008392334,20.7450008392334,20.7450008392334,800,20.128324508666992,0.0,4
2023-02-27,LUXM4.SA,20.7450008392334,20.875,20.25,20.875,14000,20.254459381103516,0.0,0
2023-02-28,LUXM4.SA,20.375,20.997499465942383,20.25,20.997499465942383,13200,20.37331771850586,0.0,1
2023-03-01,LUXM4.SA,20.38249969482422,20.38249969482422,20.377500534057617,20.377500534057617,1600,19.77174949645996,0.0,2
2023-03-02,LUXM4.SA,20.375,20.375,20.350000381469727,20.350000381469727,1200,19.745065689086914,0.0,3
2023-03-03,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,4
2023-03-06,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,0
2023-03-07,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,1
2023-03-08,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,2
2023-03-09,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,3
2023-03-10,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,4
2023-03-13,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,0
2023-03-14,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,1
2023-03-15,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,2
2023-03-16,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,3
2023-03-17,LUXM4.SA,20.350000381469727,20.350000381469727,20.350000381469727,20.350000381469727,0,19.745065689086914,0.0,4
2023-03-20,LUXM4.SA,20.375,20.375,20.375,20.375,400,19.769323348999023,0.0,0
2023-03-21,LUXM4.SA,20.375,20.375,20.375,20.375,0,19.769323348999023,0.0,1
2023-03-22,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,400,19.812984466552734,0.0,2
2023-03-23,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,3
2023-03-24,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,4
2023-03-27,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,0
2023-03-28,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,1
2023-03-29,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,2
2023-03-30,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,3
2023-03-31,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,4
2023-04-03,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,0
2023-04-04,LUXM4.SA,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0,19.812984466552734,0.0,1
2023-04-05,LUXM4.SA,20.372499465942383,20.372499465942383,20.372499465942383,20.372499465942383,400,19.766897201538086,0.0,2
2023-04-06,LUXM4.SA,20.375,20.375,20.375,20.375,400,19.769323348999023,0.0,3
2023-04-10,LUXM4.SA,20.0,20.0,20.0,20.0,400,19.40546989440918,0.0,0
2023-04-11,LUXM4.SA,20.0,20.0,20.0,20.0,0,19.40546989440918,0.0,1
2023-04-12,LUXM4.SA,20.0,20.0,20.0,20.0,0,19.40546989440918,0.0,2
2023-04-13,LUXM4.SA,20.122499465942383,20.122499465942383,20.122499465942383,20.122499465942383,400,19.524328231811523,0.0,3
2023-04-14,LUXM4.SA,20.122499465942383,20.122499465942383,20.122499465942383,20.122499465942383,0,19.524328231811523,0.0,4
2023-04-17,LUXM4.SA,20.122499465942383,20.122499465942383,20.122499465942383,20.122499465942383,0,19.524328231811523,0.0,0
2023-04-18,LUXM4.SA,20.122499465942383,20.122499465942383,20.122499465942383,20.122499465942383,0,19.524328231811523,0.0,1
2023-04-19,LUXM4.SA,20.122499465942383,20.122499465942383,20.122499465942383,20.122499465942383,0,19.524328231811523,0.0,2
2023-04-20,LUXM4.SA,20.0,20.0,20.0,20.0,400,19.40546989440918,0.0,3
2023-04-24,LUXM4.SA,20.0,20.0,20.0,20.0,400,19.40546989440918,0.0,0
2023-04-25,LUXM4.SA,20.0,20.0,20.0,20.0,400,19.40546989440918,0.0,1
2023-04-26,LUXM4.SA,20.0,20.0,20.0,20.0,400,19.40546989440918,0.0,2
2023-04-27,LUXM4.SA,20.0,20.0,20.0,20.0,400,19.40546989440918,0.0,3
2023-04-28,LUXM4.SA,20.5,20.5,20.5,20.5,100,20.5,4.0,4
2023-05-02,LUXM4.SA,20.0,20.290000915527344,18.6299991607666,20.290000915527344,6200,20.290000915527344,0.0,1
2023-05-03,LUXM4.SA,18.709999084472656,19.989999771118164,18.709999084472656,19.989999771118164,300,19.989999771118164,0.0,2
2023-05-04,LUXM4.SA,19.989999771118164,19.989999771118164,19.989999771118164,19.989999771118164,0,19.989999771118164,0.0,3
2023-05-05,LUXM4.SA,20.5,20.5,20.5,20.5,100,20.5,0.0,4
2023-05-08,LUXM4.SA,20.5,20.5,20.5,20.5,100,20.5,0.0,0
2023-05-09,LUXM4.SA,20.5,20.5,20.5,20.5,0,20.5,0.0,1
2023-05-10,LUXM4.SA,20.5,20.5,20.5,20.5,800,20.5,0.0,2
2023-05-11,LUXM4.SA,20.5,20.5,20.5,20.5,0,20.5,0.0,3
2023-05-12,LUXM4.SA,20.5,20.5,20.5,20.5,0,20.5,0.0,4
2023-05-15,LUXM4.SA,20.5,20.5,20.5,20.5,0,20.5,0.0,0
2023-05-16,LUXM4.SA,20.350000381469727,20.790000915527344,20.350000381469727,20.790000915527344,200,20.790000915527344,0.0,1
2023-05-17,LUXM4.SA,20.790000915527344,20.790000915527344,20.790000915527344,20.790000915527344,0,20.790000915527344,0.0,2
2023-05-18,LUXM4.SA,20.790000915527344,20.790000915527344,20.790000915527344,20.790000915527344,0,20.790000915527344,0.0,3
