,symbol,date,open,high,low,close,volume,adjclose,weekday,dividends,splits
0,ECPR3.SA,2022-06-19,90.25,90.25,90.25,90.25,0.0,90.25,6,0,0
1,ECPR3.SA,2022-06-20,90.25,90.25,90.25,90.25,0.0,90.25,0,0,0
2,ECPR3.SA,2022-06-21,90.25,90.25,90.25,90.25,0.0,90.25,1,0,0
3,ECPR3.SA,2022-06-22,90.25,90.25,90.25,90.25,0.0,90.25,2,0,0
4,ECPR3.SA,2022-06-23,90.25,90.25,90.25,90.25,0.0,90.25,3,0,0
5,ECPR3.SA,2022-06-26,90.25,90.25,90.25,90.25,0.0,90.25,6,0,0
6,ECPR3.SA,2022-06-27,90.25,90.25,90.25,90.25,0.0,90.25,0,0,0
7,ECPR3.SA,2022-06-28,90.25,90.25,90.25,90.25,0.0,90.25,1,0,0
8,ECPR3.SA,2022-06-29,90.25,90.25,90.25,90.25,0.0,90.25,2,0,0
9,ECPR3.SA,2022-06-30,90.25,90.25,90.25,90.25,0.0,90.25,3,0,0
10,ECPR3.SA,2022-07-03,90.25,90.25,90.25,90.25,0.0,90.25,6,0,0
11,ECPR3.SA,2022-07-04,90.25,90.25,90.25,90.25,0.0,90.25,0,0,0
12,ECPR3.SA,2022-07-05,90.25,90.25,90.25,90.25,0.0,90.25,1,0,0
13,ECPR3.SA,2022-07-06,90.25,90.25,90.25,90.25,0.0,90.25,2,0,0
14,ECPR3.SA,2022-07-07,90.25,90.25,90.25,90.25,0.0,90.25,3,0,0
15,ECPR3.SA,2022-07-10,90.25,90.25,90.25,90.25,0.0,90.25,6,0,0
16,ECPR3.SA,2022-07-11,90.25,90.25,90.25,90.25,0.0,90.25,0,0,0
17,ECPR3.SA,2022-07-12,90.25,90.25,90.25,90.25,0.0,90.25,1,0,0
18,ECPR3.SA,2022-07-13,90.25,90.25,90.25,90.25,0.0,90.25,2,0,0
19,ECPR3.SA,2022-07-14,90.25,90.25,90.25,90.25,0.0,90.25,3,0,0
20,ECPR3.SA,2022-07-17,90.25,90.25,90.25,90.25,0.0,90.25,6,0,0
21,ECPR3.SA,2022-07-18,90.25,90.25,90.25,90.25,0.0,90.25,0,0,0
22,ECPR3.SA,2022-07-19,90.25,90.25,90.25,90.25,0.0,90.25,1,0,0
23,ECPR3.SA,2022-07-20,90.25,90.25,90.25,90.25,0.0,90.25,2,0,0
24,ECPR3.SA,2022-07-21,90.25,90.25,90.25,90.25,0.0,90.25,3,0,0
