symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,yearday,splits
MILS3.SA,2018-06-27,2.0199999809265137,2.0199999809265137,1.9800000190734863,1.9800000190734863,77000.0,1.834823727607727,0.0,0.3333333333333333,0.48760330578512395,0
MILS3.SA,2018-06-28,2.009999990463257,2.069999933242798,1.9500000476837158,1.9500000476837158,485000.0,1.8070236444473267,0.0,0.5,0.4903581267217631,0
MILS3.SA,2018-07-01,1.9600000381469727,2.049999952316284,1.9600000381469727,2.0,200900.0,1.8533575534820557,0.0,1.0,0.4986225895316804,0
MILS3.SA,2018-07-02,2.0299999713897705,2.049999952316284,2.0,2.0399999618530273,227100.0,1.8904247283935547,0.0,0.0,0.5013774104683195,0
MILS3.SA,2018-07-03,2.049999952316284,2.1600000858306885,2.0399999618530273,2.119999885559082,407600.0,1.9645589590072632,0.0,0.16666666666666666,0.5041322314049587,0
MILS3.SA,2018-07-04,2.1500000953674316,2.25,2.059999942779541,2.119999885559082,503700.0,1.9645589590072632,0.0,0.3333333333333333,0.5068870523415978,0
MILS3.SA,2018-07-05,2.1500000953674316,2.2100000381469727,2.109999895095825,2.1700000762939453,299600.0,2.010892868041992,0.0,0.5,0.509641873278237,0
MILS3.SA,2018-07-09,2.1700000762939453,2.2699999809265137,2.1700000762939453,2.180000066757202,444800.0,2.0201597213745117,0.0,0.0,0.5206611570247934,0
MILS3.SA,2018-07-10,2.190000057220459,2.259999990463257,2.1500000953674316,2.240000009536743,573400.0,2.07576060295105,0.0,0.16666666666666666,0.5234159779614325,0
MILS3.SA,2018-07-11,2.2699999809265137,2.359999895095825,2.2699999809265137,2.2799999713897705,501800.0,2.1128273010253906,0.0,0.3333333333333333,0.5261707988980716,0
MILS3.SA,2018-07-12,2.2799999713897705,2.3299999237060547,2.25,2.25,255900.0,2.0850274562835693,0.0,0.5,0.5289256198347108,0
MILS3.SA,2018-07-15,2.25,2.3399999141693115,2.2100000381469727,2.3399999141693115,640400.0,2.1684279441833496,0.0,1.0,0.5371900826446281,0
MILS3.SA,2018-07-16,2.299999952316284,2.450000047683716,2.299999952316284,2.450000047683716,585600.0,2.2703628540039062,0.0,0.0,0.5399449035812672,0
MILS3.SA,2018-07-17,2.4600000381469727,2.5399999618530273,2.430000066757202,2.5199999809265137,344000.0,2.3352303504943848,0.0,0.16666666666666666,0.5426997245179064,0
MILS3.SA,2018-07-18,2.5,2.5,2.309999942779541,2.309999942779541,635300.0,2.140627861022949,0.0,0.3333333333333333,0.5454545454545454,0
MILS3.SA,2018-07-19,2.3399999141693115,2.4600000381469727,2.3399999141693115,2.390000104904175,581300.0,2.2147622108459473,0.0,0.5,0.5482093663911846,0
MILS3.SA,2018-07-22,2.390000104904175,2.430000066757202,2.369999885559082,2.390000104904175,148600.0,2.2147622108459473,0.0,1.0,0.5564738292011019,0
MILS3.SA,2018-07-23,2.4100000858306885,2.430000066757202,2.3299999237060547,2.3399999141693115,576600.0,2.1684279441833496,0.0,0.0,0.559228650137741,0
MILS3.SA,2018-07-24,2.3499999046325684,2.380000114440918,2.309999942779541,2.3299999237060547,375800.0,2.15916109085083,0.0,0.16666666666666666,0.5619834710743802,0
MILS3.SA,2018-07-25,2.3299999237060547,2.3299999237060547,2.2200000286102295,2.2200000286102295,237700.0,2.05722713470459,0.0,0.3333333333333333,0.5647382920110193,0
MILS3.SA,2018-07-26,2.240000009536743,2.2899999618530273,2.2300000190734863,2.25,163400.0,2.0850274562835693,0.0,0.5,0.5674931129476584,0
MILS3.SA,2018-07-29,2.25,2.2699999809265137,2.2300000190734863,2.2699999809265137,44000.0,2.10356068611145,0.0,1.0,0.5757575757575758,0
MILS3.SA,2018-07-30,2.2699999809265137,2.2699999809265137,2.1700000762939453,2.1700000762939453,305200.0,2.010892868041992,0.0,0.0,0.5785123966942148,0
MILS3.SA,2018-07-31,2.180000066757202,2.2699999809265137,2.1700000762939453,2.240000009536743,216100.0,2.07576060295105,0.0,0.16666666666666666,0.581267217630854,0
MILS3.SA,2018-08-01,2.240000009536743,2.2899999618530273,2.2100000381469727,2.240000009536743,79500.0,2.07576060295105,0.0,0.3333333333333333,0.5840220385674931,0
MILS3.SA,2018-08-02,2.240000009536743,2.309999942779541,2.240000009536743,2.259999990463257,201900.0,2.0942938327789307,0.0,0.5,0.5867768595041323,0
MILS3.SA,2018-08-05,2.2899999618530273,2.2899999618530273,2.2300000190734863,2.25,193800.0,2.0850274562835693,0.0,1.0,0.5950413223140496,0
MILS3.SA,2018-08-06,2.25,2.2699999809265137,2.2100000381469727,2.240000009536743,155600.0,2.07576060295105,0.0,0.0,0.5977961432506887,0
MILS3.SA,2018-08-07,2.240000009536743,2.369999885559082,2.2300000190734863,2.299999952316284,357800.0,2.131361246109009,0.0,0.16666666666666666,0.6005509641873278,0
MILS3.SA,2018-08-08,2.3499999046325684,2.3499999046325684,2.140000104904175,2.1700000762939453,771400.0,2.010892868041992,0.0,0.3333333333333333,0.6033057851239669,0
MILS3.SA,2018-08-09,2.180000066757202,2.180000066757202,2.049999952316284,2.059999942779541,270000.0,1.9089581966400146,0.0,0.5,0.6060606060606061,0
MILS3.SA,2018-08-12,2.069999933242798,2.1700000762939453,2.049999952316284,2.0999999046325684,311900.0,1.9460251331329346,0.0,1.0,0.6143250688705234,0
MILS3.SA,2018-08-13,2.0999999046325684,2.119999885559082,2.069999933242798,2.0999999046325684,162900.0,1.9460251331329346,0.0,0.0,0.6170798898071626,0
MILS3.SA,2018-08-14,2.0999999046325684,2.130000114440918,2.049999952316284,2.0899999141693115,307400.0,1.9367583990097046,0.0,0.16666666666666666,0.6198347107438017,0
MILS3.SA,2018-08-15,2.0899999141693115,2.109999895095825,2.059999942779541,2.0799999237060547,281300.0,1.927491545677185,0.0,0.3333333333333333,0.6225895316804407,0
MILS3.SA,2018-08-16,2.0899999141693115,2.180000066757202,2.0799999237060547,2.1500000953674316,232200.0,1.9923591613769531,0.0,0.5,0.6253443526170799,0
MILS3.SA,2018-08-19,2.1600000858306885,2.180000066757202,2.109999895095825,2.119999885559082,102200.0,1.9645589590072632,0.0,1.0,0.6336088154269972,0
MILS3.SA,2018-08-20,2.140000104904175,2.1700000762939453,2.0899999141693115,2.1500000953674316,253100.0,1.9923591613769531,0.0,0.0,0.6363636363636364,0
MILS3.SA,2018-08-21,2.1500000953674316,2.2699999809265137,2.130000114440918,2.2699999809265137,329300.0,2.10356068611145,0.0,0.16666666666666666,0.6391184573002755,0
MILS3.SA,2018-08-22,2.259999990463257,2.359999895095825,2.180000066757202,2.190000057220459,711900.0,2.0294268131256104,0.0,0.3333333333333333,0.6418732782369146,0
MILS3.SA,2018-08-23,2.200000047683716,2.240000009536743,2.190000057220459,2.190000057220459,196000.0,2.0294268131256104,0.0,0.5,0.6446280991735537,0
MILS3.SA,2018-08-26,2.200000047683716,2.2699999809265137,2.180000066757202,2.259999990463257,157900.0,2.0942938327789307,0.0,1.0,0.6528925619834711,0
MILS3.SA,2018-08-27,2.2699999809265137,2.2699999809265137,2.200000047683716,2.2300000190734863,113000.0,2.066493511199951,0.0,0.0,0.6556473829201102,0
MILS3.SA,2018-08-28,2.240000009536743,2.2899999618530273,2.2300000190734863,2.2300000190734863,134800.0,2.066493511199951,0.0,0.16666666666666666,0.6584022038567493,0
MILS3.SA,2018-08-29,2.2300000190734863,2.240000009536743,2.2100000381469727,2.2300000190734863,170800.0,2.066493511199951,0.0,0.3333333333333333,0.6611570247933884,0
MILS3.SA,2018-08-30,2.200000047683716,2.2799999713897705,2.1700000762939453,2.1700000762939453,610200.0,2.010892868041992,0.0,0.5,0.6639118457300276,0
MILS3.SA,2018-09-02,2.180000066757202,2.200000047683716,2.1700000762939453,2.200000047683716,46400.0,2.0386929512023926,0.0,1.0,0.6721763085399449,0
MILS3.SA,2018-09-03,2.2200000286102295,2.2200000286102295,2.130000114440918,2.130000114440918,992200.0,1.9738259315490723,0.0,0.0,0.6749311294765841,0
MILS3.SA,2018-09-04,2.140000104904175,2.140000104904175,2.0399999618530273,2.069999933242798,1485800.0,1.918224811553955,0.0,0.16666666666666666,0.6776859504132231,0
MILS3.SA,2018-09-05,2.059999942779541,2.119999885559082,2.0,2.0399999618530273,633900.0,1.8904247283935547,0.0,0.3333333333333333,0.6804407713498623,0
MILS3.SA,2018-09-09,2.0399999618530273,2.069999933242798,2.0299999713897705,2.049999952316284,91800.0,1.8996913433074951,0.0,1.0,0.6914600550964187,0
MILS3.SA,2018-09-10,2.069999933242798,2.069999933242798,2.009999990463257,2.0399999618530273,186300.0,1.8904247283935547,0.0,0.0,0.6942148760330579,0
MILS3.SA,2018-09-11,2.049999952316284,2.059999942779541,1.9700000286102295,1.9800000190734863,1116600.0,1.834823727607727,0.0,0.16666666666666666,0.696969696969697,0
MILS3.SA,2018-09-12,2.009999990463257,2.009999990463257,1.9299999475479126,1.9900000095367432,351400.0,1.8440908193588257,0.0,0.3333333333333333,0.699724517906336,0
MILS3.SA,2018-09-13,2.0,2.059999942779541,1.9900000095367432,2.0399999618530273,994700.0,1.8904247283935547,0.0,0.5,0.7024793388429752,0
MILS3.SA,2018-09-16,2.0399999618530273,2.049999952316284,1.9800000190734863,2.0,242600.0,1.8533575534820557,0.0,1.0,0.7107438016528925,0
MILS3.SA,2018-09-17,2.0,2.049999952316284,1.9700000286102295,1.9800000190734863,284200.0,1.834823727607727,0.0,0.0,0.7134986225895317,0
MILS3.SA,2018-09-18,1.9900000095367432,2.049999952316284,1.9800000190734863,2.0,586400.0,1.8533575534820557,0.0,0.16666666666666666,0.7162534435261708,0
MILS3.SA,2018-09-19,2.009999990463257,2.049999952316284,1.9700000286102295,1.9700000286102295,550100.0,1.8255571126937866,0.0,0.3333333333333333,0.71900826446281,0
MILS3.SA,2018-09-20,1.9900000095367432,1.9900000095367432,1.9199999570846558,1.9199999570846558,1295800.0,1.7792229652404785,0.0,0.5,0.721763085399449,0
MILS3.SA,2018-09-23,1.9500000476837158,1.9500000476837158,1.7000000476837158,1.7000000476837158,2620700.0,1.5753538608551025,0.0,1.0,0.7300275482093664,0
MILS3.SA,2018-09-24,1.7200000286102295,1.7999999523162842,1.649999976158142,1.7300000190734863,1354100.0,1.603154182434082,0.0,0.0,0.7327823691460055,0
MILS3.SA,2018-09-25,1.8300000429153442,1.8799999952316284,1.7799999713897705,1.8799999952316284,4183000.0,1.7421560287475586,0.0,0.16666666666666666,0.7355371900826446,0
MILS3.SA,2018-09-26,1.9299999475479126,1.9299999475479126,1.8300000429153442,1.850000023841858,2047700.0,1.714355707168579,0.0,0.3333333333333333,0.7382920110192838,0
MILS3.SA,2018-09-27,1.840000033378601,1.8799999952316284,1.7799999713897705,1.840000033378601,5091700.0,1.7050889730453491,0.0,0.5,0.7410468319559229,0
MILS3.SA,2018-09-30,1.840000033378601,1.8600000143051147,1.7699999809265137,1.7899999618530273,4322900.0,1.6587549448013306,0.0,1.0,0.7493112947658402,0
MILS3.SA,2018-10-01,1.8600000143051147,1.8600000143051147,1.7799999713897705,1.7999999523162842,1157900.0,1.6680216789245605,0.0,0.0,0.7520661157024794,0
MILS3.SA,2018-10-02,1.8300000429153442,1.9800000190734863,1.8200000524520874,1.940000057220459,2399900.0,1.7977567911148071,0.0,0.16666666666666666,0.7548209366391184,0
MILS3.SA,2018-10-03,1.9500000476837158,1.9700000286102295,1.899999976158142,1.9700000286102295,519300.0,1.8255571126937866,0.0,0.3333333333333333,0.7575757575757576,0
MILS3.SA,2018-10-04,1.9700000286102295,2.049999952316284,1.9700000286102295,2.0399999618530273,587600.0,1.8904247283935547,0.0,0.5,0.7603305785123967,0
MILS3.SA,2018-10-07,2.200000047683716,2.2899999618530273,2.130000114440918,2.1500000953674316,1243200.0,1.9923591613769531,0.0,1.0,0.768595041322314,0
MILS3.SA,2018-10-08,2.1600000858306885,2.4800000190734863,2.1600000858306885,2.4600000381469727,1851500.0,2.279629707336426,0.0,0.0,0.7713498622589532,0
MILS3.SA,2018-10-09,2.5,2.5,2.359999895095825,2.380000114440918,857000.0,2.2054953575134277,0.0,0.16666666666666666,0.7741046831955923,0
MILS3.SA,2018-10-10,2.380000114440918,2.450000047683716,2.359999895095825,2.4200000762939453,845100.0,2.2425625324249268,0.0,0.3333333333333333,0.7768595041322314,0
MILS3.SA,2018-10-14,2.4200000762939453,2.440000057220459,2.0899999141693115,2.180000066757202,1265100.0,2.0201597213745117,0.0,1.0,0.7878787878787878,0
MILS3.SA,2018-10-15,2.2300000190734863,2.299999952316284,2.1500000953674316,2.200000047683716,934700.0,2.0386929512023926,0.0,0.0,0.790633608815427,0
MILS3.SA,2018-10-16,2.2100000381469727,2.569999933242798,2.2100000381469727,2.4200000762939453,1740300.0,2.2425625324249268,0.0,0.16666666666666666,0.7933884297520661,0
MILS3.SA,2018-10-17,2.4600000381469727,2.7100000381469727,2.450000047683716,2.5899999141693115,2669600.0,2.4000980854034424,0.0,0.3333333333333333,0.7961432506887053,0
MILS3.SA,2018-10-18,2.5999999046325684,2.740000009536743,2.559999942779541,2.5899999141693115,1162400.0,2.4000980854034424,0.0,0.5,0.7988980716253443,0
MILS3.SA,2018-10-21,2.609999895095825,2.680000066757202,2.509999990463257,2.5999999046325684,1148300.0,2.409364938735962,0.0,1.0,0.8071625344352618,0
MILS3.SA,2018-10-22,2.5999999046325684,2.6700000762939453,2.559999942779541,2.6500000953674316,1812300.0,2.4556984901428223,0.0,0.0,0.8099173553719008,0
MILS3.SA,2018-10-23,2.680000066757202,2.9000000953674316,2.6700000762939453,2.8499999046325684,2309200.0,2.6410341262817383,0.0,0.16666666666666666,0.8126721763085399,0
MILS3.SA,2018-10-24,2.9100000858306885,3.0199999809265137,2.8299999237060547,2.950000047683716,1913400.0,2.7337021827697754,0.0,0.3333333333333333,0.8154269972451791,0
MILS3.SA,2018-10-25,3.0,3.1500000953674316,2.8299999237060547,3.1500000953674316,1239800.0,2.9190380573272705,0.0,0.5,0.8181818181818182,0
MILS3.SA,2018-10-28,3.2200000286102295,3.2699999809265137,3.0999999046325684,3.2100000381469727,2459400.0,2.9746387004852295,0.0,1.0,0.8264462809917356,0
MILS3.SA,2018-10-29,3.2799999713897705,3.4200000762939453,3.2300000190734863,3.25,1098900.0,3.0117061138153076,0.0,0.0,0.8292011019283747,0
MILS3.SA,2018-10-30,3.2899999618530273,3.3299999237060547,3.0999999046325684,3.140000104904175,1133600.0,2.90977144241333,0.0,0.16666666666666666,0.8319559228650137,0
MILS3.SA,2018-10-31,3.130000114440918,3.2200000286102295,3.119999885559082,3.140000104904175,765800.0,2.90977144241333,0.0,0.3333333333333333,0.8347107438016529,0
MILS3.SA,2018-11-04,3.130000114440918,3.180000066757202,2.859999895095825,3.0299999713897705,1787300.0,2.8078365325927734,0.0,1.0,0.8457300275482094,0
MILS3.SA,2018-11-05,3.0299999713897705,3.2300000190734863,2.940000057220459,3.1500000953674316,1080000.0,2.9190380573272705,0.0,0.0,0.8484848484848485,0
MILS3.SA,2018-11-06,3.180000066757202,3.25,3.0799999237060547,3.109999895095825,1101200.0,2.8819708824157715,0.0,0.16666666666666666,0.8512396694214877,0
MILS3.SA,2018-11-07,3.0899999141693115,3.0899999141693115,2.9600000381469727,2.9600000381469727,492800.0,2.7429685592651367,0.0,0.3333333333333333,0.8539944903581267,0
MILS3.SA,2018-11-08,2.9600000381469727,3.0799999237060547,2.9100000858306885,3.0,606300.0,2.780036211013794,0.0,0.5,0.8567493112947658,0
MILS3.SA,2018-11-11,3.049999952316284,3.049999952316284,2.880000114440918,2.890000104904175,554100.0,2.6781013011932373,0.0,1.0,0.8650137741046832,0
MILS3.SA,2018-11-12,2.859999895095825,2.9200000762939453,2.809999942779541,2.890000104904175,459600.0,2.6781013011932373,0.0,0.0,0.8677685950413223,0
MILS3.SA,2018-11-13,2.890000104904175,2.9600000381469727,2.7699999809265137,2.9600000381469727,956400.0,2.7429685592651367,0.0,0.16666666666666666,0.8705234159779615,0
