,symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,splits
0,BRSR5.SA,2022-06-20,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0.0,16.221736907958984,0.0,0,0
1,BRSR5.SA,2022-06-21,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0.0,16.221736907958984,0.0,1,0
2,BRSR5.SA,2022-06-22,17.100000381469727,17.100000381469727,17.100000381469727,17.100000381469727,0.0,16.221736907958984,0.0,2,0
3,BRSR5.SA,2022-06-23,17.389999389648438,17.389999389648438,17.389999389648438,17.389999389648438,100.0,16.496841430664062,0.0,3,0
4,BRSR5.SA,2022-06-24,17.389999389648438,17.389999389648438,17.389999389648438,17.389999389648438,0.0,16.496841430664062,0.0,4,0
5,BRSR5.SA,2022-06-27,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,100.0,16.458898544311523,0.0,0,0
6,BRSR5.SA,2022-06-28,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,1,0
7,BRSR5.SA,2022-06-29,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,2,0
8,BRSR5.SA,2022-06-30,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,3,0
9,BRSR5.SA,2022-07-01,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,4,0
10,BRSR5.SA,2022-07-04,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,0,0
11,BRSR5.SA,2022-07-05,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,1,0
12,BRSR5.SA,2022-07-06,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,2,0
13,BRSR5.SA,2022-07-07,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,3,0
14,BRSR5.SA,2022-07-08,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,4,0
15,BRSR5.SA,2022-07-11,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0,16.458898544311523,0.0,0,0
16,BRSR5.SA,2022-07-12,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,100.0,16.41146469116211,0.0,1,0
17,BRSR5.SA,2022-07-13,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,2,0
18,BRSR5.SA,2022-07-14,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,3,0
19,BRSR5.SA,2022-07-15,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,4,0
20,BRSR5.SA,2022-07-18,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,0,0
21,BRSR5.SA,2022-07-19,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,1,0
22,BRSR5.SA,2022-07-20,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,2,0
23,BRSR5.SA,2022-07-21,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,3,0
24,BRSR5.SA,2022-07-22,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,4,0
25,BRSR5.SA,2022-07-25,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,0,0
26,BRSR5.SA,2022-07-26,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,1,0
27,BRSR5.SA,2022-07-27,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,2,0
28,BRSR5.SA,2022-07-28,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,0.0,16.41146469116211,0.0,3,0
29,BRSR5.SA,2022-07-29,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,100.0,16.401979446411133,0.0,4,0
30,BRSR5.SA,2022-08-01,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,0.0,16.401979446411133,0.0,0,0
31,BRSR5.SA,2022-08-02,16.780000686645508,16.780000686645508,16.270000457763672,16.270000457763672,200.0,15.434366226196289,0.0,1,0
32,BRSR5.SA,2022-08-03,16.270000457763672,16.270000457763672,16.270000457763672,16.270000457763672,0.0,15.434366226196289,0.0,2,0
33,BRSR5.SA,2022-08-04,16.299999237060547,16.299999237060547,16.299999237060547,16.299999237060547,600.0,15.462824821472168,0.0,3,0
34,BRSR5.SA,2022-08-05,16.299999237060547,16.299999237060547,16.299999237060547,16.299999237060547,100.0,15.462824821472168,0.0,4,0
35,BRSR5.SA,2022-08-08,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,100.0,16.430437088012695,0.0,0,0
36,BRSR5.SA,2022-08-09,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,300.0,16.430437088012695,0.0,1,0
37,BRSR5.SA,2022-08-10,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,0.0,16.430437088012695,0.0,2,0
38,BRSR5.SA,2022-08-11,16.030000686645508,16.450000762939453,16.030000686645508,16.450000762939453,900.0,15.605121612548828,0.0,3,0
