,symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,splits
0,EQPA6.SA,2022-06-20,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
1,EQPA6.SA,2022-06-21,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
2,EQPA6.SA,2022-06-22,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
3,EQPA6.SA,2022-06-23,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
4,EQPA6.SA,2022-06-24,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
5,EQPA6.SA,2022-06-27,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
6,EQPA6.SA,2022-06-28,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
7,EQPA6.SA,2022-06-29,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
8,EQPA6.SA,2022-06-30,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
9,EQPA6.SA,2022-07-01,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
10,EQPA6.SA,2022-07-04,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
11,EQPA6.SA,2022-07-05,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
12,EQPA6.SA,2022-07-06,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
13,EQPA6.SA,2022-07-07,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
14,EQPA6.SA,2022-07-08,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
15,EQPA6.SA,2022-07-11,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
16,EQPA6.SA,2022-07-12,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
17,EQPA6.SA,2022-07-13,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
18,EQPA6.SA,2022-07-14,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
19,EQPA6.SA,2022-07-15,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
20,EQPA6.SA,2022-07-18,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
21,EQPA6.SA,2022-07-19,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
22,EQPA6.SA,2022-07-20,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
23,EQPA6.SA,2022-07-21,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
24,EQPA6.SA,2022-07-22,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
25,EQPA6.SA,2022-07-25,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
26,EQPA6.SA,2022-07-26,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
27,EQPA6.SA,2022-07-27,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
28,EQPA6.SA,2022-07-28,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
29,EQPA6.SA,2022-07-29,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
30,EQPA6.SA,2022-08-01,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
31,EQPA6.SA,2022-08-02,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
32,EQPA6.SA,2022-08-03,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
33,EQPA6.SA,2022-08-04,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
34,EQPA6.SA,2022-08-05,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
35,EQPA6.SA,2022-08-08,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
36,EQPA6.SA,2022-08-09,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
37,EQPA6.SA,2022-08-10,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
38,EQPA6.SA,2022-08-11,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
39,EQPA6.SA,2022-08-12,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
40,EQPA6.SA,2022-08-15,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
41,EQPA6.SA,2022-08-16,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
42,EQPA6.SA,2022-08-17,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,2,0
43,EQPA6.SA,2022-08-18,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,3,0
44,EQPA6.SA,2022-08-19,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,4,0
45,EQPA6.SA,2022-08-22,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,0,0
46,EQPA6.SA,2022-08-23,10.6899995803833,10.6899995803833,10.6899995803833,10.6899995803833,0.0,9.929059982299805,0.0,1,0
