symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,yearday,splits
,2018-06-28,,,,,,,,,,
PARD3.SA,2018-06-29,18.06999969482422,19.049999237060547,17.530000686645508,17.600000381469727,361500.0,15.96079158782959,0.0,1.0,0.4903581267217631,0.0
PARD3.SA,2018-07-01,18.06999969482422,19.049999237060547,17.530000686645508,17.600000381469727,361500.0,15.96079158782959,0.0,1.0,0.4903581267217631,0.0
PARD3.SA,2018-07-02,17.649999618530273,17.68000030517578,17.079999923706055,17.270000457763672,167900.0,15.724160194396973,0.070107,0.0,0.4986225895316804,0.0
PARD3.SA,2018-07-03,17.34000015258789,17.43000030517578,16.729999542236328,17.100000381469727,302500.0,15.569378852844238,0.0,0.25,0.5013774104683195,0.0
PARD3.SA,2018-07-04,17.020000457763672,17.239999771118164,16.329999923706055,17.0,1646200.0,15.478330612182617,0.0,0.5,0.5041322314049587,0.0
PARD3.SA,2018-07-05,17.170000076293945,17.489999771118164,16.700000762939453,17.450000762939453,204200.0,15.888053894042969,0.0,0.75,0.5068870523415978,0.0
PARD3.SA,2018-07-06,17.489999771118164,18.059999465942383,17.489999771118164,17.6299991607666,107200.0,16.051937103271484,0.0,1.0,0.509641873278237,0.0
PARD3.SA,2018-07-09,17.489999771118164,18.059999465942383,17.489999771118164,17.6299991607666,107200.0,16.051937103271484,0.0,1.0,0.509641873278237,0.0
PARD3.SA,2018-07-10,17.979999542236328,18.600000381469727,17.770000457763672,18.200000762939453,234200.0,16.5709171295166,0.0,0.25,0.5206611570247934,0.0
PARD3.SA,2018-07-11,18.350000381469727,19.5,17.90999984741211,19.299999237060547,1356100.0,17.572460174560547,0.0,0.5,0.5234159779614325,0.0
PARD3.SA,2018-07-12,19.540000915527344,20.079999923706055,19.0,19.290000915527344,206900.0,17.5633487701416,0.0,0.75,0.5261707988980716,0.0
PARD3.SA,2018-07-13,19.06999969482422,19.15999984741211,18.020000457763672,18.75,2148100.0,17.071685791015625,0.0,1.0,0.5289256198347108,0.0
PARD3.SA,2018-07-15,19.06999969482422,19.15999984741211,18.020000457763672,18.75,2148100.0,17.071685791015625,0.0,1.0,0.5289256198347108,0.0
PARD3.SA,2018-07-16,18.860000610351562,19.93000030517578,18.690000534057617,19.5,808900.0,17.754552841186523,0.0,0.0,0.5371900826446281,0.0
PARD3.SA,2018-07-17,19.729999542236328,19.81999969482422,19.0,19.350000381469727,301400.0,17.617977142333984,0.0,0.25,0.5399449035812672,0.0
PARD3.SA,2018-07-18,19.59000015258789,19.59000015258789,18.799999237060547,18.899999618530273,160700.0,17.2082576751709,0.0,0.5,0.5426997245179064,0.0
PARD3.SA,2018-07-19,18.799999237060547,18.799999237060547,18.200000762939453,18.600000381469727,194900.0,16.93511199951172,0.0,0.75,0.5454545454545454,0.0
PARD3.SA,2018-07-20,18.75,19.209999084472656,18.440000534057617,18.600000381469727,206700.0,16.93511199951172,0.0,1.0,0.5482093663911846,0.0
PARD3.SA,2018-07-22,18.75,19.209999084472656,18.440000534057617,18.600000381469727,206700.0,16.93511199951172,0.0,1.0,0.5482093663911846,0.0
PARD3.SA,2018-07-23,18.709999084472656,18.729999542236328,18.110000610351562,18.139999389648438,112800.0,16.516286849975586,0.0,0.0,0.5564738292011019,0.0
PARD3.SA,2018-07-24,18.399999618530273,19.399999618530273,18.100000381469727,19.399999618530273,854200.0,17.663503646850586,0.0,0.25,0.559228650137741,0.0
PARD3.SA,2018-07-25,19.299999237060547,19.93000030517578,19.299999237060547,19.59000015258789,605300.0,17.836496353149414,0.0,0.5,0.5619834710743802,0.0
PARD3.SA,2018-07-26,19.59000015258789,19.84000015258789,18.700000762939453,19.280000686645508,302100.0,17.554248809814453,0.0,0.75,0.5647382920110193,0.0
PARD3.SA,2018-07-27,19.450000762939453,19.639999389648438,18.989999771118164,19.25,409300.0,17.52693748474121,0.0,1.0,0.5674931129476584,0.0
