symbol,date,open,high,low,close,volume,adjclose,splits,weekday,yearday,dividends
,2018-06-28,,,,,,,,,,
ESTR4.SA,2018-06-29,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0.0,1.1699999570846558,0.0,1.0,0.4903581267217631,0.0
ESTR4.SA,2018-07-01,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0.0,1.1699999570846558,0.0,1.0,0.4903581267217631,0.0
ESTR4.SA,2018-07-02,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0.0,1.1699999570846558,0.0,0.0,0.4986225895316804,0.0
ESTR4.SA,2018-07-03,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,20000.0,1.1699999570846558,0.0,0.25,0.5013774104683195,0.0
ESTR4.SA,2018-07-04,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,20000.0,1.1699999570846558,0.0,0.5,0.5041322314049587,0.0
ESTR4.SA,2018-07-05,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0.0,1.1699999570846558,0.0,0.75,0.5068870523415978,0.0
ESTR4.SA,2018-07-06,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0.0,1.1699999570846558,0.0,1.0,0.509641873278237,0.0
ESTR4.SA,2018-07-09,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0.0,1.1699999570846558,0.0,1.0,0.509641873278237,0.0
ESTR4.SA,2018-07-10,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0.0,1.1699999570846558,0.0,0.25,0.5206611570247934,0.0
ESTR4.SA,2018-07-11,1.1679999828338623,1.1679999828338623,1.1679999828338623,1.1679999828338623,6000.0,1.1679999828338623,0.0,0.5,0.5234159779614325,0.0
ESTR4.SA,2018-07-12,1.1009999513626099,1.1009999513626099,1.1009999513626099,1.1009999513626099,7000.0,1.1009999513626099,0.0,0.75,0.5261707988980716,0.0
ESTR4.SA,2018-07-13,1.1009999513626099,1.1009999513626099,1.1009999513626099,1.1009999513626099,0.0,1.1009999513626099,0.0,1.0,0.5289256198347108,0.0
ESTR4.SA,2018-07-15,1.1009999513626099,1.1009999513626099,1.1009999513626099,1.1009999513626099,0.0,1.1009999513626099,0.0,1.0,0.5289256198347108,0.0
ESTR4.SA,2018-07-16,1.1009999513626099,1.1009999513626099,1.1009999513626099,1.1009999513626099,0.0,1.1009999513626099,0.0,0.0,0.5371900826446281,0.0
ESTR4.SA,2018-07-17,1.1009999513626099,1.1009999513626099,1.1009999513626099,1.1009999513626099,0.0,1.1009999513626099,0.0,0.25,0.5399449035812672,0.0
ESTR4.SA,2018-07-18,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,23000.0,1.149999976158142,0.0,0.5,0.5426997245179064,0.0
ESTR4.SA,2018-07-19,1.1690000295639038,1.1690000295639038,1.1690000295639038,1.1690000295639038,1000.0,1.1690000295639038,0.0,0.75,0.5454545454545454,0.0
ESTR4.SA,2018-07-20,1.1690000295639038,1.1690000295639038,1.159999966621399,1.159999966621399,32000.0,1.159999966621399,0.0,1.0,0.5482093663911846,0.0
ESTR4.SA,2018-07-22,1.1690000295639038,1.1690000295639038,1.159999966621399,1.159999966621399,32000.0,1.159999966621399,0.0,1.0,0.5482093663911846,0.0
ESTR4.SA,2018-07-23,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,9000.0,1.159999966621399,0.0,0.0,0.5564738292011019,0.0
ESTR4.SA,2018-07-24,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,5000.0,1.159999966621399,0.0,0.25,0.559228650137741,0.0
ESTR4.SA,2018-07-25,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0.0,1.159999966621399,0.0,0.5,0.5619834710743802,0.0
ESTR4.SA,2018-07-26,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,22000.0,1.159999966621399,0.0,0.75,0.5647382920110193,0.0
ESTR4.SA,2018-07-27,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0.0,1.159999966621399,0.0,1.0,0.5674931129476584,0.0
ESTR4.SA,2018-07-29,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0.0,1.159999966621399,0.0,1.0,0.5674931129476584,0.0
ESTR4.SA,2018-07-30,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0.0,1.159999966621399,0.0,0.0,0.5757575757575758,0.0
ESTR4.SA,2018-07-31,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1000.0,1.2000000476837158,0.0,0.25,0.5785123966942148,0.0
ESTR4.SA,2018-08-01,1.100000023841858,1.1699999570846558,1.100000023841858,1.1699999570846558,46000.0,1.1699999570846558,0.0,0.5,0.581267217630854,0.0
ESTR4.SA,2018-08-02,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0.0,1.1699999570846558,0.0,0.75,0.5840220385674931,0.0
ESTR4.SA,2018-08-03,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,2000.0,1.149999976158142,0.0,1.0,0.5867768595041323,0.0
ESTR4.SA,2018-08-05,1.149999976158142,1.149999976158142,1.149999976158142,1.149999976158142,2000.0,1.149999976158142,0.0,1.0,0.5867768595041323,0.0
