date,symbol,open,high,low,close,volume,adjclose,dividends
2022-06-17,CSRN3.SA,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,0,19.530248641967773,0.0
2022-06-20,CSRN3.SA,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,0,19.530248641967773,0.0
2022-06-21,CSRN3.SA,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,0,19.530248641967773,0.0
2022-06-22,CSRN3.SA,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,0,19.530248641967773,0.0
2022-06-23,CSRN3.SA,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,0,19.530248641967773,0.0
2022-06-24,CSRN3.SA,22.350000381469727,22.350000381469727,22.350000381469727,22.350000381469727,0,19.530248641967773,0.0
2022-06-27,CSRN3.SA,18.719999313354492,21.0,18.719999313354492,19.700000762939453,700,17.214580535888672,0.0
2022-06-28,CSRN3.SA,20.5,20.5,20.5,20.5,100,17.913650512695312,0.0
2022-06-29,CSRN3.SA,20.5,20.5,20.5,20.5,0,17.913650512695312,0.0
2022-06-30,CSRN3.SA,20.5,20.5,20.5,20.5,400,17.913650512695312,0.0
2022-07-01,CSRN3.SA,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,400,17.738882064819336,0.0
2022-07-04,CSRN3.SA,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,0,17.738882064819336,0.0
2022-07-05,CSRN3.SA,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,0,17.738882064819336,0.0
2022-07-06,CSRN3.SA,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,0,17.851318359375,0.12786
2022-07-07,CSRN3.SA,21.889999389648438,21.889999389648438,21.889999389648438,21.889999389648438,100,19.24952507019043,0.0
2022-07-08,CSRN3.SA,21.889999389648438,21.889999389648438,21.889999389648438,21.889999389648438,0,19.24952507019043,0.0
