date,symbol,open,high,low,close,volume,adjclose,weekday
2022-06-17,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,4
2022-06-21,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,1
2022-06-22,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,2
2022-06-23,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,3
2022-06-24,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,4
2022-06-27,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,0
2022-06-28,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,1
2022-06-29,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,2
2022-06-30,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,3
2022-07-01,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,4
2022-07-05,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,1
2022-07-06,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,2
2022-07-07,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,3
2022-07-08,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,4
2022-07-11,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,0
2022-07-12,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,1
2022-07-13,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,2
2022-07-14,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,3
2022-07-15,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,4
2022-07-18,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,0
2022-07-19,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,1
2022-07-20,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,2
2022-07-21,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,3
2022-07-22,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,4
2022-07-25,MGEL3.SA,75.0,75.0,75.0,75.0,0.0,75.0,0
