date,symbol,open,high,low,close,volume,adjclose
2022-06-17,SLED4.SA,3.5399999618530273,3.609999895095825,3.450000047683716,3.5399999618530273,3900,3.5399999618530273
2022-06-20,SLED4.SA,3.299999952316284,3.5999999046325684,3.200000047683716,3.5199999809265137,10900,3.5199999809265137
2022-06-21,SLED4.SA,3.5199999809265137,3.75,3.5,3.5999999046325684,5600,3.5999999046325684
2022-06-22,SLED4.SA,3.5999999046325684,3.680000066757202,3.3299999237060547,3.5999999046325684,4700,3.5999999046325684
2022-06-23,SLED4.SA,3.5999999046325684,3.5999999046325684,3.5199999809265137,3.5299999713897705,1700,3.5299999713897705
2022-06-24,SLED4.SA,3.809999942779541,3.9100000858306885,3.6600000858306885,3.8299999237060547,5600,3.8299999237060547
2022-06-27,SLED4.SA,3.8299999237060547,4.210000038146973,3.6600000858306885,3.75,19500,3.75
2022-06-28,SLED4.SA,3.759999990463257,3.799999952316284,3.619999885559082,3.799999952316284,5700,3.799999952316284
2022-06-29,SLED4.SA,3.7799999713897705,3.7799999713897705,3.609999895095825,3.609999895095825,2500,3.609999895095825
2022-06-30,SLED4.SA,3.5999999046325684,3.7799999713897705,3.549999952316284,3.7799999713897705,2900,3.7799999713897705
2022-07-01,SLED4.SA,3.5999999046325684,3.7799999713897705,3.5799999237060547,3.7799999713897705,600,3.7799999713897705
2022-07-04,SLED4.SA,3.759999990463257,3.7799999713897705,3.75,3.7799999713897705,7700,3.7799999713897705
2022-07-05,SLED4.SA,3.6500000953674316,3.740000009536743,3.6500000953674316,3.6700000762939453,1100,3.6700000762939453
2022-07-06,SLED4.SA,3.6700000762939453,3.8499999046325684,3.609999895095825,3.819999933242798,6700,3.819999933242798
2022-07-07,SLED4.SA,3.869999885559082,3.9100000858306885,3.799999952316284,3.799999952316284,3800,3.799999952316284
2022-07-08,SLED4.SA,3.8499999046325684,3.8499999046325684,3.549999952316284,3.6600000858306885,5100,3.6600000858306885
2022-07-11,SLED4.SA,3.6600000858306885,3.75,3.6500000953674316,3.75,3200,3.75
2022-07-12,SLED4.SA,3.609999895095825,3.690000057220459,3.609999895095825,3.680000066757202,1100,3.680000066757202
2022-07-13,SLED4.SA,3.680000066757202,3.680000066757202,3.390000104904175,3.4700000286102295,14000,3.4700000286102295
2022-07-14,SLED4.SA,3.450000047683716,3.450000047683716,3.25,3.3499999046325684,3600,3.3499999046325684
2022-07-15,SLED4.SA,3.369999885559082,3.4000000953674316,3.3399999141693115,3.4000000953674316,1700,3.4000000953674316
2022-07-18,SLED4.SA,3.4000000953674316,3.5199999809265137,3.4000000953674316,3.5,2700,3.5
2022-07-19,SLED4.SA,3.490000009536743,3.5399999618530273,3.369999885559082,3.369999885559082,600,3.369999885559082
2022-07-20,SLED4.SA,3.5399999618530273,3.700000047683716,3.4100000858306885,3.4200000762939453,8400,3.4200000762939453
2022-07-21,SLED4.SA,3.4000000953674316,3.5999999046325684,3.4000000953674316,3.549999952316284,10600,3.549999952316284
2022-07-22,SLED4.SA,3.6600000858306885,3.700000047683716,3.5199999809265137,3.6500000953674316,9800,3.6500000953674316
2022-07-25,SLED4.SA,3.6500000953674316,3.930000066757202,3.5299999713897705,3.75,8500,3.75
2022-07-26,SLED4.SA,3.819999933242798,3.819999933242798,3.619999885559082,3.6600000858306885,2600,3.6600000858306885
2022-07-27,SLED4.SA,3.619999885559082,3.9000000953674316,3.619999885559082,3.700000047683716,6400,3.700000047683716
2022-07-28,SLED4.SA,3.880000114440918,3.880000114440918,3.6500000953674316,3.6600000858306885,3000,3.6600000858306885
2022-07-29,SLED4.SA,3.6700000762939453,3.859999895095825,3.6700000762939453,3.7100000381469727,5400,3.7100000381469727
2022-08-01,SLED4.SA,3.7100000381469727,3.940000057220459,3.680000066757202,3.7799999713897705,8800,3.7799999713897705
2022-08-02,SLED4.SA,3.7799999713897705,3.799999952316284,3.7200000286102295,3.7799999713897705,1300,3.7799999713897705
2022-08-03,SLED4.SA,3.7799999713897705,3.8299999237060547,3.7100000381469727,3.7100000381469727,2400,3.7100000381469727
2022-08-04,SLED4.SA,3.8399999141693115,3.9000000953674316,3.619999885559082,3.8299999237060547,11800,3.8299999237060547
2022-08-05,SLED4.SA,3.8299999237060547,3.9000000953674316,3.740000009536743,3.75,4500,3.75
2022-08-08,SLED4.SA,3.859999895095825,4.389999866485596,3.75,4.380000114440918,31400,4.380000114440918
2022-08-09,SLED4.SA,4.369999885559082,4.5,4.0,4.099999904632568,36800,4.099999904632568
2022-08-10,SLED4.SA,4.340000152587891,4.340000152587891,4.0,4.190000057220459,5800,4.190000057220459
2022-08-11,SLED4.SA,4.360000133514404,4.460000038146973,4.099999904632568,4.099999904632568,13600,4.099999904632568
2022-08-12,SLED4.SA,4.449999809265137,4.539999961853027,4.260000228881836,4.260000228881836,22900,4.260000228881836
2022-08-15,SLED4.SA,4.360000133514404,4.519999980926514,4.329999923706055,4.400000095367432,18400,4.400000095367432
2022-08-16,SLED4.SA,4.71999979019165,4.71999979019165,4.28000020980835,4.579999923706055,16700,4.579999923706055
2022-08-17,SLED4.SA,4.53000020980835,4.800000190734863,4.53000020980835,4.78000020980835,18600,4.78000020980835
2022-08-18,SLED4.SA,4.75,4.829999923706055,4.599999904632568,4.730000019073486,3600,4.730000019073486
2022-08-19,SLED4.SA,4.75,4.75,4.510000228881836,4.690000057220459,8200,4.690000057220459
2022-08-22,SLED4.SA,4.849999904632568,4.849999904632568,4.610000133514404,4.769999980926514,7800,4.769999980926514
2022-08-23,SLED4.SA,4.739999771118164,4.789999961853027,4.630000114440918,4.739999771118164,5500,4.739999771118164
2022-08-24,SLED4.SA,4.849999904632568,4.849999904632568,4.510000228881836,4.510000228881836,3900,4.510000228881836
2022-08-25,SLED4.SA,4.849999904632568,4.849999904632568,4.539999961853027,4.650000095367432,2800,4.650000095367432
2022-08-26,SLED4.SA,4.539999961853027,4.800000190734863,4.539999961853027,4.559999942779541,2500,4.559999942779541
2022-08-29,SLED4.SA,4.550000190734863,4.710000038146973,4.309999942779541,4.309999942779541,4300,4.309999942779541
2022-08-30,SLED4.SA,4.309999942779541,4.409999847412109,4.239999771118164,4.369999885559082,3600,4.369999885559082
2022-08-31,SLED4.SA,4.400000095367432,4.440000057220459,4.199999809265137,4.440000057220459,10000,4.440000057220459
2022-09-01,SLED4.SA,4.5,4.5,4.300000190734863,4.5,9400,4.5
2022-09-02,SLED4.SA,4.690000057220459,4.71999979019165,4.539999961853027,4.71999979019165,6700,4.71999979019165
2022-09-05,SLED4.SA,4.820000171661377,4.929999828338623,4.570000171661377,4.690000057220459,11500,4.690000057220459
2022-09-06,SLED4.SA,4.989999771118164,4.989999771118164,4.590000152587891,4.809999942779541,5000,4.809999942779541
2022-09-08,SLED4.SA,4.880000114440918,4.880000114440918,4.710000038146973,4.769999980926514,3300,4.769999980926514
2022-09-09,SLED4.SA,4.800000190734863,4.800000190734863,4.570000171661377,4.760000228881836,2400,4.760000228881836
2022-09-12,SLED4.SA,4.699999809265137,4.840000152587891,4.519999980926514,4.590000152587891,5100,4.590000152587891
2022-09-13,SLED4.SA,4.710000038146973,4.880000114440918,4.309999942779541,4.699999809265137,11300,4.699999809265137
2022-09-14,SLED4.SA,4.820000171661377,4.849999904632568,4.349999904632568,4.440000057220459,13000,4.440000057220459
2022-09-15,SLED4.SA,4.78000020980835,4.78000020980835,3.9100000858306885,4.389999866485596,33200,4.389999866485596
2022-09-16,SLED4.SA,4.340000152587891,4.340000152587891,4.150000095367432,4.28000020980835,9200,4.28000020980835
2022-09-19,SLED4.SA,4.349999904632568,4.610000133514404,4.309999942779541,4.389999866485596,9300,4.389999866485596
2022-09-20,SLED4.SA,4.570000171661377,4.570000171661377,4.409999847412109,4.550000190734863,3000,4.550000190734863
2022-09-21,SLED4.SA,4.11033821105957,4.211942195892334,3.8794209957122803,4.184232234954834,13966,4.184232234954834
2022-09-22,SLED4.SA,4.184232234954834,4.2304158210754395,3.971787929534912,4.101101875305176,3464,4.101101875305176
2022-09-23,SLED4.SA,4.211942195892334,4.211942195892334,4.082627773284912,4.119575023651123,3464,4.119575023651123
2022-09-26,SLED4.SA,4.119575023651123,4.29507303237915,4.082627773284912,4.1749958992004395,7361,4.1749958992004395
2022-09-27,SLED4.SA,4.128811836242676,4.433623790740967,4.11033821105957,4.26736307144165,33236,4.26736307144165
2022-09-28,SLED4.SA,4.37820291519165,4.738434791564941,4.054917812347412,4.618358135223389,45578,4.618358135223389
2022-09-29,SLED4.SA,4.630000114440918,4.920000076293945,4.300000190734863,4.320000171661377,19800,4.320000171661377
2022-09-30,SLED4.SA,4.369999885559082,4.420000076293945,4.179999828338623,4.190000057220459,12000,4.190000057220459
2022-10-03,SLED4.SA,4.349999904632568,4.400000095367432,4.0,4.110000133514404,25100,4.110000133514404
2022-10-04,SLED4.SA,4.03000020980835,4.380000114440918,4.019999980926514,4.099999904632568,9600,4.099999904632568
2022-10-05,SLED4.SA,4.110000133514404,4.360000133514404,4.110000133514404,4.25,5100,4.25
2022-10-06,SLED4.SA,4.199999809265137,4.25,4.110000133514404,4.110000133514404,1700,4.110000133514404
2022-10-07,SLED4.SA,4.119999885559082,4.28000020980835,4.070000171661377,4.070000171661377,2700,4.070000171661377
2022-10-10,SLED4.SA,4.28000020980835,4.300000190734863,4.099999904632568,4.179999828338623,9800,4.179999828338623
2022-10-11,SLED4.SA,4.079999923706055,4.079999923706055,3.950000047683716,3.950000047683716,8200,3.950000047683716
2022-10-13,SLED4.SA,3.9700000286102295,4.039999961853027,3.950000047683716,3.950000047683716,1800,3.950000047683716
2022-10-14,SLED4.SA,4.0,4.0,3.819999933242798,3.819999933242798,7800,3.819999933242798
2022-10-17,SLED4.SA,3.809999942779541,3.880000114440918,3.6500000953674316,3.6500000953674316,12000,3.6500000953674316
2022-10-18,SLED4.SA,3.700000047683716,3.75,3.619999885559082,3.6700000762939453,3000,3.6700000762939453
2022-10-19,SLED4.SA,3.609999895095825,3.609999895095825,3.4700000286102295,3.5299999713897705,7100,3.5299999713897705
