symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends,splits
PARD3.SA,2023-03-28,19.59000015258789,20.25,19.530000686645508,20.1200008392334,347300.0,20.1200008392334,0.25,0.0,0,0
PARD3.SA,2023-03-29,19.8799991607666,20.1200008392334,19.610000610351562,19.790000915527344,121900.0,19.790000915527344,0.5,0.03225806451612903,0,0
PARD3.SA,2023-03-30,19.969999313354492,20.350000381469727,19.850000381469727,20.18000030517578,129500.0,20.18000030517578,0.75,0.06451612903225806,0,0
PARD3.SA,2023-03-31,20.18000030517578,20.18000030517578,19.600000381469727,19.790000915527344,187400.0,19.790000915527344,1.0,0.0967741935483871,0,0
PARD3.SA,2023-04-03,19.549999237060547,19.559999465942383,19.06999969482422,19.200000762939453,288000.0,19.200000762939453,0.0,0.1935483870967742,0,0
PARD3.SA,2023-04-04,19.43000030517578,19.729999542236328,19.280000686645508,19.31999969482422,136200.0,19.31999969482422,0.25,0.22580645161290322,0,0
PARD3.SA,2023-04-05,19.68000030517578,19.68000030517578,18.920000076293945,19.239999771118164,199500.0,19.239999771118164,0.5,0.25806451612903225,0,0
PARD3.SA,2023-04-06,19.329999923706055,19.5,19.229999542236328,19.360000610351562,158400.0,19.360000610351562,0.75,0.2903225806451613,0,0
PARD3.SA,2023-04-10,19.219999313354492,19.479999542236328,18.93000030517578,19.020000457763672,158500.0,19.020000457763672,0.0,0.41935483870967744,0,0
PARD3.SA,2023-04-11,19.290000915527344,19.93000030517578,19.170000076293945,19.93000030517578,530800.0,19.93000030517578,0.25,0.45161290322580644,0,0
PARD3.SA,2023-04-12,20.020000457763672,20.5,19.760000228881836,20.440000534057617,427300.0,20.440000534057617,0.5,0.4838709677419355,0,0
PARD3.SA,2023-04-13,20.40999984741211,20.40999984741211,19.850000381469727,19.93000030517578,269900.0,19.93000030517578,0.75,0.5161290322580645,0,0
PARD3.SA,2023-04-14,20.030000686645508,20.200000762939453,19.510000228881836,20.200000762939453,296600.0,20.200000762939453,1.0,0.5483870967741935,0,0
PARD3.SA,2023-04-17,20.280000686645508,20.399999618530273,19.65999984741211,20.18000030517578,275100.0,20.18000030517578,0.0,0.6451612903225806,0,0
PARD3.SA,2023-04-18,20.139999389648438,20.5,19.829999923706055,20.06999969482422,396300.0,20.06999969482422,0.25,0.6774193548387096,0,0
PARD3.SA,2023-04-19,19.8799991607666,19.920000076293945,19.260000228881836,19.299999237060547,379300.0,19.299999237060547,0.5,0.7096774193548387,0,0
PARD3.SA,2023-04-20,19.420000076293945,19.799999237060547,19.0,19.799999237060547,289900.0,19.799999237060547,0.75,0.7419354838709677,0,0
PARD3.SA,2023-04-24,19.5,20.049999237060547,19.399999618530273,19.969999313354492,440400.0,19.969999313354492,0.0,0.8709677419354839,0,0
PARD3.SA,2023-04-25,19.790000915527344,19.799999237060547,19.479999542236328,19.75,374300.0,19.75,0.25,0.9032258064516129,0,0
PARD3.SA,2023-04-26,19.540000915527344,19.979999542236328,19.540000915527344,19.979999542236328,285100.0,19.979999542236328,0.5,0.9354838709677419,0,0
PARD3.SA,2023-04-27,19.729999542236328,20.0,19.540000915527344,20.0,421100.0,20.0,0.75,0.967741935483871,0,0
PARD3.SA,2023-04-28,19.84000015258789,20.25,19.65999984741211,20.25,1861800.0,20.25,1.0,1.0,0,0
