symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends,splits
DXCO3.SA,2023-03-27,5.460000038146973,5.570000171661377,5.389999866485596,5.539999961853027,5330900.0,5.539999961853027,0.0,0.0,0,0
DXCO3.SA,2023-03-28,5.590000152587891,5.610000133514404,5.449999809265137,5.599999904632568,4124900.0,5.599999904632568,0.16666666666666666,0.010752688172043012,0,0
DXCO3.SA,2023-03-29,5.71999979019165,6.110000133514404,5.670000076293945,6.079999923706055,9015100.0,6.079999923706055,0.3333333333333333,0.021505376344086023,0,0
DXCO3.SA,2023-03-30,6.099999904632568,6.130000114440918,5.849999904632568,5.880000114440918,7742700.0,5.880000114440918,0.5,0.03225806451612903,0,0
DXCO3.SA,2023-04-02,5.909999847412109,5.949999809265137,5.730000019073486,5.900000095367432,4503300.0,5.900000095367432,1.0,0.06451612903225806,0,0
DXCO3.SA,2023-04-03,5.949999809265137,6.090000152587891,5.760000228881836,5.789999961853027,6579300.0,5.789999961853027,0.0,0.07526881720430108,0,0
DXCO3.SA,2023-04-04,5.78000020980835,5.809999942779541,5.539999961853027,5.579999923706055,5759300.0,5.579999923706055,0.16666666666666666,0.08602150537634409,0,0
DXCO3.SA,2023-04-05,5.570000171661377,5.610000133514404,5.510000228881836,5.570000171661377,5105400.0,5.570000171661377,0.3333333333333333,0.0967741935483871,0,0
DXCO3.SA,2023-04-09,5.590000152587891,5.679999828338623,5.570000171661377,5.630000114440918,3253200.0,5.630000114440918,1.0,0.13978494623655913,0,0
DXCO3.SA,2023-04-10,5.699999809265137,6.039999961853027,5.699999809265137,6.03000020980835,6044000.0,6.03000020980835,0.0,0.15053763440860216,0,0
DXCO3.SA,2023-04-11,6.059999942779541,6.269999980926514,6.039999961853027,6.150000095367432,6737100.0,6.150000095367432,0.16666666666666666,0.16129032258064516,0,0
DXCO3.SA,2023-04-12,6.170000076293945,6.190000057220459,5.989999771118164,6.139999866485596,5149100.0,6.139999866485596,0.3333333333333333,0.17204301075268819,0,0
DXCO3.SA,2023-04-13,6.130000114440918,6.25,5.960000038146973,6.130000114440918,4406300.0,6.130000114440918,0.5,0.1827956989247312,0,0
DXCO3.SA,2023-04-16,6.119999885559082,6.159999847412109,5.989999771118164,6.090000152587891,2488600.0,6.090000152587891,1.0,0.21505376344086022,0,0
DXCO3.SA,2023-04-17,6.119999885559082,6.119999885559082,5.75,5.820000171661377,5009400.0,5.820000171661377,0.0,0.22580645161290322,0,0
DXCO3.SA,2023-04-18,5.75,5.75,5.570000171661377,5.570000171661377,4043000.0,5.570000171661377,0.16666666666666666,0.23655913978494625,0,0
DXCO3.SA,2023-04-19,5.599999904632568,5.730000019073486,5.510000228881836,5.730000019073486,4763400.0,5.730000019073486,0.3333333333333333,0.24731182795698925,0,0
DXCO3.SA,2023-04-23,5.699999809265137,5.800000190734863,5.650000095367432,5.78000020980835,4368100.0,5.78000020980835,1.0,0.2903225806451613,0,0
DXCO3.SA,2023-04-24,5.739999771118164,5.75,5.550000190734863,5.659999847412109,4232000.0,5.659999847412109,0.0,0.3010752688172043,0,0
DXCO3.SA,2023-04-25,5.670000076293945,5.690000057220459,5.5,5.599999904632568,4918400.0,5.599999904632568,0.16666666666666666,0.3118279569892473,0,0
DXCO3.SA,2023-04-26,5.559999942779541,5.690000057220459,5.550000190734863,5.659999847412109,5553900.0,5.659999847412109,0.3333333333333333,0.3225806451612903,0,0
DXCO3.SA,2023-04-27,5.619999885559082,5.889999866485596,5.619999885559082,5.889999866485596,5131200.0,5.889999866485596,0.5,0.3333333333333333,0,0
DXCO3.SA,2023-05-01,5.860000133514404,5.869999885559082,5.679999828338623,5.75,3344000.0,5.75,0.0,0.3763440860215054,0,0
DXCO3.SA,2023-05-02,5.739999771118164,6.059999942779541,5.670000076293945,6.039999961853027,5405300.0,6.039999961853027,0.16666666666666666,0.3870967741935484,0,0
DXCO3.SA,2023-05-03,6.119999885559082,6.53000020980835,6.119999885559082,6.480000019073486,6793800.0,6.480000019073486,0.3333333333333333,0.3978494623655914,0,0
DXCO3.SA,2023-05-04,6.489999771118164,6.739999771118164,6.400000095367432,6.730000019073486,6786000.0,6.730000019073486,0.5,0.40860215053763443,0,0
DXCO3.SA,2023-05-07,6.75,6.940000057220459,6.699999809265137,6.880000114440918,3421400.0,6.880000114440918,1.0,0.44086021505376344,0,0
DXCO3.SA,2023-05-08,6.789999961853027,7.230000019073486,6.739999771118164,7.150000095367432,4970500.0,7.150000095367432,0.0,0.45161290322580644,0,0
