symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends,splits
BPAN4.SA,2023-03-27,4.769999980926514,5.010000228881836,4.75,4.900000095367432,10339900.0,4.900000095367432,0.0,0.0,0,0
BPAN4.SA,2023-03-28,4.940000057220459,4.949999809265137,4.730000019073486,4.880000114440918,2133500.0,4.880000114440918,0.16666666666666666,0.010752688172043012,0,0
BPAN4.SA,2023-03-29,4.929999828338623,5.159999847412109,4.929999828338623,5.119999885559082,3250400.0,5.119999885559082,0.3333333333333333,0.021505376344086023,0,0
BPAN4.SA,2023-03-30,5.099999904632568,5.179999828338623,5.0,5.099999904632568,3955100.0,5.099999904632568,0.5,0.03225806451612903,0,0
BPAN4.SA,2023-04-02,5.119999885559082,5.159999847412109,4.769999980926514,4.889999866485596,4950300.0,4.889999866485596,1.0,0.06451612903225806,0,0
BPAN4.SA,2023-04-03,4.869999885559082,5.039999961853027,4.809999942779541,4.960000038146973,2007600.0,4.960000038146973,0.0,0.07526881720430108,0,0
BPAN4.SA,2023-04-04,4.960000038146973,5.039999961853027,4.900000095367432,4.940000057220459,2362900.0,4.940000057220459,0.16666666666666666,0.08602150537634409,0,0
BPAN4.SA,2023-04-05,4.889999866485596,4.920000076293945,4.760000228881836,4.880000114440918,2564100.0,4.880000114440918,0.3333333333333333,0.0967741935483871,0,0
BPAN4.SA,2023-04-09,4.889999866485596,4.949999809265137,4.840000152587891,4.909999847412109,3296900.0,4.909999847412109,1.0,0.13978494623655913,0,0
BPAN4.SA,2023-04-10,4.949999809265137,5.289999961853027,4.880000114440918,5.25,4100600.0,5.25,0.0,0.15053763440860216,0,0
BPAN4.SA,2023-04-11,5.260000228881836,5.619999885559082,5.230000019073486,5.46999979019165,4611800.0,5.46999979019165,0.16666666666666666,0.16129032258064516,0,0
BPAN4.SA,2023-04-12,5.449999809265137,5.630000114440918,5.389999866485596,5.510000228881836,2458000.0,5.510000228881836,0.3333333333333333,0.17204301075268819,0,0
BPAN4.SA,2023-04-13,5.480000019073486,5.539999961853027,5.400000095367432,5.480000019073486,1620300.0,5.480000019073486,0.5,0.1827956989247312,0,0
BPAN4.SA,2023-04-16,5.480000019073486,5.510000228881836,5.420000076293945,5.489999771118164,1291700.0,5.489999771118164,1.0,0.21505376344086022,0,0
BPAN4.SA,2023-04-17,5.519999980926514,5.539999961853027,5.289999961853027,5.320000171661377,1593300.0,5.320000171661377,0.0,0.22580645161290322,0,0
