symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
EPAR3.SA,2023-06-27,11.8100004196167,11.8100004196167,11.8100004196167,11.8100004196167,100,11.8100004196167,0.5,0.5,0
