symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
FESA4.SA,2023-06-27,48.95000076293945,49.349998474121094,47.849998474121094,47.90999984741211,119900,47.90999984741211,0.5,0.5,0
