symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
GRND3.SA,2023-06-27,7.570000171661377,7.639999866485596,7.289999961853027,7.349999904632568,1574800,7.349999904632568,0.5,0.5,0
