symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
EUCA4.SA,2023-06-27,10.989999771118164,10.989999771118164,10.649999618530273,10.970000267028809,43400,10.970000267028809,0.5,0.5,0
