symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
TELB3.SA,2023-06-27,17.059999465942383,17.149999618530273,17.059999465942383,17.149999618530273,300,17.149999618530273,0.5,0.5,0
