symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,yearday,splits
TASA3.SA,2023-03-28,15.300000190734863,15.649999618530273,15.109999656677246,15.1899995803833,24600.0,14.035719871520996,0.0,0.16666666666666666,0.0,0.0
TASA3.SA,2023-03-29,15.270000457763672,16.1200008392334,15.270000457763672,16.030000686645508,29500.0,14.811890602111816,0.0,0.3333333333333333,0.010752688172043012,0.0
TASA3.SA,2023-03-30,16.030000686645508,16.399999618530273,15.520000457763672,15.630000114440918,23600.0,14.442285537719727,0.0,0.5,0.021505376344086023,0.0
TASA3.SA,2023-03-31,16.030000686645508,16.399999618530273,15.520000457763672,15.630000114440918,23600.0,14.442285537719727,0.0,0.5,0.021505376344086023,0.0
TASA3.SA,2023-04-02,15.649999618530273,16.010000228881836,15.329999923706055,15.90999984741211,24900.0,14.701007843017578,0.0,1.0,0.053763440860215055,0.0
TASA3.SA,2023-04-03,16.1299991607666,16.600000381469727,15.6899995803833,15.699999809265137,31200.0,14.506965637207031,0.0,0.0,0.06451612903225806,0.0
TASA3.SA,2023-04-04,15.699999809265137,16.0,15.40999984741211,15.739999771118164,18900.0,14.543926239013672,0.0,0.16666666666666666,0.07526881720430108,0.0
TASA3.SA,2023-04-05,15.930000305175781,15.930000305175781,15.420000076293945,15.420000076293945,34300.0,14.24824333190918,0.0,0.3333333333333333,0.08602150537634409,0.0
TASA3.SA,2023-04-06,15.930000305175781,15.930000305175781,15.420000076293945,15.420000076293945,34300.0,14.24824333190918,0.0,0.3333333333333333,0.08602150537634409,0.0
TASA3.SA,2023-04-09,15.430000305175781,16.06999969482422,15.430000305175781,15.9399995803833,21300.0,14.728728294372559,0.0,1.0,0.12903225806451613,0.0
TASA3.SA,2023-04-10,15.899999618530273,16.450000762939453,15.899999618530273,16.270000457763672,32000.0,15.033652305603027,0.0,0.0,0.13978494623655913,0.0
TASA3.SA,2023-04-11,16.389999389648438,16.6299991607666,16.25,16.540000915527344,60400.0,15.283135414123535,0.0,0.16666666666666666,0.15053763440860216,0.0
TASA3.SA,2023-04-12,16.6299991607666,17.0,16.540000915527344,16.790000915527344,27200.0,15.514138221740723,0.0,0.3333333333333333,0.16129032258064516,0.0
TASA3.SA,2023-04-13,16.790000915527344,17.030000686645508,16.56999969482422,17.0,37300.0,15.708179473876953,0.0,0.5,0.17204301075268819,0.0
TASA3.SA,2023-04-14,16.790000915527344,17.030000686645508,16.56999969482422,17.0,37300.0,15.708179473876953,0.0,0.5,0.17204301075268819,0.0
TASA3.SA,2023-04-16,17.0,17.329999923706055,17.0,17.170000076293945,30200.0,15.865262031555176,0.0,1.0,0.20430107526881722,0.0
TASA3.SA,2023-04-17,17.34000015258789,17.360000610351562,16.75,16.75,36000.0,15.477176666259766,0.0,0.0,0.21505376344086022,0.0
TASA3.SA,2023-04-18,16.8799991607666,16.8799991607666,16.190000534057617,16.239999771118164,61500.0,15.005931854248047,0.0,0.16666666666666666,0.22580645161290322,0.0
TASA3.SA,2023-04-19,16.450000762939453,16.559999465942383,16.149999618530273,16.5,11100.0,15.246174812316895,0.0,0.3333333333333333,0.23655913978494625,0.0
TASA3.SA,2023-04-20,16.450000762939453,16.559999465942383,16.149999618530273,16.5,11100.0,15.246174812316895,0.0,0.3333333333333333,0.23655913978494625,0.0
TASA3.SA,2023-04-23,16.299999237060547,16.8700008392334,16.200000762939453,16.6299991607666,35400.0,15.366294860839844,0.0,1.0,0.27956989247311825,0.0
TASA3.SA,2023-04-24,16.600000381469727,16.600000381469727,16.3799991607666,16.479999542236328,15500.0,15.227693557739258,0.0,0.0,0.2903225806451613,0.0
TASA3.SA,2023-04-25,16.40999984741211,16.600000381469727,16.399999618530273,16.59000015258789,18000.0,15.32933521270752,0.0,0.16666666666666666,0.3010752688172043,0.0
TASA3.SA,2023-04-26,16.770000457763672,16.770000457763672,16.09000015258789,16.579999923706055,20700.0,15.32009506225586,0.0,0.3333333333333333,0.3118279569892473,0.0
TASA3.SA,2023-04-27,16.579999923706055,17.100000381469727,16.579999923706055,17.049999237060547,38100.0,15.754379272460938,0.0,0.5,0.3225806451612903,0.0
TASA3.SA,2023-04-28,16.579999923706055,17.100000381469727,16.579999923706055,17.049999237060547,38100.0,15.754379272460938,0.0,0.5,0.3225806451612903,0.0
TASA3.SA,2023-05-01,15.760000228881836,16.030000686645508,14.800000190734863,15.3100004196167,37000.0,15.3100004196167,1.29562,0.0,0.3655913978494624,0.0
TASA3.SA,2023-05-02,15.640000343322754,15.75,15.15999984741211,15.15999984741211,16200.0,15.15999984741211,0.0,0.16666666666666666,0.3763440860215054,0.0
TASA3.SA,2023-05-03,15.210000038146973,15.300000190734863,14.819999694824219,15.010000228881836,21700.0,15.010000228881836,0.0,0.3333333333333333,0.3870967741935484,0.0
TASA3.SA,2023-05-04,15.050000190734863,15.520000457763672,15.050000190734863,15.5,17900.0,15.5,0.0,0.5,0.3978494623655914,0.0
TASA3.SA,2023-05-05,15.050000190734863,15.520000457763672,15.050000190734863,15.5,17900.0,15.5,0.0,0.5,0.3978494623655914,0.0
TASA3.SA,2023-05-07,15.5,15.680000305175781,15.25,15.539999961853027,20200.0,15.539999961853027,0.0,1.0,0.43010752688172044,0.0
TASA3.SA,2023-05-08,15.619999885559082,15.899999618530273,15.5,15.84000015258789,19200.0,15.84000015258789,0.0,0.0,0.44086021505376344,0.0
TASA3.SA,2023-05-09,15.84000015258789,15.989999771118164,15.770000457763672,15.989999771118164,17400.0,15.989999771118164,0.0,0.16666666666666666,0.45161290322580644,0.0
TASA3.SA,2023-05-10,15.989999771118164,16.149999618530273,15.850000381469727,15.970000267028809,8500.0,15.970000267028809,0.0,0.3333333333333333,0.46236559139784944,0.0
TASA3.SA,2023-05-11,15.979999542236328,16.15999984741211,15.880000114440918,16.020000457763672,14000.0,16.020000457763672,0.0,0.5,0.4731182795698925,0.0
TASA3.SA,2023-05-12,15.979999542236328,16.15999984741211,15.880000114440918,16.020000457763672,14000.0,16.020000457763672,0.0,0.5,0.4731182795698925,0.0
TASA3.SA,2023-05-14,16.079999923706055,16.219999313354492,15.770000457763672,16.200000762939453,18300.0,16.200000762939453,0.0,1.0,0.5053763440860215,0.0
TASA3.SA,2023-05-15,14.84000015258789,14.949999809265137,13.979999542236328,14.050000190734863,188400.0,14.050000190734863,0.0,0.0,0.5161290322580645,0.0
TASA3.SA,2023-05-16,14.0,14.380000114440918,13.75,13.75,61100.0,13.75,0.0,0.16666666666666666,0.5268817204301075,0.0
TASA3.SA,2023-05-17,13.899999618530273,14.880000114440918,13.899999618530273,14.789999961853027,58400.0,14.789999961853027,0.0,0.3333333333333333,0.5376344086021505,0.0
TASA3.SA,2023-05-18,14.770000457763672,14.850000381469727,14.09000015258789,14.5,92100.0,14.5,0.0,0.5,0.5483870967741935,0.0
TASA3.SA,2023-05-19,14.770000457763672,14.850000381469727,14.09000015258789,14.5,92100.0,14.5,0.0,0.5,0.5483870967741935,0.0
TASA3.SA,2023-05-21,14.529999732971191,14.899999618530273,14.520000457763672,14.65999984741211,27700.0,14.65999984741211,0.0,1.0,0.5806451612903226,0.0
TASA3.SA,2023-05-22,14.710000038146973,14.989999771118164,14.510000228881836,14.600000381469727,15400.0,14.600000381469727,0.0,0.0,0.5913978494623656,0.0
TASA3.SA,2023-05-23,14.75,14.850000381469727,14.220000267028809,14.5,16100.0,14.5,0.0,0.16666666666666666,0.6021505376344086,0.0
TASA3.SA,2023-05-24,14.6899995803833,14.75,14.449999809265137,14.529999732971191,12900.0,14.529999732971191,0.0,0.3333333333333333,0.6129032258064516,0.0
TASA3.SA,2023-05-25,14.760000228881836,14.800000190734863,14.5,14.739999771118164,16800.0,14.739999771118164,0.0,0.5,0.6236559139784946,0.0
TASA3.SA,2023-05-26,14.760000228881836,14.800000190734863,14.5,14.739999771118164,16800.0,14.739999771118164,0.0,0.5,0.6236559139784946,0.0
TASA3.SA,2023-05-28,14.800000190734863,15.260000228881836,14.800000190734863,15.260000228881836,21300.0,15.260000228881836,0.0,1.0,0.6559139784946236,0.0
TASA3.SA,2023-05-29,15.25,15.359999656677246,14.869999885559082,15.0600004196167,17800.0,15.0600004196167,0.0,0.0,0.6666666666666666,0.0
TASA3.SA,2023-05-30,15.0600004196167,15.130000114440918,14.84000015258789,14.84000015258789,20800.0,14.84000015258789,0.0,0.16666666666666666,0.6774193548387096,0.0
TASA3.SA,2023-05-31,14.850000381469727,15.300000190734863,14.630000114440918,15.020000457763672,21700.0,15.020000457763672,0.0,0.3333333333333333,0.6881720430107527,0.0
TASA3.SA,2023-06-01,15.25,15.520000457763672,15.199999809265137,15.199999809265137,19900.0,15.199999809265137,0.0,0.5,0.6989247311827957,0.0
TASA3.SA,2023-06-02,15.25,15.520000457763672,15.199999809265137,15.199999809265137,19900.0,15.199999809265137,0.0,0.5,0.6989247311827957,0.0
TASA3.SA,2023-06-04,15.050000190734863,15.5,14.829999923706055,15.039999961853027,35900.0,15.039999961853027,0.0,1.0,0.7311827956989247,0.0
TASA3.SA,2023-06-05,15.039999961853027,15.279999732971191,14.630000114440918,15.0,32400.0,15.0,0.0,0.0,0.7419354838709677,0.0
TASA3.SA,2023-06-06,14.930000305175781,15.609999656677246,14.930000305175781,15.079999923706055,37000.0,15.079999923706055,0.0,0.16666666666666666,0.7526881720430108,0.0
TASA3.SA,2023-06-07,14.930000305175781,15.609999656677246,14.930000305175781,15.079999923706055,37000.0,15.079999923706055,0.0,0.16666666666666666,0.7526881720430108,0.0
TASA3.SA,2023-06-08,15.369999885559082,15.630000114440918,15.100000381469727,15.229999542236328,53000.0,15.229999542236328,0.0,0.5,0.7741935483870968,0.0
TASA3.SA,2023-06-09,15.369999885559082,15.630000114440918,15.100000381469727,15.229999542236328,53000.0,15.229999542236328,0.0,0.5,0.7741935483870968,0.0
TASA3.SA,2023-06-11,15.229999542236328,15.4399995803833,14.930000305175781,14.989999771118164,48600.0,14.989999771118164,0.0,1.0,0.8064516129032258,0.0
TASA3.SA,2023-06-12,15.34000015258789,15.34000015258789,14.90999984741211,15.0,66200.0,15.0,0.0,0.0,0.8172043010752689,0.0
TASA3.SA,2023-06-13,14.899999618530273,15.180000305175781,14.899999618530273,15.119999885559082,19500.0,15.119999885559082,0.0,0.16666666666666666,0.8279569892473119,0.0
TASA3.SA,2023-06-14,15.119999885559082,15.25,15.010000228881836,15.239999771118164,16300.0,15.239999771118164,0.0,0.3333333333333333,0.8387096774193549,0.0
TASA3.SA,2023-06-15,15.170000076293945,15.390000343322754,15.050000190734863,15.050000190734863,20400.0,15.050000190734863,0.0,0.5,0.8494623655913979,0.0
TASA3.SA,2023-06-16,15.170000076293945,15.390000343322754,15.050000190734863,15.050000190734863,20400.0,15.050000190734863,0.0,0.5,0.8494623655913979,0.0
TASA3.SA,2023-06-18,15.289999961853027,15.289999961853027,14.989999771118164,15.0,11700.0,15.0,0.0,1.0,0.8817204301075269,0.0
TASA3.SA,2023-06-19,15.020000457763672,15.199999809265137,15.0,15.0,21200.0,15.0,0.0,0.0,0.8924731182795699,0.0
TASA3.SA,2023-06-20,15.09000015258789,15.09000015258789,14.649999618530273,14.75,39300.0,14.75,0.0,0.16666666666666666,0.9032258064516129,0.0
