symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
AZUL4.SA,2023-06-27,21.1200008392334,21.40999984741211,20.3700008392334,20.940000534057617,12171500,20.940000534057617,0.5,0.5,0
