symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
LIGT3.SA,2023-06-27,8.819999694824219,8.869999885559082,8.5,8.699999809265137,5049200,8.699999809265137,0.5,0.5,0
