symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
VLID3.SA,2023-06-27,14.800000190734863,14.800000190734863,14.050000190734863,14.460000038146973,591700,14.460000038146973,0.5,0.5,0
