symbol,date,open,high,low,close,volume,adjclose,dividends,weekday,yearday,splits
RANI3.SA,2023-03-28,8.579999923706055,8.699999809265137,8.350000381469727,8.609999656677246,1171800.0,8.145464897155762,0.0,0.16666666666666666,0.0,0.0
RANI3.SA,2023-03-29,8.609999656677246,8.680000305175781,8.520000457763672,8.630000114440918,692600.0,8.164386749267578,0.0,0.3333333333333333,0.010752688172043012,0.0
RANI3.SA,2023-03-30,8.670000076293945,8.699999809265137,8.520000457763672,8.619999885559082,976300.0,8.154926300048828,0.0,0.5,0.021505376344086023,0.0
RANI3.SA,2023-03-31,8.670000076293945,8.699999809265137,8.520000457763672,8.619999885559082,976300.0,8.154926300048828,0.0,0.5,0.021505376344086023,0.0
RANI3.SA,2023-04-02,8.640000343322754,8.90999984741211,8.5600004196167,8.760000228881836,2307100.0,8.287372589111328,0.0,1.0,0.053763440860215055,0.0
RANI3.SA,2023-04-03,8.850000381469727,9.170000076293945,8.800000190734863,9.050000190734863,2246800.0,8.561726570129395,0.0,0.0,0.06451612903225806,0.0
RANI3.SA,2023-04-04,9.029999732971191,9.0600004196167,8.569999694824219,8.569999694824219,1331300.0,8.107623100280762,0.0,0.16666666666666666,0.07526881720430108,0.0
RANI3.SA,2023-04-05,8.640000343322754,8.699999809265137,8.5,8.640000343322754,806700.0,8.173847198486328,0.0,0.3333333333333333,0.08602150537634409,0.0
RANI3.SA,2023-04-06,8.640000343322754,8.699999809265137,8.5,8.640000343322754,806700.0,8.173847198486328,0.0,0.3333333333333333,0.08602150537634409,0.0
RANI3.SA,2023-04-09,8.65999984741211,8.739999771118164,8.579999923706055,8.579999923706055,687500.0,8.117084503173828,0.0,1.0,0.12903225806451613,0.0
RANI3.SA,2023-04-10,8.680000305175781,8.880000114440918,8.640000343322754,8.859999656677246,1120200.0,8.381977081298828,0.0,0.0,0.13978494623655913,0.0
RANI3.SA,2023-04-11,8.899999618530273,8.949999809265137,8.6899995803833,8.6899995803833,1056700.0,8.221148490905762,0.0,0.16666666666666666,0.15053763440860216,0.0
