symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
CLSA3.SA,2023-06-27,7.300000190734863,7.300000190734863,6.550000190734863,6.699999809265137,991200,6.699999809265137,0.5,0.5,0
