symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
JSLG3.SA,2023-06-27,8.6899995803833,8.739999771118164,8.3100004196167,8.460000038146973,338700,8.460000038146973,0.5,0.5,0
