symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
PRIO3.SA,2023-06-27,37.0,37.04999923706055,35.150001525878906,35.79999923706055,19613800,35.79999923706055,0.5,0.5,0
