symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
MDNE3.SA,2023-06-27,9.050000190734863,9.170000076293945,8.619999885559082,8.779999732971191,303100,8.779999732971191,0.5,0.5,0
