symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
EGIE3.SA,2023-06-27,45.04999923706055,45.349998474121094,44.52000045776367,44.880001068115234,969400,44.880001068115234,0.5,0.5,0
