symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
CBAV3.SA,2023-06-27,5.349999904632568,5.380000114440918,5.179999828338623,5.190000057220459,3402200,5.190000057220459,0.5,0.5,0
