symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
LOGG3.SA,2023-06-27,23.950000762939453,24.170000076293945,22.709999084472656,23.139999389648438,456500,23.139999389648438,0.5,0.5,0
