symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
BPAN4.SA,2023-06-27,9.350000381469727,9.550000190734863,8.930000305175781,9.149999618530273,2911000,9.149999618530273,0.5,0.5,0
