symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
CYRE3.SA,2023-06-27,19.93000030517578,19.950000762939453,18.6200008392334,19.010000228881836,9036700,19.010000228881836,0.5,0.5,0
