symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
HOOT4.SA,2023-06-27,2.450000047683716,2.450000047683716,2.2699999809265137,2.369999885559082,11600,2.369999885559082,0.5,0.5,0
