symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
SYNE3.SA,2023-06-27,3.9100000858306885,3.9600000381469727,3.809999942779541,3.869999885559082,358500,3.869999885559082,0.5,0.5,0
