symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
AMER3.SA,2023-06-27,1.159999966621399,1.1699999570846558,1.1200000047683716,1.1299999952316284,14570500,1.1299999952316284,0.5,0.5,0
