symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
CSMG3.SA,2023-06-27,20.600000381469727,21.34000015258789,20.450000762939453,20.719999313354492,2007900,20.719999313354492,0.5,0.5,0
