symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
BOAS3.SA,2023-06-27,7.760000228881836,7.820000171661377,7.690000057220459,7.71999979019165,661100,7.71999979019165,0.5,0.5,0
