symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
MELK3.SA,2023-06-27,4.28000020980835,4.28000020980835,3.950000047683716,4.039999961853027,436600,4.039999961853027,0.5,0.5,0
