symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
NGRD3.SA,2023-06-27,2.0199999809265137,2.0799999237060547,1.899999976158142,1.9500000476837158,1281500,1.9500000476837158,0.5,0.5,0
