symbol,date,open,high,low,close,volume,adjclose,weekday,yearday,dividends
IGTI3.SA,2023-06-27,2.819999933242798,2.9000000953674316,2.759999990463257,2.799999952316284,156300,2.799999952316284,0.5,0.5,0
